system,cam-QTP-01(w=400)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8520805683
S66x8/66-150,-343.850548543
S66x8/66-200,-343.849430784
NCIBLIND10/01-A,-232.015432083
NCIBLIND10/01-B,-40.4770212061
NCIBLIND10/01-1,-272.4906305209
NCIBLIND10/01-2,-272.4936156061
NCIBLIND10/01-3,-272.4929030016
NCIBLIND10/01-4,-272.4925554785
NCIBLIND10/01-5,-272.4924884761
NCIBLIND10/01-6,-272.4924693925
NCIBLIND10/01-7,-272.4924615559
NCIBLIND10/02-A,-232.0184040528
NCIBLIND10/02-B,-76.4039793749
NCIBLIND10/02-1,-308.4140873416
NCIBLIND10/02-2,-308.4266321252
NCIBLIND10/02-3,-308.4267067614
NCIBLIND10/02-4,-308.4252866421
NCIBLIND10/02-5,-308.4242490324
NCIBLIND10/02-6,-308.4236256325
NCIBLIND10/02-7,-308.4230037226
NCIBLIND10/02-8,-308.4227400301
NCIBLIND10/02-9,-308.4226056606
NCIBLIND10/03-A,-154.9454549603
NCIBLIND10/03-B,-154.9453937385
NCIBLIND10/03-1,-309.8924798241
NCIBLIND10/03-2,-309.8945135893
NCIBLIND10/03-3,-309.892359128
NCIBLIND10/03-4,-309.8913433498
NCIBLIND10/03-5,-309.8910786742
NCIBLIND10/03-6,-309.8909800784
NCIBLIND10/03-7,-309.8909340705
NCIBLIND10/04-A,-599.1745667152
NCIBLIND10/04-B,-599.1760399604
NCIBLIND10/04-1,-1198.3596042154
NCIBLIND10/04-2,-1198.3660556804
NCIBLIND10/04-3,-1198.3617866283
NCIBLIND10/04-4,-1198.3562337634
NCIBLIND10/04-5,-1198.3537151374
NCIBLIND10/04-6,-1198.3524376455
NCIBLIND10/04-7,-1198.3517072598
NCIBLIND10/04-8,-1198.3512791838
NCIBLIND10/05-A,-598.0018379062
NCIBLIND10/05-B,-598.0018649985
NCIBLIND10/05-1,-1196.0220875849
NCIBLIND10/05-2,-1196.0240950989
NCIBLIND10/05-3,-1196.0159401843
NCIBLIND10/05-4,-1196.0107169119
NCIBLIND10/05-5,-1196.0083155356
NCIBLIND10/05-6,-1196.0069536357
NCIBLIND10/06-A,-226.0375632344
NCIBLIND10/06-B,-226.039004481
NCIBLIND10/06-1,-452.0868388341
NCIBLIND10/06-2,-452.0929920957
NCIBLIND10/06-3,-452.0850798197
NCIBLIND10/06-4,-452.0804652502
NCIBLIND10/06-5,-452.0787267456
NCIBLIND10/06-6,-452.077910218
NCIBLIND10/06-7,-452.0774677018
NCIBLIND10/07-A,-228.9395944545
NCIBLIND10/07-B,-228.940178383
NCIBLIND10/07-1,-457.8847408869
NCIBLIND10/07-2,-457.8852319571
NCIBLIND10/07-3,-457.8819419284
NCIBLIND10/07-4,-457.8805228334
NCIBLIND10/07-5,-457.8800885394
NCIBLIND10/07-6,-457.8799182496
NCIBLIND10/08-A,-436.4241980037
NCIBLIND10/08-B,-436.4241980038
NCIBLIND10/08-1,-872.8356722133
NCIBLIND10/08-2,-872.8499337595
NCIBLIND10/08-3,-872.8520113967
NCIBLIND10/08-4,-872.8500084561
NCIBLIND10/08-5,-872.849408322
NCIBLIND10/08-6,-872.8491301401
NCIBLIND10/08-7,-872.8491794751
NCIBLIND10/09-A,-244.881046919
NCIBLIND10/09-B,-244.8809372091
NCIBLIND10/09-1,-489.7667374082
NCIBLIND10/09-2,-489.7717199677
NCIBLIND10/09-3,-489.7672333423
NCIBLIND10/09-4,-489.7644638311
NCIBLIND10/09-5,-489.7634043564
NCIBLIND10/09-6,-489.7628809075
NCIBLIND10/09-7,-489.7625886371
NCIBLIND10/10-A,-76.4042579241
NCIBLIND10/10-B,-76.4044248093
NCIBLIND10/10-1,-152.7997705994
NCIBLIND10/10-2,-152.816533054
NCIBLIND10/10-3,-152.8185540925
NCIBLIND10/10-4,-152.8168923521
NCIBLIND10/10-5,-152.8148283708
NCIBLIND10/10-6,-152.8123169686
NCIBLIND10/10-7,-152.8108801279
NCIBLIND10/10-8,-152.8101155859
NCIBLIND10/10-9,-152.8096686109
NCIBLIND10/10-10,-152.8093869308
NCIBLIND10/10-11,-152.8091995622
NCIBLIND10/10-12,-152.8090705058
NCIBLIND10/10-13,-152.8089793788
NCIBLIND10/10-14,-152.808911648
NCIBLIND10/10-15,-152.808860451
NCIBLIND10/10-16,-152.8088209636
