system,LC-wPBE08(w=15)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8520950639
S66x8/66-150,-343.8510455903
S66x8/66-200,-343.8499362222
NCIBLIND10/01-A,-232.0359611196
NCIBLIND10/01-B,-40.4675074907
NCIBLIND10/01-1,-272.5000747819
NCIBLIND10/01-2,-272.5038606417
NCIBLIND10/01-3,-272.5038979796
NCIBLIND10/01-4,-272.5036002881
NCIBLIND10/01-5,-272.5035020805
NCIBLIND10/01-6,-272.5034802927
NCIBLIND10/01-7,-272.503474222
NCIBLIND10/02-A,-232.0364487655
NCIBLIND10/02-B,-76.3868965765
NCIBLIND10/02-1,-308.4128308232
NCIBLIND10/02-2,-308.425785985
NCIBLIND10/02-3,-308.42692164
NCIBLIND10/02-4,-308.4260868114
NCIBLIND10/02-5,-308.4251903806
NCIBLIND10/02-6,-308.4245409883
NCIBLIND10/02-7,-308.4238756972
NCIBLIND10/02-8,-308.4236365436
NCIBLIND10/02-9,-308.4235262179
NCIBLIND10/03-A,-154.9195595912
NCIBLIND10/03-B,-154.9194095695
NCIBLIND10/03-1,-309.837379486
NCIBLIND10/03-2,-309.8405863984
NCIBLIND10/03-3,-309.8403961561
NCIBLIND10/03-4,-309.8394909847
NCIBLIND10/03-5,-309.8391695211
NCIBLIND10/03-6,-309.8390698353
NCIBLIND10/03-7,-309.8390325136
NCIBLIND10/04-A,-599.1837231965
NCIBLIND10/04-B,-599.1840039741
NCIBLIND10/04-1,-1198.3670176682
NCIBLIND10/04-2,-1198.3756173129
NCIBLIND10/04-3,-1198.3768734369
NCIBLIND10/04-4,-1198.372949231
NCIBLIND10/04-5,-1198.370663551
NCIBLIND10/04-6,-1198.3694112366
NCIBLIND10/04-7,-1198.3687103619
NCIBLIND10/04-8,-1198.3683233633
NCIBLIND10/05-A,-598.0255663717
NCIBLIND10/05-B,-598.0258977282
NCIBLIND10/05-1,-1196.0656197779
NCIBLIND10/05-2,-1196.0683806341
NCIBLIND10/05-3,-1196.0629361463
NCIBLIND10/05-4,-1196.0580826317
NCIBLIND10/05-5,-1196.0557364304
NCIBLIND10/05-6,-1196.0544468381
NCIBLIND10/06-A,-226.0493232611
NCIBLIND10/06-B,-226.0499243795
NCIBLIND10/06-1,-452.1080272934
NCIBLIND10/06-2,-452.1142097755
NCIBLIND10/06-3,-452.1072398729
NCIBLIND10/06-4,-452.1029176834
NCIBLIND10/06-5,-452.1012343398
NCIBLIND10/06-6,-452.1004608832
NCIBLIND10/06-7,-452.1000543102
NCIBLIND10/07-A,-228.9176106559
NCIBLIND10/07-B,-228.9177554639
NCIBLIND10/07-1,-457.8368683821
NCIBLIND10/07-2,-457.8382334852
NCIBLIND10/07-3,-457.8371726561
NCIBLIND10/07-4,-457.8359942663
NCIBLIND10/07-5,-457.8355914149
NCIBLIND10/07-6,-457.8354529475
NCIBLIND10/08-A,-436.4606577332
NCIBLIND10/08-B,-436.4606577332
NCIBLIND10/08-1,-872.9023702227
NCIBLIND10/08-2,-872.9175004367
NCIBLIND10/08-3,-872.9243760723
NCIBLIND10/08-4,-872.9229274602
NCIBLIND10/08-5,-872.922218531
NCIBLIND10/08-6,-872.9219424863
NCIBLIND10/08-7,-872.9218601482
NCIBLIND10/09-A,-244.884795292
NCIBLIND10/09-B,-244.8847344134
NCIBLIND10/09-1,-489.7665511369
NCIBLIND10/09-2,-489.7740045644
NCIBLIND10/09-3,-489.7738221759
NCIBLIND10/09-4,-489.7716387235
NCIBLIND10/09-5,-489.7706799392
NCIBLIND10/09-6,-489.7702402243
NCIBLIND10/09-7,-489.770006414
NCIBLIND10/10-A,-76.3868435915
NCIBLIND10/10-B,-76.3865263683
NCIBLIND10/10-1,-152.7617255532
NCIBLIND10/10-2,-152.7792384053
NCIBLIND10/10-3,-152.7819476176
NCIBLIND10/10-4,-152.780826398
NCIBLIND10/10-5,-152.7791123382
NCIBLIND10/10-6,-152.7768496467
NCIBLIND10/10-7,-152.7758450346
NCIBLIND10/10-8,-152.7750836254
NCIBLIND10/10-9,-152.7746350335
NCIBLIND10/10-10,-152.7743578936
NCIBLIND10/10-11,-152.7741799266
NCIBLIND10/10-12,-152.7740612839
NCIBLIND10/10-13,-152.7739798212
NCIBLIND10/10-14,-152.7739200235
NCIBLIND10/10-15,-152.773875149
NCIBLIND10/10-16,-152.773840613
