system,cam-QTP-01(w=25)/def2-QZVP/Q-Chem
S66x8/66-125,-344.3633223069
S66x8/66-150,-344.3621658481
S66x8/66-200,-344.3611176865
NCIBLIND10/01-A,-232.3913444278
NCIBLIND10/01-B,-40.5389743448
NCIBLIND10/01-1,-272.9265394071
NCIBLIND10/01-2,-272.930711952
NCIBLIND10/01-3,-272.9306995138
NCIBLIND10/01-4,-272.9304223708
NCIBLIND10/01-5,-272.9303482309
NCIBLIND10/01-6,-272.9303303382
NCIBLIND10/01-7,-272.9303244885
NCIBLIND10/02-A,-232.3928920687
NCIBLIND10/02-B,-76.4833287868
NCIBLIND10/02-1,-308.8638460994
NCIBLIND10/02-2,-308.8784894835
NCIBLIND10/02-3,-308.879776097
NCIBLIND10/02-4,-308.8788665714
NCIBLIND10/02-5,-308.877983467
NCIBLIND10/02-6,-308.8773814229
NCIBLIND10/02-7,-308.8767693903
NCIBLIND10/02-8,-308.8765294499
NCIBLIND10/02-9,-308.8764130314
NCIBLIND10/03-A,-155.1423990521
NCIBLIND10/03-B,-155.1422906458
NCIBLIND10/03-1,-310.283418627
NCIBLIND10/03-2,-310.2866458759
NCIBLIND10/03-3,-310.2860328927
NCIBLIND10/03-4,-310.2851748604
NCIBLIND10/03-5,-310.2848995821
NCIBLIND10/03-6,-310.2848033217
NCIBLIND10/03-7,-310.2847627685
NCIBLIND10/04-A,-599.9049976303
NCIBLIND10/04-B,-599.9056565585
NCIBLIND10/04-1,-1199.8106736794
NCIBLIND10/04-2,-1199.8198983294
NCIBLIND10/04-3,-1199.8203704672
NCIBLIND10/04-4,-1199.8159831646
NCIBLIND10/04-5,-1199.8136745802
NCIBLIND10/04-6,-1199.8124226062
NCIBLIND10/04-7,-1199.8117040803
NCIBLIND10/04-8,-1199.8112936005
NCIBLIND10/05-A,-598.7389334002
NCIBLIND10/05-B,-598.7390146973
NCIBLIND10/05-1,-1197.4930759722
NCIBLIND10/05-2,-1197.4959627819
NCIBLIND10/05-3,-1197.4897950464
NCIBLIND10/05-4,-1197.4847948976
NCIBLIND10/05-5,-1197.482420414
NCIBLIND10/05-6,-1197.4810885165
NCIBLIND10/06-A,-226.3622967999
NCIBLIND10/06-B,-226.3634176914
NCIBLIND10/06-1,-452.7338304528
NCIBLIND10/06-2,-452.740692685
NCIBLIND10/06-3,-452.7338231164
NCIBLIND10/06-4,-452.7294247895
NCIBLIND10/06-5,-452.7277486146
NCIBLIND10/06-6,-452.726969047
NCIBLIND10/06-7,-452.7265526702
NCIBLIND10/07-A,-229.2204225543
NCIBLIND10/07-B,-229.220791462
NCIBLIND10/07-1,-458.4438254684
NCIBLIND10/07-2,-458.4449568218
NCIBLIND10/07-3,-458.4431116077
NCIBLIND10/07-4,-458.441882697
NCIBLIND10/07-5,-458.4414770956
NCIBLIND10/07-6,-458.4413270169
NCIBLIND10/08-A,-437.0391985373
NCIBLIND10/08-B,-437.0391985373
NCIBLIND10/08-1,-874.0566487977
NCIBLIND10/08-2,-874.0743217239
NCIBLIND10/08-3,-874.0814414621
NCIBLIND10/08-4,-874.0800227732
NCIBLIND10/08-5,-874.0793811619
NCIBLIND10/08-6,-874.0790982072
NCIBLIND10/08-7,-874.0789898004
NCIBLIND10/09-A,-245.1812620196
NCIBLIND10/09-B,-245.1811992205
NCIBLIND10/09-1,-490.36089657
NCIBLIND10/09-2,-490.3684530189
NCIBLIND10/09-3,-490.3670870882
NCIBLIND10/09-4,-490.3647283912
NCIBLIND10/09-5,-490.3637356535
NCIBLIND10/09-6,-490.3632578069
NCIBLIND10/09-7,-490.3629970017
NCIBLIND10/10-A,-76.4834868616
NCIBLIND10/10-B,-76.4835167599
NCIBLIND10/10-1,-152.9547683972
NCIBLIND10/10-2,-152.9728386309
NCIBLIND10/10-3,-152.975729698
NCIBLIND10/10-4,-152.9745806679
NCIBLIND10/10-5,-152.9727910785
NCIBLIND10/10-6,-152.9704695806
NCIBLIND10/10-7,-152.9692029875
NCIBLIND10/10-8,-152.9684629083
NCIBLIND10/10-9,-152.9680277475
NCIBLIND10/10-10,-152.9677554976
NCIBLIND10/10-11,-152.9675773063
NCIBLIND10/10-12,-152.9674563471
NCIBLIND10/10-13,-152.9673719105
NCIBLIND10/10-14,-152.9673094668
NCIBLIND10/10-15,-152.9672624278
NCIBLIND10/10-16,-152.9672261837
