system,LC-wPBE08(w=50)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8563667768
S66x8/66-150,-343.8553250969
S66x8/66-200,-343.8542391131
NCIBLIND10/01-A,-232.0391464616
NCIBLIND10/01-B,-40.4683563085
NCIBLIND10/01-1,-272.5040808241
NCIBLIND10/01-2,-272.5078605265
NCIBLIND10/01-3,-272.5079103742
NCIBLIND10/01-4,-272.5076275685
NCIBLIND10/01-5,-272.507536178
NCIBLIND10/01-6,-272.5075152617
NCIBLIND10/01-7,-272.5075088312
NCIBLIND10/02-A,-232.039639834
NCIBLIND10/02-B,-76.387355665
NCIBLIND10/02-1,-308.416496732
NCIBLIND10/02-2,-308.4294272424
NCIBLIND10/02-3,-308.4305419332
NCIBLIND10/02-4,-308.4297060674
NCIBLIND10/02-5,-308.4288185759
NCIBLIND10/02-6,-308.4281818713
NCIBLIND10/02-7,-308.4275255322
NCIBLIND10/02-8,-308.4272877474
NCIBLIND10/02-9,-308.4271770502
NCIBLIND10/03-A,-154.9213422622
NCIBLIND10/03-B,-154.9212006647
NCIBLIND10/03-1,-309.8409106535
NCIBLIND10/03-2,-309.8441179703
NCIBLIND10/03-3,-309.8439425603
NCIBLIND10/03-4,-309.8430511986
NCIBLIND10/03-5,-309.8427398357
NCIBLIND10/03-6,-309.8426432196
NCIBLIND10/03-7,-309.8426064426
NCIBLIND10/04-A,-599.1877085091
NCIBLIND10/04-B,-599.1880027425
NCIBLIND10/04-1,-1198.374986353
NCIBLIND10/04-2,-1198.3835670661
NCIBLIND10/04-3,-1198.3848032445
NCIBLIND10/04-4,-1198.3809032852
NCIBLIND10/04-5,-1198.3786333123
NCIBLIND10/04-6,-1198.3773883167
NCIBLIND10/04-7,-1198.3766923722
NCIBLIND10/04-8,-1198.376306577
NCIBLIND10/05-A,-598.0291243515
NCIBLIND10/05-B,-598.0294504722
NCIBLIND10/05-1,-1196.0726596048
NCIBLIND10/05-2,-1196.0754314007
NCIBLIND10/05-3,-1196.070017092
NCIBLIND10/05-4,-1196.0651827835
NCIBLIND10/05-5,-1196.0628453799
NCIBLIND10/05-6,-1196.0615573365
NCIBLIND10/06-A,-226.051795696
NCIBLIND10/06-B,-226.0523923011
NCIBLIND10/06-1,-452.1129247369
NCIBLIND10/06-2,-452.1191031423
NCIBLIND10/06-3,-452.1121576419
NCIBLIND10/06-4,-452.1078494041
NCIBLIND10/06-5,-452.1061740885
NCIBLIND10/06-6,-452.1054024259
NCIBLIND10/06-7,-452.1049955149
NCIBLIND10/07-A,-228.9193878104
NCIBLIND10/07-B,-228.9195325031
NCIBLIND10/07-1,-457.8403773333
NCIBLIND10/07-2,-457.8417484793
NCIBLIND10/07-3,-457.8407025665
NCIBLIND10/07-4,-457.8395389996
NCIBLIND10/07-5,-457.8391436199
NCIBLIND10/07-6,-457.839007067
NCIBLIND10/08-A,-436.4645642696
NCIBLIND10/08-B,-436.4645642695
NCIBLIND10/08-1,-872.9101751051
NCIBLIND10/08-2,-872.9253030991
NCIBLIND10/08-3,-872.9321175096
NCIBLIND10/08-4,-872.9306992466
NCIBLIND10/08-5,-872.9300246916
NCIBLIND10/08-6,-872.9297571804
NCIBLIND10/08-7,-872.9296746266
NCIBLIND10/09-A,-244.8864160058
NCIBLIND10/09-B,-244.8863548066
NCIBLIND10/09-1,-489.7697825144
NCIBLIND10/09-2,-489.7772166593
NCIBLIND10/09-3,-489.777033548
NCIBLIND10/09-4,-489.7748681431
NCIBLIND10/09-5,-489.7739188875
NCIBLIND10/09-6,-489.7734815252
NCIBLIND10/09-7,-489.7732478228
NCIBLIND10/10-A,-76.3873047304
NCIBLIND10/10-B,-76.386987361
NCIBLIND10/10-1,-152.7626147154
NCIBLIND10/10-2,-152.7801263304
NCIBLIND10/10-3,-152.782836529
NCIBLIND10/10-4,-152.7817182913
NCIBLIND10/10-5,-152.7800097694
NCIBLIND10/10-6,-152.7777575754
NCIBLIND10/10-7,-152.7767576618
NCIBLIND10/10-8,-152.7760002219
NCIBLIND10/10-9,-152.7755543149
NCIBLIND10/10-10,-152.7752786133
NCIBLIND10/10-11,-152.7751010956
NCIBLIND10/10-12,-152.7749825848
NCIBLIND10/10-13,-152.7749011261
NCIBLIND10/10-14,-152.7748413117
NCIBLIND10/10-15,-152.7747964366
NCIBLIND10/10-16,-152.7747618853
