system,LC-wPBE08(w=450)/def2-QZVP/Q-Chem
S66x8/66-150,-344.0365480621
S66x8/66-200,-344.0357358583
NCIBLIND10/01-A,-232.1503969699
NCIBLIND10/01-B,-40.5137741936
NCIBLIND10/01-1,-272.6612001127
NCIBLIND10/01-2,-272.664415068
NCIBLIND10/01-3,-272.6643973379
NCIBLIND10/01-4,-272.6642603876
NCIBLIND10/01-5,-272.6642083126
NCIBLIND10/01-6,-272.6641884325
NCIBLIND10/01-7,-272.6641800277
NCIBLIND10/02-A,-232.15279507
NCIBLIND10/02-B,-76.426682246
NCIBLIND10/02-1,-308.5699125447
NCIBLIND10/02-2,-308.5822373869
NCIBLIND10/02-3,-308.5828705717
NCIBLIND10/02-4,-308.5819589941
NCIBLIND10/02-5,-308.5811788353
NCIBLIND10/02-6,-308.5806684617
NCIBLIND10/02-7,-308.580092159
NCIBLIND10/02-8,-308.5798316361
NCIBLIND10/02-9,-308.5796979908
NCIBLIND10/03-A,-155.0225512078
NCIBLIND10/03-B,-155.0224772267
NCIBLIND10/03-1,-310.0429373646
NCIBLIND10/03-2,-310.046106295
NCIBLIND10/03-3,-310.046064122
NCIBLIND10/03-4,-310.0454600639
NCIBLIND10/03-5,-310.0452430174
NCIBLIND10/03-6,-310.0451517871
NCIBLIND10/03-7,-310.0451085562
NCIBLIND10/04-A,-599.3756534549
NCIBLIND10/04-B,-599.3770063885
NCIBLIND10/04-1,-1198.7529660395
NCIBLIND10/04-2,-1198.7608959548
NCIBLIND10/04-3,-1198.7612084543
NCIBLIND10/04-4,-1198.757520226
NCIBLIND10/04-5,-1198.7555139794
NCIBLIND10/04-6,-1198.7543868244
NCIBLIND10/04-7,-1198.7537057643
NCIBLIND10/04-8,-1198.7532998395
NCIBLIND10/05-A,-598.1878755062
NCIBLIND10/05-B,-598.1879547401
NCIBLIND10/05-1,-1196.3886340865
NCIBLIND10/05-2,-1196.391724193
NCIBLIND10/05-3,-1196.3870520629
NCIBLIND10/05-4,-1196.3825809817
NCIBLIND10/05-5,-1196.3802994772
NCIBLIND10/05-6,-1196.3789797072
NCIBLIND10/06-A,-226.1468574922
NCIBLIND10/06-B,-226.1480756455
NCIBLIND10/06-1,-452.302679057
NCIBLIND10/06-2,-452.3091586655
NCIBLIND10/06-3,-452.3028070605
NCIBLIND10/06-4,-452.2987213856
NCIBLIND10/06-5,-452.2970625026
NCIBLIND10/06-6,-452.2962604695
NCIBLIND10/06-7,-452.2958235557
NCIBLIND10/07-A,-229.0194007698
NCIBLIND10/07-B,-229.0198643495
NCIBLIND10/07-1,-458.0408981351
NCIBLIND10/07-2,-458.0421944163
NCIBLIND10/07-3,-458.0410115189
NCIBLIND10/07-4,-458.039942554
NCIBLIND10/07-5,-458.0395551741
NCIBLIND10/07-6,-458.0393969476
NCIBLIND10/08-A,-436.6051213628
NCIBLIND10/08-B,-436.605121363
NCIBLIND10/08-1,-873.195003758
NCIBLIND10/08-2,-873.2085340278
NCIBLIND10/08-3,-873.2128112909
NCIBLIND10/08-4,-873.2116417162
NCIBLIND10/08-5,-873.2111696615
NCIBLIND10/08-6,-873.2109170148
NCIBLIND10/08-7,-873.2109549445
NCIBLIND10/09-A,-244.9641056451
NCIBLIND10/09-B,-244.9640003043
NCIBLIND10/09-1,-489.9270519892
NCIBLIND10/09-2,-489.9335363827
NCIBLIND10/09-3,-489.932439128
NCIBLIND10/09-4,-489.9303915322
NCIBLIND10/09-5,-489.9294402673
NCIBLIND10/09-6,-489.9289496274
NCIBLIND10/09-7,-489.9286746851
NCIBLIND10/10-A,-76.4269215843
NCIBLIND10/10-B,-76.4270242703
NCIBLIND10/10-1,-152.8409844226
NCIBLIND10/10-2,-152.8585787864
NCIBLIND10/10-3,-152.8614851801
NCIBLIND10/10-4,-152.860634207
NCIBLIND10/10-5,-152.8591780081
NCIBLIND10/10-6,-152.8572290133
NCIBLIND10/10-7,-152.856051456
NCIBLIND10/10-8,-152.85536209
NCIBLIND10/10-9,-152.8549399343
NCIBLIND10/10-10,-152.854667266
NCIBLIND10/10-11,-152.8544845931
NCIBLIND10/10-12,-152.8543587158
NCIBLIND10/10-13,-152.8542699428
NCIBLIND10/10-14,-152.8542039662
NCIBLIND10/10-15,-152.8541541355
NCIBLIND10/10-16,-152.8541156956
