system,LC-wPBEh(w=25)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8732254589
S66x8/66-150,-343.8722109647
S66x8/66-200,-343.871185219
NCIBLIND10/01-A,-232.0527591911
NCIBLIND10/01-B,-40.4757328822
NCIBLIND10/01-1,-272.525333857
NCIBLIND10/01-2,-272.5289048873
NCIBLIND10/01-3,-272.5288758905
NCIBLIND10/01-4,-272.5286119702
NCIBLIND10/01-5,-272.5285268403
NCIBLIND10/01-6,-272.5285057515
NCIBLIND10/01-7,-272.5284988564
NCIBLIND10/02-A,-232.054180146
NCIBLIND10/02-B,-76.3861521518
NCIBLIND10/02-1,-308.4301860237
NCIBLIND10/02-2,-308.4429517018
NCIBLIND10/02-3,-308.4438894266
NCIBLIND10/02-4,-308.4430096191
NCIBLIND10/02-5,-308.4421389228
NCIBLIND10/02-6,-308.4415305684
NCIBLIND10/02-7,-308.4408978973
NCIBLIND10/02-8,-308.4406506037
NCIBLIND10/02-9,-308.4405304489
NCIBLIND10/03-A,-154.9298082963
NCIBLIND10/03-B,-154.9296789696
NCIBLIND10/03-1,-309.8580103721
NCIBLIND10/03-2,-309.8610544991
NCIBLIND10/03-3,-309.8607846516
NCIBLIND10/03-4,-309.8599696325
NCIBLIND10/03-5,-309.8596890251
NCIBLIND10/03-6,-309.8595951577
NCIBLIND10/03-7,-309.8595563497
NCIBLIND10/04-A,-599.1466580429
NCIBLIND10/04-B,-599.1473836439
NCIBLIND10/04-1,-1198.2943784285
NCIBLIND10/04-2,-1198.302585539
NCIBLIND10/04-3,-1198.3031971831
NCIBLIND10/04-4,-1198.2992301189
NCIBLIND10/04-5,-1198.2969891024
NCIBLIND10/04-6,-1198.2957591035
NCIBLIND10/04-7,-1198.2950570253
NCIBLIND10/04-8,-1198.2946589504
NCIBLIND10/05-A,-597.9811072893
NCIBLIND10/05-B,-597.9812315527
NCIBLIND10/05-1,-1195.9769939475
NCIBLIND10/05-2,-1195.9796229527
NCIBLIND10/05-3,-1195.9739149953
NCIBLIND10/05-4,-1195.9690981428
NCIBLIND10/05-5,-1195.966747234
NCIBLIND10/05-6,-1195.9654323848
NCIBLIND10/06-A,-226.0527515186
NCIBLIND10/06-B,-226.0537108235
NCIBLIND10/06-1,-452.1156091659
NCIBLIND10/06-2,-452.1215746007
NCIBLIND10/06-3,-452.1144326725
NCIBLIND10/06-4,-452.1101569963
NCIBLIND10/06-5,-452.1084878319
NCIBLIND10/06-6,-452.1077111763
NCIBLIND10/06-7,-452.1072965879
NCIBLIND10/07-A,-228.9154316169
NCIBLIND10/07-B,-228.9158009551
NCIBLIND10/07-1,-457.8332033473
NCIBLIND10/07-2,-457.8344086224
NCIBLIND10/07-3,-457.8330607952
NCIBLIND10/07-4,-457.8318860933
NCIBLIND10/07-5,-457.8314855038
NCIBLIND10/07-6,-457.8313395622
NCIBLIND10/08-A,-436.4517480827
NCIBLIND10/08-B,-436.4517480827
NCIBLIND10/08-1,-872.8854699157
NCIBLIND10/08-2,-872.9003163306
NCIBLIND10/08-3,-872.9064882787
NCIBLIND10/08-4,-872.9050917308
NCIBLIND10/08-5,-872.9044383559
NCIBLIND10/08-6,-872.9041634118
NCIBLIND10/08-7,-872.9041163258
NCIBLIND10/09-A,-244.8683541004
NCIBLIND10/09-B,-244.8682649586
NCIBLIND10/09-1,-489.7348162441
NCIBLIND10/09-2,-489.7417519094
NCIBLIND10/09-3,-489.7410065611
NCIBLIND10/09-4,-489.7388158519
NCIBLIND10/09-5,-489.7378492642
NCIBLIND10/09-6,-489.7373876306
NCIBLIND10/09-7,-489.7371360239
NCIBLIND10/10-A,-76.3862939642
NCIBLIND10/10-B,-76.3862928719
NCIBLIND10/10-1,-152.7611961103
NCIBLIND10/10-2,-152.7783769463
NCIBLIND10/10-3,-152.7809630789
NCIBLIND10/10-4,-152.7798266301
NCIBLIND10/10-5,-152.7781508336
NCIBLIND10/10-6,-152.7759833197
NCIBLIND10/10-7,-152.7747831311
NCIBLIND10/10-8,-152.7740513844
NCIBLIND10/10-9,-152.7736174514
NCIBLIND10/10-10,-152.7733461012
NCIBLIND10/10-11,-152.7731688988
NCIBLIND10/10-12,-152.7730486972
NCIBLIND10/10-13,-152.7729649688
NCIBLIND10/10-14,-152.7729030674
NCIBLIND10/10-15,-152.7728564725
NCIBLIND10/10-16,-152.7728205741
