system,LC-BLYP(w=15)/def2-QZVP/Q-Chem
S66x8/66-150,-344.0578239116
S66x8/66-200,-344.0569138385
NCIBLIND10/01-A,-232.175905651
NCIBLIND10/01-B,-40.484833908
NCIBLIND10/01-1,-272.6561851432
NCIBLIND10/01-2,-272.6606257424
NCIBLIND10/01-3,-272.6609575267
NCIBLIND10/01-4,-272.6608076752
NCIBLIND10/01-5,-272.6607624405
NCIBLIND10/01-6,-272.6607486072
NCIBLIND10/01-7,-272.6607438221
NCIBLIND10/02-A,-232.1762977544
NCIBLIND10/02-B,-76.4371761055
NCIBLIND10/02-1,-308.600305329
NCIBLIND10/02-2,-308.6150101852
NCIBLIND10/02-3,-308.6165703165
NCIBLIND10/02-4,-308.6158618511
NCIBLIND10/02-5,-308.6150960548
NCIBLIND10/02-6,-308.6145488061
NCIBLIND10/02-7,-308.613975843
NCIBLIND10/02-8,-308.6137514916
NCIBLIND10/02-9,-308.6136462215
NCIBLIND10/03-A,-155.0099599832
NCIBLIND10/03-B,-155.0098284132
NCIBLIND10/03-1,-310.0175980804
NCIBLIND10/03-2,-310.0210329364
NCIBLIND10/03-3,-310.0209113219
NCIBLIND10/03-4,-310.0202297768
NCIBLIND10/03-5,-310.0199872474
NCIBLIND10/03-6,-310.0198930567
NCIBLIND10/03-7,-310.0198545289
NCIBLIND10/04-A,-599.5747722976
NCIBLIND10/04-B,-599.5748972465
NCIBLIND10/04-1,-1199.1473255555
NCIBLIND10/04-2,-1199.156863774
NCIBLIND10/04-3,-1199.1583877977
NCIBLIND10/04-4,-1199.154590653
NCIBLIND10/04-5,-1199.1525336125
NCIBLIND10/04-6,-1199.1513710002
NCIBLIND10/04-7,-1199.1506802776
NCIBLIND10/04-8,-1199.1502851437
NCIBLIND10/05-A,-598.4251920569
NCIBLIND10/05-B,-598.4255321866
NCIBLIND10/05-1,-1196.8646901092
NCIBLIND10/05-2,-1196.8677004541
NCIBLIND10/05-3,-1196.8621045713
NCIBLIND10/05-4,-1196.8573291237
NCIBLIND10/05-5,-1196.8550370817
NCIBLIND10/05-6,-1196.8537396617
NCIBLIND10/06-A,-226.1893601274
NCIBLIND10/06-B,-226.1900325888
NCIBLIND10/06-1,-452.3867589611
NCIBLIND10/06-2,-452.393859897
NCIBLIND10/06-3,-452.3873052317
NCIBLIND10/06-4,-452.3830150809
NCIBLIND10/06-5,-452.3813792452
NCIBLIND10/06-6,-452.3806099148
NCIBLIND10/06-7,-452.3802013831
NCIBLIND10/07-A,-229.0708519958
NCIBLIND10/07-B,-229.0709525067
NCIBLIND10/07-1,-458.1432424005
NCIBLIND10/07-2,-458.1445862145
NCIBLIND10/07-3,-458.1434083819
NCIBLIND10/07-4,-458.1423862481
NCIBLIND10/07-5,-458.142029914
NCIBLIND10/07-6,-458.1418934086
NCIBLIND10/08-A,-436.7452067555
NCIBLIND10/08-B,-436.7452067555
NCIBLIND10/08-1,-873.4666543205
NCIBLIND10/08-2,-873.4843512248
NCIBLIND10/08-3,-873.4926915955
NCIBLIND10/08-4,-873.4918349248
NCIBLIND10/08-5,-873.4913198254
NCIBLIND10/08-6,-873.4910637729
NCIBLIND10/08-7,-873.490917529
NCIBLIND10/09-A,-245.0473915121
NCIBLIND10/09-B,-245.0473593905
NCIBLIND10/09-1,-490.0911023273
NCIBLIND10/09-2,-490.099170964
NCIBLIND10/09-3,-490.0988488795
NCIBLIND10/09-4,-490.0968285662
NCIBLIND10/09-5,-490.0959254794
NCIBLIND10/09-6,-490.0954789034
NCIBLIND10/09-7,-490.0952391548
NCIBLIND10/10-A,-76.4370944725
NCIBLIND10/10-B,-76.4367340865
NCIBLIND10/10-1,-152.8611064884
NCIBLIND10/10-2,-152.8794919561
NCIBLIND10/10-3,-152.8824916921
NCIBLIND10/10-4,-152.8813718451
NCIBLIND10/10-5,-152.8795805364
NCIBLIND10/10-6,-152.8772381966
NCIBLIND10/10-7,-152.8762932285
NCIBLIND10/10-8,-152.8755669323
NCIBLIND10/10-9,-152.8751368256
NCIBLIND10/10-10,-152.8748647184
NCIBLIND10/10-11,-152.8746863985
NCIBLIND10/10-12,-152.8745670756
NCIBLIND10/10-13,-152.8744851092
NCIBLIND10/10-14,-152.8744250742
NCIBLIND10/10-15,-152.8743799279
NCIBLIND10/10-16,-152.8743452366
