system,cam-B3LYP(w=250)/def2-QZVP/Q-Chem
S66x8/66-150,-344.1387466924
S66x8/66-200,-344.1378755683
NCIBLIND10/01-A,-232.2310985919
NCIBLIND10/01-B,-40.5071580209
NCIBLIND10/01-1,-272.7349392038
NCIBLIND10/01-2,-272.738553509
NCIBLIND10/01-3,-272.7384410699
NCIBLIND10/01-4,-272.7382881635
NCIBLIND10/01-5,-272.7382706838
NCIBLIND10/01-6,-272.7382657693
NCIBLIND10/01-7,-272.7382626248
NCIBLIND10/02-A,-232.232832438
NCIBLIND10/02-B,-76.4465135141
NCIBLIND10/02-1,-308.6686907051
NCIBLIND10/02-2,-308.6820667054
NCIBLIND10/02-3,-308.6828030101
NCIBLIND10/02-4,-308.6817795409
NCIBLIND10/02-5,-308.6809501695
NCIBLIND10/02-6,-308.6804258251
NCIBLIND10/02-7,-308.6798907491
NCIBLIND10/02-8,-308.6796618791
NCIBLIND10/02-9,-308.6795439853
NCIBLIND10/03-A,-155.0507753495
NCIBLIND10/03-B,-155.0506831311
NCIBLIND10/03-1,-310.101064599
NCIBLIND10/03-2,-310.1036459317
NCIBLIND10/03-3,-310.1025360362
NCIBLIND10/03-4,-310.1018405833
NCIBLIND10/03-5,-310.1016504409
NCIBLIND10/03-6,-310.1015721099
NCIBLIND10/03-7,-310.1015333937
NCIBLIND10/04-A,-599.6029797292
NCIBLIND10/04-B,-599.6038313426
NCIBLIND10/04-1,-1199.2104144014
NCIBLIND10/04-2,-1199.2180669952
NCIBLIND10/04-3,-1199.2163274559
NCIBLIND10/04-4,-1199.2118103001
NCIBLIND10/04-5,-1199.209674635
NCIBLIND10/04-6,-1199.208534224
NCIBLIND10/04-7,-1199.2078551377
NCIBLIND10/04-8,-1199.2074523156
NCIBLIND10/05-A,-598.4387779008
NCIBLIND10/05-B,-598.4388965145
NCIBLIND10/05-1,-1196.8940046003
NCIBLIND10/05-2,-1196.8963662352
NCIBLIND10/05-3,-1196.8893054365
NCIBLIND10/05-4,-1196.8844383575
NCIBLIND10/05-5,-1196.8821440689
NCIBLIND10/05-6,-1196.8808233517
NCIBLIND10/06-A,-226.2261183452
NCIBLIND10/06-B,-226.2272151071
NCIBLIND10/06-1,-452.4623539206
NCIBLIND10/06-2,-452.4687882725
NCIBLIND10/06-3,-452.4613963604
NCIBLIND10/06-4,-452.4570406825
NCIBLIND10/06-5,-452.4553999519
NCIBLIND10/06-6,-452.4546179403
NCIBLIND10/06-7,-452.4541925626
NCIBLIND10/07-A,-229.0981342703
NCIBLIND10/07-B,-229.0985061069
NCIBLIND10/07-1,-458.1997542442
NCIBLIND10/07-2,-458.2005892231
NCIBLIND10/07-3,-458.1983533983
NCIBLIND10/07-4,-458.1972497204
NCIBLIND10/07-5,-458.1968984483
NCIBLIND10/07-6,-458.1967562351
NCIBLIND10/08-A,-436.785910435
NCIBLIND10/08-B,-436.7859104348
NCIBLIND10/08-1,-873.5534415883
NCIBLIND10/08-2,-873.5691687787
NCIBLIND10/08-3,-873.5742888939
NCIBLIND10/08-4,-873.5731463671
NCIBLIND10/08-5,-873.5727227557
NCIBLIND10/08-6,-873.5724957492
NCIBLIND10/08-7,-873.5724492473
NCIBLIND10/09-A,-245.0564601178
NCIBLIND10/09-B,-245.0563898906
NCIBLIND10/09-1,-490.1134463275
NCIBLIND10/09-2,-490.1197511214
NCIBLIND10/09-3,-490.1172722986
NCIBLIND10/09-4,-490.1150428634
NCIBLIND10/09-5,-490.1141285662
NCIBLIND10/09-6,-490.113658782
NCIBLIND10/09-7,-490.1133953971
NCIBLIND10/10-A,-76.4466440417
NCIBLIND10/10-B,-76.4466086486
NCIBLIND10/10-1,-152.8826025552
NCIBLIND10/10-2,-152.8999777083
NCIBLIND10/10-3,-152.9023775071
NCIBLIND10/10-4,-152.900940214
NCIBLIND10/10-5,-152.8990134321
NCIBLIND10/10-6,-152.8966401946
NCIBLIND10/10-7,-152.8954540358
NCIBLIND10/10-8,-152.8947469775
NCIBLIND10/10-9,-152.8943304317
NCIBLIND10/10-10,-152.8940648387
NCIBLIND10/10-11,-152.8938868405
NCIBLIND10/10-12,-152.8937646377
NCIBLIND10/10-13,-152.8936788332
NCIBLIND10/10-14,-152.8936153379
NCIBLIND10/10-15,-152.8935674164
NCIBLIND10/10-16,-152.8935304992
