system,LC-BLYP(w=50)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8718192158
S66x8/66-150,-343.8698798884
S66x8/66-200,-343.8683894372
NCIBLIND10/01-A,-232.0468350078
NCIBLIND10/01-B,-40.4484664553
NCIBLIND10/01-1,-272.4943372001
NCIBLIND10/01-2,-272.4971920228
NCIBLIND10/01-3,-272.4960140775
NCIBLIND10/01-4,-272.4954437948
NCIBLIND10/01-5,-272.4953330977
NCIBLIND10/01-6,-272.4953132572
NCIBLIND10/01-7,-272.4953071597
NCIBLIND10/02-A,-232.0474262196
NCIBLIND10/02-B,-76.4018762729
NCIBLIND10/02-1,-308.4418810313
NCIBLIND10/02-2,-308.454343477
NCIBLIND10/02-3,-308.4543470705
NCIBLIND10/02-4,-308.45266571
NCIBLIND10/02-5,-308.4513568748
NCIBLIND10/02-6,-308.4505473755
NCIBLIND10/02-7,-308.4498279413
NCIBLIND10/02-8,-308.4495904092
NCIBLIND10/02-9,-308.449481252
NCIBLIND10/03-A,-154.925675363
NCIBLIND10/03-B,-154.9255650277
NCIBLIND10/03-1,-309.8543496054
NCIBLIND10/03-2,-309.8562234866
NCIBLIND10/03-3,-309.8532989278
NCIBLIND10/03-4,-309.8518186407
NCIBLIND10/03-5,-309.8514471537
NCIBLIND10/03-6,-309.851345659
NCIBLIND10/03-7,-309.8513071326
NCIBLIND10/04-A,-599.3390125627
NCIBLIND10/04-B,-599.3393065786
NCIBLIND10/04-1,-1198.6880456887
NCIBLIND10/04-2,-1198.6948283211
NCIBLIND10/04-3,-1198.6905066834
NCIBLIND10/04-4,-1198.684297105
NCIBLIND10/04-5,-1198.681424432
NCIBLIND10/04-6,-1198.6800416528
NCIBLIND10/04-7,-1198.679320978
NCIBLIND10/04-8,-1198.6789271119
NCIBLIND10/05-A,-598.1985509685
NCIBLIND10/05-B,-598.1989028368
NCIBLIND10/05-1,-1196.4168081506
NCIBLIND10/05-2,-1196.4187048784
NCIBLIND10/05-3,-1196.4098877892
NCIBLIND10/05-4,-1196.4042131539
NCIBLIND10/05-5,-1196.4017772295
NCIBLIND10/05-6,-1196.4004715802
NCIBLIND10/06-A,-226.0794232798
NCIBLIND10/06-B,-226.0801196135
NCIBLIND10/06-1,-452.1707149927
NCIBLIND10/06-2,-452.1767376539
NCIBLIND10/06-3,-452.168251198
NCIBLIND10/06-4,-452.1633181186
NCIBLIND10/06-5,-452.1615507799
NCIBLIND10/06-6,-452.1607675137
NCIBLIND10/06-7,-452.1603562392
NCIBLIND10/07-A,-228.9684281078
NCIBLIND10/07-B,-228.9685393151
NCIBLIND10/07-1,-457.9419783276
NCIBLIND10/07-2,-457.9425794161
NCIBLIND10/07-3,-457.9392268475
NCIBLIND10/07-4,-457.9376371063
NCIBLIND10/07-5,-457.9372013916
NCIBLIND10/07-6,-457.9370595313
NCIBLIND10/08-A,-436.5518205388
NCIBLIND10/08-B,-436.5518205395
NCIBLIND10/08-1,-873.0927229926
NCIBLIND10/08-2,-873.1066178317
NCIBLIND10/08-3,-873.1082179842
NCIBLIND10/08-4,-873.1054122438
NCIBLIND10/08-5,-873.1045805996
NCIBLIND10/08-6,-873.1042987541
NCIBLIND10/08-7,-873.1041713417
NCIBLIND10/09-A,-244.9455345733
NCIBLIND10/09-B,-244.9454987
NCIBLIND10/09-1,-489.8943276407
NCIBLIND10/09-2,-489.9001666893
NCIBLIND10/09-3,-489.8962022856
NCIBLIND10/09-4,-489.8932416832
NCIBLIND10/09-5,-489.892213113
NCIBLIND10/09-6,-489.8917630997
NCIBLIND10/09-7,-489.8915229961
NCIBLIND10/10-A,-76.4018054357
NCIBLIND10/10-B,-76.4014568993
NCIBLIND10/10-1,-152.7947008641
NCIBLIND10/10-2,-152.8119644299
NCIBLIND10/10-3,-152.8140670782
NCIBLIND10/10-4,-152.8122623658
NCIBLIND10/10-5,-152.8099713564
NCIBLIND10/10-6,-152.8071104349
NCIBLIND10/10-7,-152.8058902639
NCIBLIND10/10-8,-152.8050456498
NCIBLIND10/10-9,-152.8045749636
NCIBLIND10/10-10,-152.8042932596
NCIBLIND10/10-11,-152.8041132619
NCIBLIND10/10-12,-152.803993207
NCIBLIND10/10-13,-152.8039107343
NCIBLIND10/10-14,-152.8038502417
NCIBLIND10/10-15,-152.8038048592
NCIBLIND10/10-16,-152.8037699122
