system,wB97M(w=50)/def2-QZVP/Q-Chem
NCIBLIND10/04-5,-1200.01113635
NCIBLIND10/04-6,-1200.00988503
NCIBLIND10/04-7,-1200.00916899
NCIBLIND10/04-8,-1200.00876919
NCIBLIND10/05-A,-598.83901461
NCIBLIND10/05-B,-598.83907738
NCIBLIND10/05-1,-1197.68786588
NCIBLIND10/05-2,-1197.6920443
NCIBLIND10/05-3,-1197.68925108
NCIBLIND10/05-4,-1197.68478989
NCIBLIND10/05-5,-1197.68243999
NCIBLIND10/05-6,-1197.68112712
NCIBLIND10/06-A,-226.42125627
NCIBLIND10/06-B,-226.42215593
NCIBLIND10/06-1,-452.84785772
NCIBLIND10/06-2,-452.85573677
NCIBLIND10/06-3,-452.8509641
NCIBLIND10/06-4,-452.84702426
NCIBLIND10/06-5,-452.84539269
NCIBLIND10/06-6,-452.84462398
NCIBLIND10/06-7,-452.84421757
NCIBLIND10/07-A,-229.25340022
NCIBLIND10/07-B,-229.25370288
NCIBLIND10/07-1,-458.50654167
NCIBLIND10/07-2,-458.50854681
NCIBLIND10/07-3,-458.508762
NCIBLIND10/07-4,-458.50776001
NCIBLIND10/07-5,-458.50735426
NCIBLIND10/07-6,-458.50720508
NCIBLIND10/08-A,-437.14404908
NCIBLIND10/08-B,-437.14404908
NCIBLIND10/08-1,-874.25812009
NCIBLIND10/08-2,-874.27861888
NCIBLIND10/08-3,-874.29040585
NCIBLIND10/08-4,-874.28969279
NCIBLIND10/08-5,-874.28905982
NCIBLIND10/08-6,-874.2887717
NCIBLIND10/08-7,-874.28858773
NCIBLIND10/09-A,-245.22051049
NCIBLIND10/09-B,-245.22044755
NCIBLIND10/09-1,-490.43314518
NCIBLIND10/09-2,-490.44294453
NCIBLIND10/09-3,-490.4451289
NCIBLIND10/09-4,-490.44316142
NCIBLIND10/09-5,-490.4421709
NCIBLIND10/09-6,-490.44170619
NCIBLIND10/09-7,-490.44146026
NCIBLIND10/10-A,-76.48731687
NCIBLIND10/10-B,-76.4873667
NCIBLIND10/10-1,-152.95744708
NCIBLIND10/10-2,-152.97699287
NCIBLIND10/10-3,-152.98113564
NCIBLIND10/10-4,-152.98089029
NCIBLIND10/10-5,-152.97971252
NCIBLIND10/10-6,-152.97793083
NCIBLIND10/10-7,-152.97679969
NCIBLIND10/10-8,-152.97609027
NCIBLIND10/10-9,-152.97565926
NCIBLIND10/10-10,-152.9753825
NCIBLIND10/10-11,-152.97520519
NCIBLIND10/10-12,-152.97508885
NCIBLIND10/10-13,-152.97500861
NCIBLIND10/10-14,-152.97494949
NCIBLIND10/10-15,-152.97490507
NCIBLIND10/10-16,-152.97487087
