system,cam-B3LYP(w=300)/def2-QZVP/Q-Chem
S66x8/66-150,-344.1203074212
S66x8/66-200,-344.1194575013
NCIBLIND10/01-A,-232.2156335648
NCIBLIND10/01-B,-40.5072866178
NCIBLIND10/01-1,-272.719329565
NCIBLIND10/01-2,-272.7230919936
NCIBLIND10/01-3,-272.7230905306
NCIBLIND10/01-4,-272.7229514249
NCIBLIND10/01-5,-272.7229345896
NCIBLIND10/01-6,-272.7229295228
NCIBLIND10/01-7,-272.7229262862
NCIBLIND10/02-A,-232.217503072
NCIBLIND10/02-B,-76.4449983899
NCIBLIND10/02-1,-308.6513671633
NCIBLIND10/02-2,-308.6649669566
NCIBLIND10/02-3,-308.6658459281
NCIBLIND10/02-4,-308.664896156
NCIBLIND10/02-5,-308.6640968529
NCIBLIND10/02-6,-308.6635829312
NCIBLIND10/02-7,-308.6630512852
NCIBLIND10/02-8,-308.6628209059
NCIBLIND10/02-9,-308.6627017106
NCIBLIND10/03-A,-155.0460840006
NCIBLIND10/03-B,-155.0459927783
NCIBLIND10/03-1,-310.0912419683
NCIBLIND10/03-2,-310.0939918583
NCIBLIND10/03-3,-310.0931230854
NCIBLIND10/03-4,-310.0924596352
NCIBLIND10/03-5,-310.0922715146
NCIBLIND10/03-6,-310.0921924993
NCIBLIND10/03-7,-310.0921531132
NCIBLIND10/04-A,-599.5718194399
NCIBLIND10/04-B,-599.5727353711
NCIBLIND10/04-1,-1199.1471894115
NCIBLIND10/04-2,-1199.1551106919
NCIBLIND10/04-3,-1199.153903415
NCIBLIND10/04-4,-1199.1495349822
NCIBLIND10/04-5,-1199.1474260322
NCIBLIND10/04-6,-1199.14628808
NCIBLIND10/04-7,-1199.1456066555
NCIBLIND10/04-8,-1199.1452011828
NCIBLIND10/05-A,-598.4052400864
NCIBLIND10/05-B,-598.405342231
NCIBLIND10/05-1,-1196.8264354799
NCIBLIND10/05-2,-1196.8289220988
NCIBLIND10/05-3,-1196.8221838875
NCIBLIND10/05-4,-1196.8173630536
NCIBLIND10/05-5,-1196.8150681031
NCIBLIND10/05-6,-1196.8137443743
NCIBLIND10/06-A,-226.2126355731
NCIBLIND10/06-B,-226.213772356
NCIBLIND10/06-1,-452.435076202
NCIBLIND10/06-2,-452.4416314246
NCIBLIND10/06-3,-452.4344476132
NCIBLIND10/06-4,-452.4301274316
NCIBLIND10/06-5,-452.4284847485
NCIBLIND10/06-6,-452.4277001949
NCIBLIND10/06-7,-452.4272728652
NCIBLIND10/07-A,-229.0883475313
NCIBLIND10/07-B,-229.0887447261
NCIBLIND10/07-1,-458.1799855774
NCIBLIND10/07-2,-458.1808885893
NCIBLIND10/07-3,-458.1788042537
NCIBLIND10/07-4,-458.1777103852
NCIBLIND10/07-5,-458.1773558788
NCIBLIND10/07-6,-458.1772114805
NCIBLIND10/08-A,-436.7580992278
NCIBLIND10/08-B,-436.7580992277
NCIBLIND10/08-1,-873.4968019481
NCIBLIND10/08-2,-873.5129127531
NCIBLIND10/08-3,-873.5185830875
NCIBLIND10/08-4,-873.517524132
NCIBLIND10/08-5,-873.5171063922
NCIBLIND10/08-6,-873.5168783373
NCIBLIND10/08-7,-873.5168436732
NCIBLIND10/09-A,-245.044522598
NCIBLIND10/09-B,-245.0444483053
NCIBLIND10/09-1,-490.0891502309
NCIBLIND10/09-2,-490.0956254536
NCIBLIND10/09-3,-490.0933948072
NCIBLIND10/09-4,-490.0911865508
NCIBLIND10/09-5,-490.0902659391
NCIBLIND10/09-6,-490.0897908772
NCIBLIND10/09-7,-490.0895239586
NCIBLIND10/10-A,-76.4451447373
NCIBLIND10/10-B,-76.445129936
NCIBLIND10/10-1,-152.8792746706
NCIBLIND10/10-2,-152.8967343988
NCIBLIND10/10-3,-152.8992156276
NCIBLIND10/10-4,-152.897849197
NCIBLIND10/10-5,-152.8959755718
NCIBLIND10/10-6,-152.8936504712
NCIBLIND10/10-7,-152.8924636037
NCIBLIND10/10-8,-152.8917593043
NCIBLIND10/10-9,-152.8913426462
NCIBLIND10/10-10,-152.8910765073
NCIBLIND10/10-11,-152.8908979067
NCIBLIND10/10-12,-152.8907750347
NCIBLIND10/10-13,-152.8906886029
NCIBLIND10/10-14,-152.890624575
NCIBLIND10/10-15,-152.8905762324
NCIBLIND10/10-16,-152.8905389839
