system,cam-B3LYP(w=75)/def2-QZVP/Q-Chem
S66x8/66-150,-344.2933208611
S66x8/66-200,-344.2923383028
NCIBLIND10/01-A,-232.3433092588
NCIBLIND10/01-B,-40.5261725386
NCIBLIND10/01-1,-272.8660597939
NCIBLIND10/01-2,-272.8699320471
NCIBLIND10/01-3,-272.869758278
NCIBLIND10/01-4,-272.8695256493
NCIBLIND10/01-5,-272.8694952168
NCIBLIND10/01-6,-272.8694900317
NCIBLIND10/01-7,-272.869487246
NCIBLIND10/02-A,-232.3447134767
NCIBLIND10/02-B,-76.4718766625
NCIBLIND10/02-1,-308.8051304727
NCIBLIND10/02-2,-308.819216311
NCIBLIND10/02-3,-308.8202018846
NCIBLIND10/02-4,-308.8191622842
NCIBLIND10/02-5,-308.8182521347
NCIBLIND10/02-6,-308.8176732301
NCIBLIND10/02-7,-308.8171174349
NCIBLIND10/02-8,-308.8168940551
NCIBLIND10/02-9,-308.8167806274
NCIBLIND10/03-A,-155.1120430079
NCIBLIND10/03-B,-155.1119371489
NCIBLIND10/03-1,-310.2233539915
NCIBLIND10/03-2,-310.2262483748
NCIBLIND10/03-3,-310.2252080415
NCIBLIND10/03-4,-310.224378795
NCIBLIND10/03-5,-310.2241668651
NCIBLIND10/03-6,-310.2240891457
NCIBLIND10/03-7,-310.2240518609
NCIBLIND10/04-A,-599.8274425831
NCIBLIND10/04-B,-599.8280585911
NCIBLIND10/04-1,-1199.6573667425
NCIBLIND10/04-2,-1199.6659342474
NCIBLIND10/04-3,-1199.6652570474
NCIBLIND10/04-4,-1199.6606377641
NCIBLIND10/04-5,-1199.6583886484
NCIBLIND10/04-6,-1199.6572128337
NCIBLIND10/04-7,-1199.6565323088
NCIBLIND10/04-8,-1199.6561339523
NCIBLIND10/05-A,-598.6651267826
NCIBLIND10/05-B,-598.6652576202
NCIBLIND10/05-1,-1197.3462087329
NCIBLIND10/05-2,-1197.3488499394
NCIBLIND10/05-3,-1197.3421305991
NCIBLIND10/05-4,-1197.3371291983
NCIBLIND10/05-5,-1197.3348173687
NCIBLIND10/05-6,-1197.3335050732
NCIBLIND10/06-A,-226.3233642136
NCIBLIND10/06-B,-226.3244100906
NCIBLIND10/06-1,-452.6563849838
NCIBLIND10/06-2,-452.663040662
NCIBLIND10/06-3,-452.6558495531
NCIBLIND10/06-4,-452.6514320835
NCIBLIND10/06-5,-452.6497915769
NCIBLIND10/06-6,-452.6490255497
NCIBLIND10/06-7,-452.6486105382
NCIBLIND10/07-A,-229.1851082502
NCIBLIND10/07-B,-229.1854359986
NCIBLIND10/07-1,-458.3734378913
NCIBLIND10/07-2,-458.3744358704
NCIBLIND10/07-3,-458.3723221562
NCIBLIND10/07-4,-458.3711439487
NCIBLIND10/07-5,-458.3707893084
NCIBLIND10/07-6,-458.3706521401
NCIBLIND10/08-A,-436.9717593555
NCIBLIND10/08-B,-436.9717593557
NCIBLIND10/08-1,-873.9237732385
NCIBLIND10/08-2,-873.9404927378
NCIBLIND10/08-3,-873.9463752792
NCIBLIND10/08-4,-873.9449364784
NCIBLIND10/08-5,-873.9444331878
NCIBLIND10/08-6,-873.9441983784
NCIBLIND10/08-7,-873.9441018181
NCIBLIND10/09-A,-245.1486628881
NCIBLIND10/09-B,-245.1486041364
NCIBLIND10/09-1,-490.2965986362
NCIBLIND10/09-2,-490.3036788514
NCIBLIND10/09-3,-490.3017477188
NCIBLIND10/09-4,-490.2994257049
NCIBLIND10/09-5,-490.2985086318
NCIBLIND10/09-6,-490.298050553
NCIBLIND10/09-7,-490.2977950817
NCIBLIND10/10-A,-76.4719946859
NCIBLIND10/10-B,-76.4719568407
NCIBLIND10/10-1,-152.9324314911
NCIBLIND10/10-2,-152.9502626524
NCIBLIND10/10-3,-152.9529539094
NCIBLIND10/10-4,-152.9516597487
NCIBLIND10/10-5,-152.9497760855
NCIBLIND10/10-6,-152.9473798586
NCIBLIND10/10-7,-152.946156422
NCIBLIND10/10-8,-152.9454313009
NCIBLIND10/10-9,-152.94501241
NCIBLIND10/10-10,-152.9447494435
NCIBLIND10/10-11,-152.9445743643
NCIBLIND10/10-12,-152.9444544325
NCIBLIND10/10-13,-152.944370434
NCIBLIND10/10-14,-152.9443083369
NCIBLIND10/10-15,-152.9442615208
NCIBLIND10/10-16,-152.9442254573
