system,LC-wPBE08(w=150)/def2-QZVP/Q-Chem
S66x8/66-125,-343.9002393944
S66x8/66-150,-343.8993269818
S66x8/66-200,-343.8983891602
NCIBLIND10/01-A,-232.0696103997
NCIBLIND10/01-B,-40.4779037158
NCIBLIND10/01-1,-272.5438562819
NCIBLIND10/01-2,-272.5476011291
NCIBLIND10/01-3,-272.547793442
NCIBLIND10/01-4,-272.5476115947
NCIBLIND10/01-5,-272.5475471824
NCIBLIND10/01-6,-272.5475283195
NCIBLIND10/01-7,-272.5475211705
NCIBLIND10/02-A,-232.0702783465
NCIBLIND10/02-B,-76.3938145127
NCIBLIND10/02-1,-308.4536245964
NCIBLIND10/02-2,-308.4663099408
NCIBLIND10/02-3,-308.4673842089
NCIBLIND10/02-4,-308.4666189875
NCIBLIND10/02-5,-308.4658069771
NCIBLIND10/02-6,-308.4652360393
NCIBLIND10/02-7,-308.4646294799
NCIBLIND10/02-8,-308.4643931679
NCIBLIND10/02-9,-308.4642794136
NCIBLIND10/03-A,-154.9416307919
NCIBLIND10/03-B,-154.9415131771
NCIBLIND10/03-1,-309.8809617349
NCIBLIND10/03-2,-309.8842492907
NCIBLIND10/03-3,-309.8843424216
NCIBLIND10/03-4,-309.8835949735
NCIBLIND10/03-5,-309.8833363884
NCIBLIND10/03-6,-309.8832467128
NCIBLIND10/03-7,-309.8832095311
NCIBLIND10/04-A,-599.2308629983
NCIBLIND10/04-B,-599.2313248235
NCIBLIND10/04-1,-1198.4609643189
NCIBLIND10/04-2,-1198.4694530586
NCIBLIND10/04-3,-1198.4708322159
NCIBLIND10/04-4,-1198.4671615407
NCIBLIND10/04-5,-1198.4650289257
NCIBLIND10/04-6,-1198.4638468932
NCIBLIND10/04-7,-1198.4631713451
NCIBLIND10/04-8,-1198.4627858588
NCIBLIND10/05-A,-598.0664815094
NCIBLIND10/05-B,-598.0667643188
NCIBLIND10/05-1,-1196.1465682884
NCIBLIND10/05-2,-1196.149467135
NCIBLIND10/05-3,-1196.1444657908
NCIBLIND10/05-4,-1196.1398251189
NCIBLIND10/05-5,-1196.1375369731
NCIBLIND10/05-6,-1196.1362478166
NCIBLIND10/06-A,-226.0767306392
NCIBLIND10/06-B,-226.0773598859
NCIBLIND10/06-1,-452.1624179017
NCIBLIND10/06-2,-452.1686335064
NCIBLIND10/06-3,-452.161914986
NCIBLIND10/06-4,-452.1577502273
NCIBLIND10/06-5,-452.1561092173
NCIBLIND10/06-6,-452.1553321464
NCIBLIND10/06-7,-452.1549164133
NCIBLIND10/07-A,-228.9400071941
NCIBLIND10/07-B,-228.9401693858
NCIBLIND10/07-1,-457.8812347857
NCIBLIND10/07-2,-457.8826573441
NCIBLIND10/07-3,-457.8818182506
NCIBLIND10/07-4,-457.88076308
NCIBLIND10/07-5,-457.8804023194
NCIBLIND10/07-6,-457.8802676641
NCIBLIND10/08-A,-436.5025874735
NCIBLIND10/08-B,-436.5025874734
NCIBLIND10/08-1,-872.9860475957
NCIBLIND10/08-2,-873.0010145694
NCIBLIND10/08-3,-873.0077928176
NCIBLIND10/08-4,-873.0065838281
NCIBLIND10/08-5,-873.0060390929
NCIBLIND10/08-6,-873.0057918609
NCIBLIND10/08-7,-873.0057270916
NCIBLIND10/09-A,-244.9043687655
NCIBLIND10/09-B,-244.9043060116
NCIBLIND10/09-1,-489.8054119908
NCIBLIND10/09-2,-489.8127991103
NCIBLIND10/09-3,-489.8127650207
NCIBLIND10/09-4,-489.810740999
NCIBLIND10/09-5,-489.8098357856
NCIBLIND10/09-6,-489.8093980189
NCIBLIND10/09-7,-489.8091605414
NCIBLIND10/10-A,-76.3937845028
NCIBLIND10/10-B,-76.3934918775
NCIBLIND10/10-1,-152.7751295072
NCIBLIND10/10-2,-152.7926557152
NCIBLIND10/10-3,-152.7954123666
NCIBLIND10/10-4,-152.7943740604
NCIBLIND10/10-5,-152.7927556145
NCIBLIND10/10-6,-152.7906237539
NCIBLIND10/10-7,-152.7896691313
NCIBLIND10/10-8,-152.7889473556
NCIBLIND10/10-9,-152.7885180538
NCIBLIND10/10-10,-152.7882472201
NCIBLIND10/10-11,-152.7880696344
NCIBLIND10/10-12,-152.7879502844
NCIBLIND10/10-13,-152.7878680898
NCIBLIND10/10-14,-152.7878077335
NCIBLIND10/10-15,-152.7877624251
NCIBLIND10/10-16,-152.7877275243
