system,LC-wPBE08(w=75)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8635596221
S66x8/66-150,-343.8625390848
S66x8/66-200,-343.8614849488
NCIBLIND10/01-A,-232.0443549728
NCIBLIND10/01-B,-40.4698364782
NCIBLIND10/01-1,-272.5107239018
NCIBLIND10/01-2,-272.5144947336
NCIBLIND10/01-3,-272.5145679978
NCIBLIND10/01-4,-272.5143084288
NCIBLIND10/01-5,-272.514224664
NCIBLIND10/01-6,-272.5142044649
NCIBLIND10/01-7,-272.5141978219
NCIBLIND10/02-A,-232.0448645736
NCIBLIND10/02-B,-76.388251162
NCIBLIND10/02-1,-308.4226366062
NCIBLIND10/02-2,-308.4355160573
NCIBLIND10/02-3,-308.4366140473
NCIBLIND10/02-4,-308.435786378
NCIBLIND10/02-5,-308.4349125084
NCIBLIND10/02-6,-308.4342901588
NCIBLIND10/02-7,-308.4336458493
NCIBLIND10/02-8,-308.4334092496
NCIBLIND10/02-9,-308.4332980716
NCIBLIND10/03-A,-154.924470717
NCIBLIND10/03-B,-154.9243351749
NCIBLIND10/03-1,-309.847087832
NCIBLIND10/03-2,-309.8503013292
NCIBLIND10/03-3,-309.8501629255
NCIBLIND10/03-4,-309.8492982345
NCIBLIND10/03-5,-309.8490002765
NCIBLIND10/03-6,-309.8489063227
NCIBLIND10/03-7,-309.8488696677
NCIBLIND10/04-A,-599.1946158904
NCIBLIND10/04-B,-599.1949314827
NCIBLIND10/04-1,-1198.3887628283
NCIBLIND10/04-2,-1198.3973173777
NCIBLIND10/04-3,-1198.398554175
NCIBLIND10/04-4,-1198.3946927752
NCIBLIND10/04-5,-1198.3924493302
NCIBLIND10/04-6,-1198.3912176587
NCIBLIND10/04-7,-1198.3905275938
NCIBLIND10/04-8,-1198.3901425194
NCIBLIND10/05-A,-598.0352097916
NCIBLIND10/05-B,-598.0355294464
NCIBLIND10/05-1,-1196.0846969478
NCIBLIND10/05-2,-1196.0874894813
NCIBLIND10/05-3,-1196.0821362838
NCIBLIND10/05-4,-1196.0773363849
NCIBLIND10/05-5,-1196.0750109973
NCIBLIND10/05-6,-1196.0737238049
NCIBLIND10/06-A,-226.0559432267
NCIBLIND10/06-B,-226.0565394693
NCIBLIND10/06-1,-452.1211487461
NCIBLIND10/06-2,-452.1273283755
NCIBLIND10/06-3,-452.1204189007
NCIBLIND10/06-4,-452.1161368088
NCIBLIND10/06-5,-452.1144715723
NCIBLIND10/06-6,-452.1137007211
NCIBLIND10/06-7,-452.1132924862
NCIBLIND10/07-A,-228.9225544359
NCIBLIND10/07-B,-228.92270015
NCIBLIND10/07-1,-457.8466370371
NCIBLIND10/07-2,-457.8480164454
NCIBLIND10/07-3,-457.8470031861
NCIBLIND10/07-4,-457.8458624178
NCIBLIND10/07-5,-457.8454768646
NCIBLIND10/07-6,-457.8453417379
NCIBLIND10/08-A,-436.4710091371
NCIBLIND10/08-B,-436.4710091374
NCIBLIND10/08-1,-872.9230379329
NCIBLIND10/08-2,-872.9381335483
NCIBLIND10/08-3,-872.9449226641
NCIBLIND10/08-4,-872.9435464465
NCIBLIND10/08-5,-872.9429066559
NCIBLIND10/08-6,-872.9426453727
NCIBLIND10/08-7,-872.9425647222
NCIBLIND10/09-A,-244.8892542587
NCIBLIND10/09-B,-244.8891928379
NCIBLIND10/09-1,-489.7754174145
NCIBLIND10/09-2,-489.782834174
NCIBLIND10/09-3,-489.7826687401
NCIBLIND10/09-4,-489.7805317796
NCIBLIND10/09-5,-489.779594834
NCIBLIND10/09-6,-489.7791589397
NCIBLIND10/09-7,-489.7789249163
NCIBLIND10/10-A,-76.3882026918
NCIBLIND10/10-B,-76.3878870829
NCIBLIND10/10-1,-152.7643466484
NCIBLIND10/10-2,-152.781857436
NCIBLIND10/10-3,-152.7845718991
NCIBLIND10/10-4,-152.7834628493
NCIBLIND10/10-5,-152.7817662923
NCIBLIND10/10-6,-152.7795325506
NCIBLIND10/10-7,-152.7785413952
NCIBLIND10/10-8,-152.7777907176
NCIBLIND10/10-9,-152.7773487077
NCIBLIND10/10-10,-152.7770745672
NCIBLIND10/10-11,-152.7768972779
NCIBLIND10/10-12,-152.7767786761
NCIBLIND10/10-13,-152.776697129
NCIBLIND10/10-14,-152.7766372571
NCIBLIND10/10-15,-152.7765923541
NCIBLIND10/10-16,-152.7765577695
