system,cam-QTP-01(w=450)/def2-QZVP/Q-Chem
S66x8/66-125,-343.832264182
S66x8/66-150,-343.8307664031
S66x8/66-200,-343.8296599652
NCIBLIND10/01-A,-231.9974841193
NCIBLIND10/01-B,-40.4781878565
NCIBLIND10/01-1,-272.4736418151
NCIBLIND10/01-2,-272.4767672962
NCIBLIND10/01-3,-272.4761159207
NCIBLIND10/01-4,-272.4757743851
NCIBLIND10/01-5,-272.475707616
NCIBLIND10/01-6,-272.4756883198
NCIBLIND10/01-7,-272.4756803736
NCIBLIND10/02-A,-232.0007052721
NCIBLIND10/02-B,-76.4039624146
NCIBLIND10/02-1,-308.3958877577
NCIBLIND10/02-2,-308.4087614647
NCIBLIND10/02-3,-308.4089500605
NCIBLIND10/02-4,-308.4075646921
NCIBLIND10/02-5,-308.4065380899
NCIBLIND10/02-6,-308.4059187989
NCIBLIND10/02-7,-308.4052972028
NCIBLIND10/02-8,-308.4050304073
NCIBLIND10/02-9,-308.4048937691
NCIBLIND10/03-A,-154.942523484
NCIBLIND10/03-B,-154.9424633296
NCIBLIND10/03-1,-309.8862905615
NCIBLIND10/03-2,-309.8884853507
NCIBLIND10/03-3,-309.8864800801
NCIBLIND10/03-4,-309.8854824028
NCIBLIND10/03-5,-309.8852200844
NCIBLIND10/03-6,-309.8851208571
NCIBLIND10/03-7,-309.8850740307
NCIBLIND10/04-A,-599.141824222
NCIBLIND10/04-B,-599.1433709347
NCIBLIND10/04-1,-1198.2933147793
NCIBLIND10/04-2,-1198.3001220816
NCIBLIND10/04-3,-1198.2963158664
NCIBLIND10/04-4,-1198.2908366546
NCIBLIND10/04-5,-1198.288325323
NCIBLIND10/04-6,-1198.2870439969
NCIBLIND10/04-7,-1198.2863082123
NCIBLIND10/04-8,-1198.2858756512
NCIBLIND10/05-A,-597.9658863105
NCIBLIND10/05-B,-597.9658881214
NCIBLIND10/05-1,-1195.9497627409
NCIBLIND10/05-2,-1195.9519319244
NCIBLIND10/05-3,-1195.9440389963
NCIBLIND10/05-4,-1195.9388269284
NCIBLIND10/05-5,-1195.9364179092
NCIBLIND10/05-6,-1195.9350491186
NCIBLIND10/06-A,-226.0216653915
NCIBLIND10/06-B,-226.0231997371
NCIBLIND10/06-1,-452.0547690117
NCIBLIND10/06-2,-452.0610856947
NCIBLIND10/06-3,-452.0533664975
NCIBLIND10/06-4,-452.0487682055
NCIBLIND10/06-5,-452.0470296645
NCIBLIND10/06-6,-452.0462125445
NCIBLIND10/06-7,-452.0457690383
NCIBLIND10/07-A,-228.9308023434
NCIBLIND10/07-B,-228.9314364249
NCIBLIND10/07-1,-457.8671076217
NCIBLIND10/07-2,-457.8676551667
NCIBLIND10/07-3,-457.864428721
NCIBLIND10/07-4,-457.8630031031
NCIBLIND10/07-5,-457.8625630105
NCIBLIND10/07-6,-457.8623893348
NCIBLIND10/08-A,-436.3925577299
NCIBLIND10/08-B,-436.3925577297
NCIBLIND10/08-1,-872.7714566972
NCIBLIND10/08-2,-872.7862032719
NCIBLIND10/08-3,-872.78871774
NCIBLIND10/08-4,-872.7867490494
NCIBLIND10/08-5,-872.7861475185
NCIBLIND10/08-6,-872.7858649091
NCIBLIND10/08-7,-872.7859246557
NCIBLIND10/09-A,-244.8688158773
NCIBLIND10/09-B,-244.8686987845
NCIBLIND10/09-1,-489.7419549643
NCIBLIND10/09-2,-489.747144821
NCIBLIND10/09-3,-489.7428114049
NCIBLIND10/09-4,-489.7400335098
NCIBLIND10/09-5,-489.7389613409
NCIBLIND10/09-6,-489.7384291839
NCIBLIND10/09-7,-489.7381312959
NCIBLIND10/10-A,-76.4042834544
NCIBLIND10/10-B,-76.4045140672
NCIBLIND10/10-1,-152.7994361183
NCIBLIND10/10-2,-152.81636544
NCIBLIND10/10-3,-152.8185156391
NCIBLIND10/10-4,-152.8169351336
NCIBLIND10/10-5,-152.814915256
NCIBLIND10/10-6,-152.8124345015
NCIBLIND10/10-7,-152.8109546715
NCIBLIND10/10-8,-152.8101905724
NCIBLIND10/10-9,-152.8097428819
NCIBLIND10/10-10,-152.8094602811
NCIBLIND10/10-11,-152.8092719665
NCIBLIND10/10-12,-152.8091419446
NCIBLIND10/10-13,-152.809049944
NCIBLIND10/10-14,-152.8089814817
NCIBLIND10/10-15,-152.8089297065
NCIBLIND10/10-16,-152.808889764
