system,LC-BLYP(w=75)/def2-QZVP/Q-Chem
S66x8/66-150,-343.7670039826
S66x8/66-200,-343.7653925279
NCIBLIND10/01-A,-231.9758863038
NCIBLIND10/01-B,-40.4299230613
NCIBLIND10/01-1,-272.4062564158
NCIBLIND10/01-2,-272.4083766444
NCIBLIND10/01-3,-272.4066115227
NCIBLIND10/01-4,-272.4059503932
NCIBLIND10/01-5,-272.405842005
NCIBLIND10/01-6,-272.4058222582
NCIBLIND10/01-7,-272.4058156279
NCIBLIND10/02-A,-231.976577329
NCIBLIND10/02-B,-76.3827385254
NCIBLIND10/02-1,-308.3544106016
NCIBLIND10/02-2,-308.3657452818
NCIBLIND10/02-3,-308.365018457
NCIBLIND10/02-4,-308.3629364843
NCIBLIND10/02-5,-308.3614472144
NCIBLIND10/02-6,-308.3605812177
NCIBLIND10/02-7,-308.359849973
NCIBLIND10/02-8,-308.3596093742
NCIBLIND10/02-9,-308.3594979998
NCIBLIND10/03-A,-154.8801912811
NCIBLIND10/03-B,-154.8800926691
NCIBLIND10/03-1,-309.765564648
NCIBLIND10/03-2,-309.7666816264
NCIBLIND10/03-3,-309.7625534755
NCIBLIND10/03-4,-309.7608629237
NCIBLIND10/03-5,-309.7604900892
NCIBLIND10/03-6,-309.7603898195
NCIBLIND10/03-7,-309.7603510275
NCIBLIND10/04-A,-599.2051583337
NCIBLIND10/04-B,-599.2055489507
NCIBLIND10/04-1,-1198.4257853756
NCIBLIND10/04-2,-1198.4311612168
NCIBLIND10/04-3,-1198.424048229
NCIBLIND10/04-4,-1198.4169039503
NCIBLIND10/04-5,-1198.4138259498
NCIBLIND10/04-6,-1198.4124210718
NCIBLIND10/04-7,-1198.4117048538
NCIBLIND10/04-8,-1198.4113125106
NCIBLIND10/05-A,-598.0686770214
NCIBLIND10/05-B,-598.0690383215
NCIBLIND10/05-1,-1196.1593514166
NCIBLIND10/05-2,-1196.1607053341
NCIBLIND10/05-3,-1196.1504362869
NCIBLIND10/05-4,-1196.1444889691
NCIBLIND10/05-5,-1196.142044238
NCIBLIND10/05-6,-1196.1407368561
NCIBLIND10/06-A,-226.0185656265
NCIBLIND10/06-B,-226.0192669987
NCIBLIND10/06-1,-452.0506042497
NCIBLIND10/06-2,-452.0561195521
NCIBLIND10/06-3,-452.0467786618
NCIBLIND10/06-4,-452.0416391934
NCIBLIND10/06-5,-452.0398529553
NCIBLIND10/06-6,-452.0390656857
NCIBLIND10/06-7,-452.0386509128
NCIBLIND10/07-A,-228.9115094548
NCIBLIND10/07-B,-228.9116262948
NCIBLIND10/07-1,-457.8295639238
NCIBLIND10/07-2,-457.8298090013
NCIBLIND10/07-3,-457.8255341132
NCIBLIND10/07-4,-457.8238073037
NCIBLIND10/07-5,-457.8233723662
NCIBLIND10/07-6,-457.8232297222
NCIBLIND10/08-A,-436.4426718649
NCIBLIND10/08-B,-436.4426718649
NCIBLIND10/08-1,-872.8799826558
NCIBLIND10/08-2,-872.8919860716
NCIBLIND10/08-3,-872.8905055707
NCIBLIND10/08-4,-872.8871141825
NCIBLIND10/08-5,-872.8862772749
NCIBLIND10/08-6,-872.8860004117
NCIBLIND10/08-7,-872.8858875431
NCIBLIND10/09-A,-244.8883341953
NCIBLIND10/09-B,-244.8882949136
NCIBLIND10/09-1,-489.7829850491
NCIBLIND10/09-2,-489.7876929868
NCIBLIND10/09-3,-489.7820697395
NCIBLIND10/09-4,-489.7788420459
NCIBLIND10/09-5,-489.7778113499
NCIBLIND10/09-6,-489.7773611532
NCIBLIND10/09-7,-489.777120339
NCIBLIND10/10-A,-76.3826690034
NCIBLIND10/10-B,-76.3823180156
NCIBLIND10/10-1,-152.7583151289
NCIBLIND10/10-2,-152.7750022044
NCIBLIND10/10-3,-152.7766574584
NCIBLIND10/10-4,-152.7745273444
NCIBLIND10/10-5,-152.772014159
NCIBLIND10/10-6,-152.7689470907
NCIBLIND10/10-7,-152.767645796
NCIBLIND10/10-8,-152.7667786391
NCIBLIND10/10-9,-152.7663054956
NCIBLIND10/10-10,-152.7660233574
NCIBLIND10/10-11,-152.7658422916
NCIBLIND10/10-12,-152.7657214302
NCIBLIND10/10-13,-152.7656384646
NCIBLIND10/10-14,-152.7655777019
NCIBLIND10/10-15,-152.7655321003
NCIBLIND10/10-16,-152.7654969943
