system,LC-BLYP(w=300)/def2-QZVP/Q-Chem
S66x8/66-125,-343.3936656841
S66x8/66-150,-343.3917074308
S66x8/66-200,-343.3904208856
NCIBLIND10/01-A,-231.6988720057
NCIBLIND10/01-B,-40.3893116268
NCIBLIND10/01-1,-272.088237075
NCIBLIND10/01-2,-272.090114885
NCIBLIND10/01-3,-272.0887299694
NCIBLIND10/01-4,-272.0882896762
NCIBLIND10/01-5,-272.0882172645
NCIBLIND10/01-6,-272.0881988526
NCIBLIND10/01-7,-272.0881913652
NCIBLIND10/02-A,-231.7005936383
NCIBLIND10/02-B,-76.3245547102
NCIBLIND10/02-1,-308.020835214
NCIBLIND10/02-2,-308.0311331187
NCIBLIND10/02-3,-308.0301773075
NCIBLIND10/02-4,-308.0283059056
NCIBLIND10/02-5,-308.0270826564
NCIBLIND10/02-6,-308.0263843209
NCIBLIND10/02-7,-308.0257290007
NCIBLIND10/02-8,-308.0254761541
NCIBLIND10/02-9,-308.0253522593
NCIBLIND10/03-A,-154.7372892971
NCIBLIND10/03-B,-154.7372234714
NCIBLIND10/03-1,-309.4792144231
NCIBLIND10/03-2,-309.4800440513
NCIBLIND10/03-3,-309.4763196106
NCIBLIND10/03-4,-309.4750347724
NCIBLIND10/03-5,-309.4747335812
NCIBLIND10/03-6,-309.4746337024
NCIBLIND10/03-7,-309.4745905807
NCIBLIND10/04-A,-598.6478619761
NCIBLIND10/04-B,-598.6489558143
NCIBLIND10/04-1,-1197.3134362863
NCIBLIND10/04-2,-1197.317453921
NCIBLIND10/04-3,-1197.3091777684
NCIBLIND10/04-4,-1197.3026000959
NCIBLIND10/04-5,-1197.2998752077
NCIBLIND10/04-6,-1197.2985755167
NCIBLIND10/04-7,-1197.2978627283
NCIBLIND10/04-8,-1197.2974546336
NCIBLIND10/05-A,-597.50164702
NCIBLIND10/05-B,-597.501915912
NCIBLIND10/05-1,-1195.0251389122
NCIBLIND10/05-2,-1195.0261920058
NCIBLIND10/05-3,-1195.0159260797
NCIBLIND10/05-4,-1195.0104140768
NCIBLIND10/05-5,-1195.0080222476
NCIBLIND10/05-6,-1195.0066892977
NCIBLIND10/06-A,-225.7779849192
NCIBLIND10/06-B,-225.7788902308
NCIBLIND10/06-1,-451.5696746059
NCIBLIND10/06-2,-451.5749867388
NCIBLIND10/06-3,-451.5657028643
NCIBLIND10/06-4,-451.5608093303
NCIBLIND10/06-5,-451.5590318132
NCIBLIND10/06-6,-451.5582050971
NCIBLIND10/06-7,-451.5577620547
NCIBLIND10/07-A,-228.7009004165
NCIBLIND10/07-B,-228.701176268
NCIBLIND10/07-1,-457.4084272505
NCIBLIND10/07-2,-457.4084752812
NCIBLIND10/07-3,-457.4042764024
NCIBLIND10/07-4,-457.4027702459
NCIBLIND10/07-5,-457.4023510558
NCIBLIND10/07-6,-457.4021953154
NCIBLIND10/08-A,-435.977958234
NCIBLIND10/08-B,-435.9779582339
NCIBLIND10/08-1,-871.9513545985
NCIBLIND10/08-2,-871.962048179
NCIBLIND10/08-3,-871.9599953654
NCIBLIND10/08-4,-871.9574576001
NCIBLIND10/08-5,-871.9568339665
NCIBLIND10/08-6,-871.9565756706
NCIBLIND10/08-7,-871.9565962986
NCIBLIND10/09-A,-244.6615832328
NCIBLIND10/09-B,-244.6615130019
NCIBLIND10/09-1,-489.3312305802
NCIBLIND10/09-2,-489.3346621113
NCIBLIND10/09-3,-489.328363702
NCIBLIND10/09-4,-489.3254150035
NCIBLIND10/09-5,-489.324392606
NCIBLIND10/09-6,-489.3239078465
NCIBLIND10/09-7,-489.3236422687
NCIBLIND10/10-A,-76.3245504649
NCIBLIND10/10-B,-76.3242542324
NCIBLIND10/10-1,-152.6430690511
NCIBLIND10/10-2,-152.6589842713
NCIBLIND10/10-3,-152.6602125195
NCIBLIND10/10-4,-152.6579520503
NCIBLIND10/10-5,-152.6554838962
NCIBLIND10/10-6,-152.6526026586
NCIBLIND10/10-7,-152.6513998261
NCIBLIND10/10-8,-152.6505928797
NCIBLIND10/10-9,-152.6501320821
NCIBLIND10/10-10,-152.6498459899
NCIBLIND10/10-11,-152.6496582549
NCIBLIND10/10-12,-152.6495312351
NCIBLIND10/10-13,-152.6494428783
NCIBLIND10/10-14,-152.6493777629
NCIBLIND10/10-15,-152.6493286875
NCIBLIND10/10-16,-152.6492908816
