system,wB97M(w=400)/def2-QZVP/Q-Chem
NCIBLIND10/04-5,-1199.86805963
NCIBLIND10/04-6,-1199.86687883
NCIBLIND10/04-7,-1199.86617177
NCIBLIND10/04-8,-1199.86575805
NCIBLIND10/05-A,-598.75860686
NCIBLIND10/05-B,-598.75861767
NCIBLIND10/05-1,-1197.52981032
NCIBLIND10/05-2,-1197.5332156
NCIBLIND10/05-3,-1197.52845545
NCIBLIND10/05-4,-1197.52400083
NCIBLIND10/05-5,-1197.52169173
NCIBLIND10/05-6,-1197.52036385
NCIBLIND10/06-A,-226.38158941
NCIBLIND10/06-B,-226.38283132
NCIBLIND10/06-1,-452.77004143
NCIBLIND10/06-2,-452.77775634
NCIBLIND10/06-3,-452.77218513
NCIBLIND10/06-4,-452.76815118
NCIBLIND10/06-5,-452.76650818
NCIBLIND10/06-6,-452.76571339
NCIBLIND10/06-7,-452.76528511
NCIBLIND10/07-A,-229.23611887
NCIBLIND10/07-B,-229.23655853
NCIBLIND10/07-1,-458.47429633
NCIBLIND10/07-2,-458.47559203
NCIBLIND10/07-3,-458.47441919
NCIBLIND10/07-4,-458.47338122
NCIBLIND10/07-5,-458.47297356
NCIBLIND10/07-6,-458.4728103
NCIBLIND10/08-A,-437.05260951
NCIBLIND10/08-B,-437.05260953
NCIBLIND10/08-1,-874.08667321
NCIBLIND10/08-2,-874.1026779
NCIBLIND10/08-3,-874.10771852
NCIBLIND10/08-4,-874.10668571
NCIBLIND10/08-5,-874.10618222
NCIBLIND10/08-6,-874.10591487
NCIBLIND10/08-7,-874.10585665
NCIBLIND10/09-A,-245.19002013
NCIBLIND10/09-B,-245.18993783
NCIBLIND10/09-1,-490.37862859
NCIBLIND10/09-2,-490.38564529
NCIBLIND10/09-3,-490.38441065
NCIBLIND10/09-4,-490.38232253
NCIBLIND10/09-5,-490.38131399
NCIBLIND10/09-6,-490.38080775
NCIBLIND10/09-7,-490.38053031
NCIBLIND10/10-A,-76.49241899
NCIBLIND10/10-B,-76.49257287
NCIBLIND10/10-1,-152.96981414
NCIBLIND10/10-2,-152.98875111
NCIBLIND10/10-3,-152.99231061
NCIBLIND10/10-4,-152.99162198
NCIBLIND10/10-5,-152.99017465
NCIBLIND10/10-6,-152.98824745
NCIBLIND10/10-7,-152.98705625
NCIBLIND10/10-8,-152.98636837
NCIBLIND10/10-9,-152.98594317
NCIBLIND10/10-10,-152.98566652
NCIBLIND10/10-11,-152.98548347
NCIBLIND10/10-12,-152.98535993
NCIBLIND10/10-13,-152.98527351
NCIBLIND10/10-14,-152.98520931
NCIBLIND10/10-15,-152.98516088
NCIBLIND10/10-16,-152.98512355
