system,wB97M(w=450)/def2-QZVP/Q-Chem
NCIBLIND10/04-5,-1199.88854203
NCIBLIND10/04-6,-1199.88735648
NCIBLIND10/04-7,-1199.88664483
NCIBLIND10/04-8,-1199.88622686
NCIBLIND10/05-A,-598.76711126
NCIBLIND10/05-B,-598.7670993
NCIBLIND10/05-1,-1197.5468474
NCIBLIND10/05-2,-1197.55026986
NCIBLIND10/05-3,-1197.54549426
NCIBLIND10/05-4,-1197.54102767
NCIBLIND10/05-5,-1197.53870945
NCIBLIND10/05-6,-1197.53737514
NCIBLIND10/06-A,-226.38261934
NCIBLIND10/06-B,-226.38396601
NCIBLIND10/06-1,-452.7721563
NCIBLIND10/06-2,-452.77991809
NCIBLIND10/06-3,-452.77435842
NCIBLIND10/06-4,-452.77032245
NCIBLIND10/06-5,-452.76867769
NCIBLIND10/06-6,-452.76788292
NCIBLIND10/06-7,-452.76745386
NCIBLIND10/07-A,-229.24289818
NCIBLIND10/07-B,-229.24338646
NCIBLIND10/07-1,-458.48802773
NCIBLIND10/07-2,-458.48929878
NCIBLIND10/07-3,-458.48805917
NCIBLIND10/07-4,-458.48700313
NCIBLIND10/07-5,-458.48658927
NCIBLIND10/07-6,-458.48642289
NCIBLIND10/08-A,-437.05367181
NCIBLIND10/08-B,-437.05367183
NCIBLIND10/08-1,-874.08908071
NCIBLIND10/08-2,-874.1049982
NCIBLIND10/08-3,-874.10987222
NCIBLIND10/08-4,-874.1088338
NCIBLIND10/08-5,-874.10832684
NCIBLIND10/08-6,-874.10805518
NCIBLIND10/08-7,-874.10800875
NCIBLIND10/09-A,-245.19451431
NCIBLIND10/09-B,-245.19442632
NCIBLIND10/09-1,-490.38791377
NCIBLIND10/09-2,-490.39483099
NCIBLIND10/09-3,-490.39346173
NCIBLIND10/09-4,-490.39134582
NCIBLIND10/09-5,-490.39032404
NCIBLIND10/09-6,-490.38980916
NCIBLIND10/09-7,-490.38952586
NCIBLIND10/10-A,-76.49708029
NCIBLIND10/10-B,-76.49730183
NCIBLIND10/10-1,-152.97915722
NCIBLIND10/10-2,-152.99813005
NCIBLIND10/10-3,-153.0017063
NCIBLIND10/10-4,-153.00102076
NCIBLIND10/10-5,-152.99957389
NCIBLIND10/10-6,-152.99765083
NCIBLIND10/10-7,-152.99640715
NCIBLIND10/10-8,-152.99571726
NCIBLIND10/10-9,-152.9952908
NCIBLIND10/10-10,-152.99501336
NCIBLIND10/10-11,-152.99482945
NCIBLIND10/10-12,-152.99470489
NCIBLIND10/10-13,-152.99461748
NCIBLIND10/10-14,-152.99455244
NCIBLIND10/10-15,-152.99450335
NCIBLIND10/10-16,-152.9944655
