system,LC-wPBEh(w=300)/def2-QZVP/Q-Chem
S66x8/66-125,-343.9828222982
S66x8/66-150,-343.9819715233
S66x8/66-200,-343.9811520522
NCIBLIND10/01-A,-232.124185892
NCIBLIND10/01-B,-40.5012382163
NCIBLIND10/01-1,-272.6222092062
NCIBLIND10/01-2,-272.6255716895
NCIBLIND10/01-3,-272.6256519421
NCIBLIND10/01-4,-272.6255132707
NCIBLIND10/01-5,-272.6254605404
NCIBLIND10/01-6,-272.6254409097
NCIBLIND10/01-7,-272.6254327028
NCIBLIND10/02-A,-232.1263301439
NCIBLIND10/02-B,-76.4059594141
NCIBLIND10/02-1,-308.5224753091
NCIBLIND10/02-2,-308.5348308552
NCIBLIND10/02-3,-308.5355930659
NCIBLIND10/02-4,-308.534749743
NCIBLIND10/02-5,-308.5339764744
NCIBLIND10/02-6,-308.5334623135
NCIBLIND10/02-7,-308.5328886596
NCIBLIND10/02-8,-308.5326339391
NCIBLIND10/02-9,-308.5325040268
NCIBLIND10/03-A,-154.9856516652
NCIBLIND10/03-B,-154.985567986
NCIBLIND10/03-1,-309.9690414157
NCIBLIND10/03-2,-309.9721942826
NCIBLIND10/03-3,-309.9722487492
NCIBLIND10/03-4,-309.971641742
NCIBLIND10/03-5,-309.9714252144
NCIBLIND10/03-6,-309.9713367463
NCIBLIND10/03-7,-309.9712955518
NCIBLIND10/04-A,-599.2610786311
NCIBLIND10/04-B,-599.2622837685
NCIBLIND10/04-1,-1198.5234471716
NCIBLIND10/04-2,-1198.531381351
NCIBLIND10/04-3,-1198.5319242498
NCIBLIND10/04-4,-1198.528254815
NCIBLIND10/04-5,-1198.5262182871
NCIBLIND10/04-6,-1198.5250778134
NCIBLIND10/04-7,-1198.5243962946
NCIBLIND10/04-8,-1198.5239934687
NCIBLIND10/05-A,-598.080117914
NCIBLIND10/05-B,-598.0801594026
NCIBLIND10/05-1,-1196.1736377486
NCIBLIND10/05-2,-1196.1765019091
NCIBLIND10/05-3,-1196.1715393674
NCIBLIND10/05-4,-1196.1670261489
NCIBLIND10/05-5,-1196.1647371466
NCIBLIND10/05-6,-1196.163417261
NCIBLIND10/06-A,-226.1132117488
NCIBLIND10/06-B,-226.1143713607
NCIBLIND10/06-1,-452.2358649291
NCIBLIND10/06-2,-452.2420126188
NCIBLIND10/06-3,-452.2353938847
NCIBLIND10/06-4,-452.2313218691
NCIBLIND10/06-5,-452.2296789838
NCIBLIND10/06-6,-452.2288866996
NCIBLIND10/06-7,-452.2284563424
NCIBLIND10/07-A,-228.9723162743
NCIBLIND10/07-B,-228.9727831569
NCIBLIND10/07-1,-457.9466870675
NCIBLIND10/07-2,-457.947949241
NCIBLIND10/07-3,-457.9468120197
NCIBLIND10/07-4,-457.9457561256
NCIBLIND10/07-5,-457.9453777155
NCIBLIND10/07-6,-457.9452245133
NCIBLIND10/08-A,-436.5433795887
NCIBLIND10/08-B,-436.5433795887
NCIBLIND10/08-1,-873.0701246716
NCIBLIND10/08-2,-873.0841490858
NCIBLIND10/08-3,-873.0893032674
NCIBLIND10/08-4,-873.0881600155
NCIBLIND10/08-5,-873.0876794419
NCIBLIND10/08-6,-873.0874273257
NCIBLIND10/08-7,-873.0874414601
NCIBLIND10/09-A,-244.9157190304
NCIBLIND10/09-B,-244.9156148045
NCIBLIND10/09-1,-489.8298734916
NCIBLIND10/09-2,-489.8364571208
NCIBLIND10/09-3,-489.8356017279
NCIBLIND10/09-4,-489.8335723113
NCIBLIND10/09-5,-489.8326344295
NCIBLIND10/09-6,-489.8321545901
NCIBLIND10/09-7,-489.8318868861
NCIBLIND10/10-A,-76.4061990611
NCIBLIND10/10-B,-76.4063319734
NCIBLIND10/10-1,-152.8002254104
NCIBLIND10/10-2,-152.8174634329
NCIBLIND10/10-3,-152.8201801729
NCIBLIND10/10-4,-152.8192312219
NCIBLIND10/10-5,-152.8177376869
NCIBLIND10/10-6,-152.8157822575
NCIBLIND10/10-7,-152.8145791701
NCIBLIND10/10-8,-152.8138943682
NCIBLIND10/10-9,-152.8134772752
NCIBLIND10/10-10,-152.8132085333
NCIBLIND10/10-11,-152.8130289664
NCIBLIND10/10-12,-152.8129056942
NCIBLIND10/10-13,-152.8128190571
NCIBLIND10/10-14,-152.8127547983
NCIBLIND10/10-15,-152.812706311
NCIBLIND10/10-16,-152.8126689243
