system,cam-B3LYP(w=175)/def2-QZVP/Q-Chem
S66x8/66-125,-344.1813862789
S66x8/66-150,-344.1801045783
S66x8/66-200,-344.1791820667
NCIBLIND10/01-A,-232.2631028159
NCIBLIND10/01-B,-40.5096991128
NCIBLIND10/01-1,-272.7698635402
NCIBLIND10/01-2,-272.7733267331
NCIBLIND10/01-3,-272.773025074
NCIBLIND10/01-4,-272.7728360045
NCIBLIND10/01-5,-272.7728157291
NCIBLIND10/01-6,-272.7728108336
NCIBLIND10/01-7,-272.7728077885
NCIBLIND10/02-A,-232.2646679874
NCIBLIND10/02-B,-76.452005105
NCIBLIND10/02-1,-308.7065134664
NCIBLIND10/02-2,-308.7197640782
NCIBLIND10/02-3,-308.7203459471
NCIBLIND10/02-4,-308.719198325
NCIBLIND10/02-5,-308.7183030243
NCIBLIND10/02-6,-308.7177540474
NCIBLIND10/02-7,-308.7172111632
NCIBLIND10/02-8,-308.7169841929
NCIBLIND10/02-9,-308.7168680682
NCIBLIND10/03-A,-155.0647269209
NCIBLIND10/03-B,-155.0646318364
NCIBLIND10/03-1,-310.1295492804
NCIBLIND10/03-2,-310.1319746275
NCIBLIND10/03-3,-310.1305126982
NCIBLIND10/03-4,-310.1297427427
NCIBLIND10/03-5,-310.1295472279
NCIBLIND10/03-6,-310.1294696473
NCIBLIND10/03-7,-310.1294317809
NCIBLIND10/04-A,-599.6686230033
NCIBLIND10/04-B,-599.6693761047
NCIBLIND10/04-1,-1199.342626803
NCIBLIND10/04-2,-1199.3501314305
NCIBLIND10/04-3,-1199.347847405
NCIBLIND10/04-4,-1199.3430621195
NCIBLIND10/04-5,-1199.3408615394
NCIBLIND10/04-6,-1199.3397107823
NCIBLIND10/04-7,-1199.3390336432
NCIBLIND10/04-8,-1199.3386340336
NCIBLIND10/05-A,-598.5072627086
NCIBLIND10/05-B,-598.5073987654
NCIBLIND10/05-1,-1197.0315374381
NCIBLIND10/05-2,-1197.033806863
NCIBLIND10/05-3,-1197.0263772633
NCIBLIND10/05-4,-1197.0214090748
NCIBLIND10/05-5,-1197.0191113519
NCIBLIND10/05-6,-1197.0177943941
NCIBLIND10/06-A,-226.2539721545
NCIBLIND10/06-B,-226.2550303199
NCIBLIND10/06-1,-452.5183922391
NCIBLIND10/06-2,-452.524728817
NCIBLIND10/06-3,-452.517112102
NCIBLIND10/06-4,-452.5126873558
NCIBLIND10/06-5,-452.5110488832
NCIBLIND10/06-6,-452.510272721
NCIBLIND10/06-7,-452.5098512846
NCIBLIND10/07-A,-229.1212445748
NCIBLIND10/07-B,-229.1215885055
NCIBLIND10/07-1,-458.2462569643
NCIBLIND10/07-2,-458.247031445
NCIBLIND10/07-3,-458.2445726058
NCIBLIND10/07-4,-458.2434329464
NCIBLIND10/07-5,-458.2430840861
NCIBLIND10/07-6,-458.2429446117
NCIBLIND10/08-A,-436.8417988083
NCIBLIND10/08-B,-436.8417988083
NCIBLIND10/08-1,-873.6664181274
NCIBLIND10/08-2,-873.6818565704
NCIBLIND10/08-3,-873.6862834483
NCIBLIND10/08-4,-873.6849431891
NCIBLIND10/08-5,-873.6844989539
NCIBLIND10/08-6,-873.6842708687
NCIBLIND10/08-7,-873.6842034698
NCIBLIND10/09-A,-245.0824814264
NCIBLIND10/09-B,-245.0824165816
NCIBLIND10/09-1,-490.1659046593
NCIBLIND10/09-2,-490.1721310233
NCIBLIND10/09-3,-490.1693577975
NCIBLIND10/09-4,-490.1670643981
NCIBLIND10/09-5,-490.1661553344
NCIBLIND10/09-6,-490.1656922809
NCIBLIND10/09-7,-490.1654334468
NCIBLIND10/10-A,-76.4521231787
NCIBLIND10/10-B,-76.4520755438
NCIBLIND10/10-1,-152.8938285897
NCIBLIND10/10-2,-152.9111897628
NCIBLIND10/10-3,-152.9135490481
NCIBLIND10/10-4,-152.9120521265
NCIBLIND10/10-5,-152.9100638491
NCIBLIND10/10-6,-152.9076168968
NCIBLIND10/10-7,-152.9064086918
NCIBLIND10/10-8,-152.905694057
NCIBLIND10/10-9,-152.9052772208
NCIBLIND10/10-10,-152.9050125737
NCIBLIND10/10-11,-152.9048355696
NCIBLIND10/10-12,-152.9047143336
NCIBLIND10/10-13,-152.9046293906
NCIBLIND10/10-14,-152.9045666144
NCIBLIND10/10-15,-152.9045192612
NCIBLIND10/10-16,-152.9044827889
