system,wB97M(w=150)/def2-QZVP/Q-Chem
NCIBLIND10/04-5,-1199.78578486
NCIBLIND10/04-6,-1199.78456976
NCIBLIND10/04-7,-1199.78386789
NCIBLIND10/04-8,-1199.78347084
NCIBLIND10/05-A,-598.73010506
NCIBLIND10/05-B,-598.73019459
NCIBLIND10/05-1,-1197.472995
NCIBLIND10/05-2,-1197.47635255
NCIBLIND10/05-3,-1197.47155871
NCIBLIND10/05-4,-1197.46697065
NCIBLIND10/05-5,-1197.46465499
NCIBLIND10/05-6,-1197.46334197
NCIBLIND10/06-A,-226.37038624
NCIBLIND10/06-B,-226.37127943
NCIBLIND10/06-1,-452.74795699
NCIBLIND10/06-2,-452.75527007
NCIBLIND10/06-3,-452.74940559
NCIBLIND10/06-4,-452.74531135
NCIBLIND10/06-5,-452.74368279
NCIBLIND10/06-6,-452.74290204
NCIBLIND10/06-7,-452.74248672
NCIBLIND10/07-A,-229.20547015
NCIBLIND10/07-B,-229.20575841
NCIBLIND10/07-1,-458.41242234
NCIBLIND10/07-2,-458.41385902
NCIBLIND10/07-3,-458.41290921
NCIBLIND10/07-4,-458.41187491
NCIBLIND10/07-5,-458.411485
NCIBLIND10/07-6,-458.411335
NCIBLIND10/08-A,-437.04898139
NCIBLIND10/08-B,-437.04898139
NCIBLIND10/08-1,-874.07680627
NCIBLIND10/08-2,-874.09394626
NCIBLIND10/08-3,-874.10062224
NCIBLIND10/08-4,-874.0994492
NCIBLIND10/08-5,-874.09888879
NCIBLIND10/08-6,-874.09862068
NCIBLIND10/08-7,-874.09847164
NCIBLIND10/09-A,-245.17127259
NCIBLIND10/09-B,-245.17120652
NCIBLIND10/09-1,-490.33921284
NCIBLIND10/09-2,-490.3470613
NCIBLIND10/09-3,-490.34676027
NCIBLIND10/09-4,-490.3446769
NCIBLIND10/09-5,-490.34370677
NCIBLIND10/09-6,-490.34323885
NCIBLIND10/09-7,-490.3429893
NCIBLIND10/10-A,-76.47202183
NCIBLIND10/10-B,-76.47202428
NCIBLIND10/10-1,-152.92918705
NCIBLIND10/10-2,-152.94799004
NCIBLIND10/10-3,-152.95150995
NCIBLIND10/10-4,-152.95080431
NCIBLIND10/10-5,-152.94932776
NCIBLIND10/10-6,-152.94732388
NCIBLIND10/10-7,-152.94619554
NCIBLIND10/10-8,-152.94549418
NCIBLIND10/10-9,-152.94506792
NCIBLIND10/10-10,-152.94479276
NCIBLIND10/10-11,-152.9446134
NCIBLIND10/10-12,-152.94449493
NCIBLIND10/10-13,-152.94441352
NCIBLIND10/10-14,-152.9443536
NCIBLIND10/10-15,-152.94430857
NCIBLIND10/10-16,-152.94427391
