system,LC-wPBEh(w=15)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8727660326
S66x8/66-150,-343.8717516573
S66x8/66-200,-343.8707227884
NCIBLIND10/01-A,-232.0524102437
NCIBLIND10/01-B,-40.4756439222
NCIBLIND10/01-1,-272.5248993252
NCIBLIND10/01-2,-272.5284709011
NCIBLIND10/01-3,-272.5284400695
NCIBLIND10/01-4,-272.528174907
NCIBLIND10/01-5,-272.528088797
NCIBLIND10/01-6,-272.5280676415
NCIBLIND10/01-7,-272.5280608547
NCIBLIND10/02-A,-232.0538309473
NCIBLIND10/02-B,-76.3861087261
NCIBLIND10/02-1,-308.4297922204
NCIBLIND10/02-2,-308.4425584085
NCIBLIND10/02-3,-308.4435002348
NCIBLIND10/02-4,-308.4426215119
NCIBLIND10/02-5,-308.4417494924
NCIBLIND10/02-6,-308.4411389522
NCIBLIND10/02-7,-308.440505149
NCIBLIND10/02-8,-308.4402577713
NCIBLIND10/02-9,-308.4401377092
NCIBLIND10/03-A,-154.9296221959
NCIBLIND10/03-B,-154.9294909337
NCIBLIND10/03-1,-309.8576397547
NCIBLIND10/03-2,-309.8606839826
NCIBLIND10/03-3,-309.8604131979
NCIBLIND10/03-4,-309.8595971174
NCIBLIND10/03-5,-309.8593153787
NCIBLIND10/03-6,-309.8592211144
NCIBLIND10/03-7,-309.8591821973
NCIBLIND10/04-A,-599.1462355234
NCIBLIND10/04-B,-599.1469592258
NCIBLIND10/04-1,-1198.2935315116
NCIBLIND10/04-2,-1198.3017405328
NCIBLIND10/04-3,-1198.3023567416
NCIBLIND10/04-4,-1198.2983861307
NCIBLIND10/04-5,-1198.2961435239
NCIBLIND10/04-6,-1198.294913143
NCIBLIND10/04-7,-1198.2942105058
NCIBLIND10/04-8,-1198.2938122369
NCIBLIND10/05-A,-597.9807252049
NCIBLIND10/05-B,-597.9808501491
NCIBLIND10/05-1,-1195.9762364463
NCIBLIND10/05-2,-1195.9788649734
NCIBLIND10/05-3,-1195.9731548223
NCIBLIND10/05-4,-1195.9683361315
NCIBLIND10/05-5,-1195.9659842487
NCIBLIND10/05-6,-1195.9646691813
NCIBLIND10/06-A,-226.052485493
NCIBLIND10/06-B,-226.0534460046
NCIBLIND10/06-1,-452.1150826522
NCIBLIND10/06-2,-452.1210493277
NCIBLIND10/06-3,-452.113904051
NCIBLIND10/06-4,-452.1096273221
NCIBLIND10/06-5,-452.1079572549
NCIBLIND10/06-6,-452.1071803366
NCIBLIND10/06-7,-452.1067657228
NCIBLIND10/07-A,-228.9152488631
NCIBLIND10/07-B,-228.9156182999
NCIBLIND10/07-1,-457.8328426066
NCIBLIND10/07-2,-457.8340470102
NCIBLIND10/07-3,-457.8326981585
NCIBLIND10/07-4,-457.8315217722
NCIBLIND10/07-5,-457.8311203802
NCIBLIND10/07-6,-457.830974197
NCIBLIND10/08-A,-436.4513203995
NCIBLIND10/08-B,-436.4513203995
NCIBLIND10/08-1,-872.884616918
NCIBLIND10/08-2,-872.8994576597
NCIBLIND10/08-3,-872.9056447455
NCIBLIND10/08-4,-872.9042430357
NCIBLIND10/08-5,-872.9035838291
NCIBLIND10/08-6,-872.903307238
NCIBLIND10/08-7,-872.9032605432
NCIBLIND10/09-A,-244.8681842146
NCIBLIND10/09-B,-244.8680951603
NCIBLIND10/09-1,-489.734475383
NCIBLIND10/09-2,-489.7414142981
NCIBLIND10/09-3,-489.7406704075
NCIBLIND10/09-4,-489.738477638
NCIBLIND10/09-5,-489.7375099648
NCIBLIND10/09-6,-489.7370479794
NCIBLIND10/09-7,-489.7367963225
NCIBLIND10/10-A,-76.3862501832
NCIBLIND10/10-B,-76.3862492881
NCIBLIND10/10-1,-152.7611115127
NCIBLIND10/10-2,-152.7782925082
NCIBLIND10/10-3,-152.7808786823
NCIBLIND10/10-4,-152.7797422176
NCIBLIND10/10-5,-152.7780659889
NCIBLIND10/10-6,-152.7758973704
NCIBLIND10/10-7,-152.7746967692
NCIBLIND10/10-8,-152.7739646527
NCIBLIND10/10-9,-152.7735304522
NCIBLIND10/10-10,-152.7732589266
NCIBLIND10/10-11,-152.7730816564
NCIBLIND10/10-12,-152.7729614179
NCIBLIND10/10-13,-152.7728776797
NCIBLIND10/10-14,-152.7728157771
NCIBLIND10/10-15,-152.7727691818
NCIBLIND10/10-16,-152.7727332845
