system,LC-wPBEh(w=150)/def2-QZVP/Q-Chem
S66x8/66-125,-343.9121843563
S66x8/66-150,-343.9112681474
S66x8/66-200,-343.9103670562
NCIBLIND10/01-A,-232.0799291992
NCIBLIND10/01-B,-40.4840815587
NCIBLIND10/01-1,-272.5606790157
NCIBLIND10/01-2,-272.5642026688
NCIBLIND10/01-3,-272.5642844886
NCIBLIND10/01-4,-272.5641065793
NCIBLIND10/01-5,-272.5640457367
NCIBLIND10/01-6,-272.5640262662
NCIBLIND10/01-7,-272.5640185898
NCIBLIND10/02-A,-232.0814838676
NCIBLIND10/02-B,-76.3917428668
NCIBLIND10/02-1,-308.4631719561
NCIBLIND10/02-2,-308.4757079332
NCIBLIND10/02-3,-308.4765853627
NCIBLIND10/02-4,-308.4757518733
NCIBLIND10/02-5,-308.4749417016
NCIBLIND10/02-6,-308.4743903113
NCIBLIND10/02-7,-308.4737983413
NCIBLIND10/02-8,-308.4735519631
NCIBLIND10/02-9,-308.4734291395
NCIBLIND10/03-A,-154.947689963
NCIBLIND10/03-B,-154.947584401
NCIBLIND10/03-1,-309.8933877612
NCIBLIND10/03-2,-309.8964811451
NCIBLIND10/03-3,-309.8964079966
NCIBLIND10/03-4,-309.8957088573
NCIBLIND10/03-5,-309.8954716224
NCIBLIND10/03-6,-309.8953838494
NCIBLIND10/03-7,-309.8953449298
NCIBLIND10/04-A,-599.1857497748
NCIBLIND10/04-B,-599.1866025029
NCIBLIND10/04-1,-1198.3723837448
NCIBLIND10/04-2,-1198.3804731275
NCIBLIND10/04-3,-1198.3811372968
NCIBLIND10/04-4,-1198.3773565775
NCIBLIND10/04-5,-1198.3752291525
NCIBLIND10/04-6,-1198.3740512883
NCIBLIND10/04-7,-1198.3733671268
NCIBLIND10/04-8,-1198.3729702672
NCIBLIND10/05-A,-598.0154420558
NCIBLIND10/05-B,-598.0155433711
NCIBLIND10/05-1,-1196.0450491572
NCIBLIND10/05-2,-1196.0477595157
NCIBLIND10/05-3,-1196.0423669156
NCIBLIND10/05-4,-1196.0377079647
NCIBLIND10/05-5,-1196.0353997967
NCIBLIND10/05-6,-1196.034086447
NCIBLIND10/06-A,-226.0750101155
NCIBLIND10/06-B,-226.0759883344
NCIBLIND10/06-1,-452.1597894157
NCIBLIND10/06-2,-452.1657821211
NCIBLIND10/06-3,-452.1588411866
NCIBLIND10/06-4,-452.1546831739
NCIBLIND10/06-5,-452.1530436184
NCIBLIND10/06-6,-452.1522645574
NCIBLIND10/06-7,-452.1518441918
NCIBLIND10/07-A,-228.9337501041
NCIBLIND10/07-B,-228.9341314418
NCIBLIND10/07-1,-457.8695350683
NCIBLIND10/07-2,-457.8707805094
NCIBLIND10/07-3,-457.8695953789
NCIBLIND10/07-4,-457.8685093748
NCIBLIND10/07-5,-457.8681364522
NCIBLIND10/07-6,-457.8679919341
NCIBLIND10/08-A,-436.4860750634
NCIBLIND10/08-B,-436.4860750634
NCIBLIND10/08-1,-872.9541957291
NCIBLIND10/08-2,-872.9688102389
NCIBLIND10/08-3,-872.9748164708
NCIBLIND10/08-4,-872.9735993902
NCIBLIND10/08-5,-872.9730658284
NCIBLIND10/08-6,-872.9728100539
NCIBLIND10/08-7,-872.9727780485
NCIBLIND10/09-A,-244.8844669658
NCIBLIND10/09-B,-244.8843754282
NCIBLIND10/09-1,-489.7668942734
NCIBLIND10/09-2,-489.7737404327
NCIBLIND10/09-3,-489.7730827472
NCIBLIND10/09-4,-489.7710106924
NCIBLIND10/09-5,-489.7700814841
NCIBLIND10/09-6,-489.7696203618
NCIBLIND10/09-7,-489.7693659546
NCIBLIND10/10-A,-76.3919012509
NCIBLIND10/10-B,-76.3919181643
NCIBLIND10/10-1,-152.7720780248
NCIBLIND10/10-2,-152.7892625805
NCIBLIND10/10-3,-152.7918827023
NCIBLIND10/10-4,-152.7908071479
NCIBLIND10/10-5,-152.7892003822
NCIBLIND10/10-6,-152.7871258355
NCIBLIND10/10-7,-152.7859603503
NCIBLIND10/10-8,-152.7852558358
NCIBLIND10/10-9,-152.7848345382
NCIBLIND10/10-10,-152.7845668666
NCIBLIND10/10-11,-152.7843895454
NCIBLIND10/10-12,-152.7842686792
NCIBLIND10/10-13,-152.784184369
NCIBLIND10/10-14,-152.7841220542
NCIBLIND10/10-15,-152.7840751392
NCIBLIND10/10-16,-152.7840389773
