system,wB97M(w=100)/def2-QZVP/Q-Chem
NCIBLIND10/04-5,-1199.85384388
NCIBLIND10/04-6,-1199.85260724
NCIBLIND10/04-7,-1199.85190048
NCIBLIND10/04-8,-1199.8515035
NCIBLIND10/05-A,-598.76398414
NCIBLIND10/05-B,-598.76406784
NCIBLIND10/05-1,-1197.5398369
NCIBLIND10/05-2,-1197.5434722
NCIBLIND10/05-3,-1197.53932394
NCIBLIND10/05-4,-1197.53473125
NCIBLIND10/05-5,-1197.53239932
NCIBLIND10/05-6,-1197.53108749
NCIBLIND10/06-A,-226.38516618
NCIBLIND10/06-B,-226.38605542
NCIBLIND10/06-1,-452.77698325
NCIBLIND10/06-2,-452.78445245
NCIBLIND10/06-3,-452.77891495
NCIBLIND10/06-4,-452.7748468
NCIBLIND10/06-5,-452.77321646
NCIBLIND10/06-6,-452.77244326
NCIBLIND10/06-7,-452.77203283
NCIBLIND10/07-A,-229.21904735
NCIBLIND10/07-B,-229.21933882
NCIBLIND10/07-1,-458.43903193
NCIBLIND10/07-2,-458.44066864
NCIBLIND10/07-3,-458.44008389
NCIBLIND10/07-4,-458.43903452
NCIBLIND10/07-5,-458.43863874
NCIBLIND10/07-6,-458.43848986
NCIBLIND10/08-A,-437.07871331
NCIBLIND10/08-B,-437.07871331
NCIBLIND10/08-1,-874.13330379
NCIBLIND10/08-2,-874.15164292
NCIBLIND10/08-3,-874.16008105
NCIBLIND10/08-4,-874.15897054
NCIBLIND10/08-5,-874.1583682
NCIBLIND10/08-6,-874.15809206
NCIBLIND10/08-7,-874.15792442
NCIBLIND10/09-A,-245.18606772
NCIBLIND10/09-B,-245.18600293
NCIBLIND10/09-1,-490.3672092
NCIBLIND10/09-2,-490.37577899
NCIBLIND10/09-3,-490.37634713
NCIBLIND10/09-4,-490.37426387
NCIBLIND10/09-5,-490.37328636
NCIBLIND10/09-6,-490.37282192
NCIBLIND10/09-7,-490.37257499
NCIBLIND10/10-A,-76.47586812
NCIBLIND10/10-B,-76.47589239
NCIBLIND10/10-1,-152.93614448
NCIBLIND10/10-2,-152.95519462
NCIBLIND10/10-3,-152.95892641
NCIBLIND10/10-4,-152.95837448
NCIBLIND10/10-5,-152.95699219
NCIBLIND10/10-6,-152.95504625
NCIBLIND10/10-7,-152.95389755
NCIBLIND10/10-8,-152.95318769
NCIBLIND10/10-9,-152.95275896
NCIBLIND10/10-10,-152.95248385
NCIBLIND10/10-11,-152.95230571
NCIBLIND10/10-12,-152.95218827
NCIBLIND10/10-13,-152.95210749
NCIBLIND10/10-14,-152.95204806
NCIBLIND10/10-15,-152.95200341
NCIBLIND10/10-16,-152.95196903
