system,LC-wPBEh(w=250)/def2-QZVP/Q-Chem
S66x8/66-125,-343.9609585575
S66x8/66-150,-343.9601060149
S66x8/66-200,-343.959272873
NCIBLIND10/01-A,-232.1110893375
NCIBLIND10/01-B,-40.4956855218
NCIBLIND10/01-1,-272.6034541839
NCIBLIND10/01-2,-272.6068911787
NCIBLIND10/01-3,-272.6070067554
NCIBLIND10/01-4,-272.6068642974
NCIBLIND10/01-5,-272.606810634
NCIBLIND10/01-6,-272.6067912439
NCIBLIND10/01-7,-272.6067832129
NCIBLIND10/02-A,-232.1130013099
NCIBLIND10/02-B,-76.4010150791
NCIBLIND10/02-1,-308.5040741888
NCIBLIND10/02-2,-308.5164714869
NCIBLIND10/02-3,-308.5172945005
NCIBLIND10/02-4,-308.5164761665
NCIBLIND10/02-5,-308.5157007333
NCIBLIND10/02-6,-308.5151802029
NCIBLIND10/02-7,-308.5146045371
NCIBLIND10/02-8,-308.5143534138
NCIBLIND10/02-9,-308.5142262221
NCIBLIND10/03-A,-154.9731344551
NCIBLIND10/03-B,-154.9730446134
NCIBLIND10/03-1,-309.943989429
NCIBLIND10/03-2,-309.9471503887
NCIBLIND10/03-3,-309.9472243911
NCIBLIND10/03-4,-309.9466013287
NCIBLIND10/03-5,-309.9463811445
NCIBLIND10/03-6,-309.946293279
NCIBLIND10/03-7,-309.9462529658
NCIBLIND10/04-A,-599.2372114523
NCIBLIND10/04-B,-599.2382940182
NCIBLIND10/04-1,-1198.475390924
NCIBLIND10/04-2,-1198.4833943837
NCIBLIND10/04-3,-1198.4840760028
NCIBLIND10/04-4,-1198.4804105441
NCIBLIND10/04-5,-1198.4783582685
NCIBLIND10/04-6,-1198.4772115379
NCIBLIND10/04-7,-1198.4765311841
NCIBLIND10/04-8,-1198.476131043
NCIBLIND10/05-A,-598.0597266079
NCIBLIND10/05-B,-598.059788804
NCIBLIND10/05-1,-1196.1329939211
NCIBLIND10/05-2,-1196.1358198237
NCIBLIND10/05-3,-1196.1307833511
NCIBLIND10/05-4,-1196.1262455662
NCIBLIND10/05-5,-1196.1239555704
NCIBLIND10/05-6,-1196.1226389082
NCIBLIND10/06-A,-226.1017455396
NCIBLIND10/06-B,-226.1028279599
NCIBLIND10/06-1,-452.212976439
NCIBLIND10/06-2,-452.2190687348
NCIBLIND10/06-3,-452.2123732502
NCIBLIND10/06-4,-452.2082926861
NCIBLIND10/06-5,-452.2066540638
NCIBLIND10/06-6,-452.2058655623
NCIBLIND10/06-7,-452.2054381213
NCIBLIND10/07-A,-228.9597093582
NCIBLIND10/07-B,-228.9601389581
NCIBLIND10/07-1,-457.9213665296
NCIBLIND10/07-2,-457.9226394745
NCIBLIND10/07-3,-457.9215419655
NCIBLIND10/07-4,-457.9204904103
NCIBLIND10/07-5,-457.9201173136
NCIBLIND10/07-6,-457.9199676796
NCIBLIND10/08-A,-436.5262819278
NCIBLIND10/08-B,-436.5262819278
NCIBLIND10/08-1,-873.035305495
NCIBLIND10/08-2,-873.0495568491
NCIBLIND10/08-3,-873.0551057406
NCIBLIND10/08-4,-873.0539641188
NCIBLIND10/08-5,-873.0534757566
NCIBLIND10/08-6,-873.0532245602
NCIBLIND10/08-7,-873.0532230519
NCIBLIND10/09-A,-244.9058699695
NCIBLIND10/09-B,-244.9057716407
NCIBLIND10/09-1,-489.8098659719
NCIBLIND10/09-2,-489.816575544
NCIBLIND10/09-3,-489.8158690299
NCIBLIND10/09-4,-489.8138468469
NCIBLIND10/09-5,-489.8129175629
NCIBLIND10/09-6,-489.8124454587
NCIBLIND10/09-7,-489.8121830411
NCIBLIND10/10-A,-76.4012201122
NCIBLIND10/10-B,-76.4013027651
NCIBLIND10/10-1,-152.79034585
NCIBLIND10/10-2,-152.8075671117
NCIBLIND10/10-3,-152.8102565652
NCIBLIND10/10-4,-152.8092759555
NCIBLIND10/10-5,-152.8077572797
NCIBLIND10/10-6,-152.8057776531
NCIBLIND10/10-7,-152.8046038632
NCIBLIND10/10-8,-152.8039162357
NCIBLIND10/10-9,-152.8034992211
NCIBLIND10/10-10,-152.8032312121
NCIBLIND10/10-11,-152.8030525295
NCIBLIND10/10-12,-152.80293022
NCIBLIND10/10-13,-152.8028445033
NCIBLIND10/10-14,-152.802781023
NCIBLIND10/10-15,-152.8027331566
NCIBLIND10/10-16,-152.8026962561
