system,cam-B3LYP(w=50)/def2-QZVP/Q-Chem
S66x8/66-125,-344.3418649978
S66x8/66-150,-344.3407756247
S66x8/66-200,-344.3398392949
NCIBLIND10/01-A,-232.3760157062
NCIBLIND10/01-B,-40.5347392734
NCIBLIND10/01-1,-272.9067009771
NCIBLIND10/01-2,-272.9109090719
NCIBLIND10/01-3,-272.9109966872
NCIBLIND10/01-4,-272.9108002777
NCIBLIND10/01-5,-272.9107680885
NCIBLIND10/01-6,-272.9107627691
NCIBLIND10/01-7,-272.9107601798
NCIBLIND10/02-A,-232.3773752718
NCIBLIND10/02-B,-76.480699052
NCIBLIND10/02-1,-308.8454793744
NCIBLIND10/02-2,-308.8600855401
NCIBLIND10/02-3,-308.8614041815
NCIBLIND10/02-4,-308.8605421845
NCIBLIND10/02-5,-308.8597081529
NCIBLIND10/02-6,-308.8591503303
NCIBLIND10/02-7,-308.8585977279
NCIBLIND10/02-8,-308.8583756632
NCIBLIND10/02-9,-308.858263239
NCIBLIND10/03-A,-155.1330508111
NCIBLIND10/03-B,-155.1329396105
NCIBLIND10/03-1,-310.2644005148
NCIBLIND10/03-2,-310.2676430507
NCIBLIND10/03-3,-310.2671391373
NCIBLIND10/03-4,-310.2663911538
NCIBLIND10/03-5,-310.2661775869
NCIBLIND10/03-6,-310.266099217
NCIBLIND10/03-7,-310.266061997
NCIBLIND10/04-A,-599.8891657112
NCIBLIND10/04-B,-599.8897403241
NCIBLIND10/04-1,-1199.7783741038
NCIBLIND10/04-2,-1199.7875925104
NCIBLIND10/04-3,-1199.7881824707
NCIBLIND10/04-4,-1199.7839625332
NCIBLIND10/04-5,-1199.7817917416
NCIBLIND10/04-6,-1199.7806220635
NCIBLIND10/04-7,-1199.7799391492
NCIBLIND10/04-8,-1199.7795400598
NCIBLIND10/05-A,-598.7249685418
NCIBLIND10/05-B,-598.7250931711
NCIBLIND10/05-1,-1197.4648582778
NCIBLIND10/05-2,-1197.4677533932
NCIBLIND10/05-3,-1197.4616928627
NCIBLIND10/05-4,-1197.4568030892
NCIBLIND10/05-5,-1197.4544928776
NCIBLIND10/05-6,-1197.4531811349
NCIBLIND10/06-A,-226.3514076774
NCIBLIND10/06-B,-226.3524519111
NCIBLIND10/06-1,-452.7117446789
NCIBLIND10/06-2,-452.7186355253
NCIBLIND10/06-3,-452.71183536
NCIBLIND10/06-4,-452.7075058333
NCIBLIND10/06-5,-452.7058718457
NCIBLIND10/06-6,-452.7051073954
NCIBLIND10/06-7,-452.7046937777
NCIBLIND10/07-A,-229.2113782562
NCIBLIND10/07-B,-229.2117037288
NCIBLIND10/07-1,-458.4253496387
NCIBLIND10/07-2,-458.4265110501
NCIBLIND10/07-3,-458.4248077741
NCIBLIND10/07-4,-458.423681963
NCIBLIND10/07-5,-458.4233259321
NCIBLIND10/07-6,-458.4231890933
NCIBLIND10/08-A,-437.022061106
NCIBLIND10/08-B,-437.022061106
NCIBLIND10/08-1,-874.0218686446
NCIBLIND10/08-2,-874.0394625038
NCIBLIND10/08-3,-874.046739874
NCIBLIND10/08-4,-874.0455452709
NCIBLIND10/08-5,-874.0450397339
NCIBLIND10/08-6,-874.044802398
NCIBLIND10/08-7,-874.044698971
NCIBLIND10/09-A,-245.1750386702
NCIBLIND10/09-B,-245.1749815295
NCIBLIND10/09-1,-490.3479784077
NCIBLIND10/09-2,-490.3555806933
NCIBLIND10/09-3,-490.354394242
NCIBLIND10/09-4,-490.3521790671
NCIBLIND10/09-5,-490.3512609522
NCIBLIND10/09-6,-490.3508028133
NCIBLIND10/09-7,-490.3505476138
NCIBLIND10/10-A,-76.48081665
NCIBLIND10/10-B,-76.4807801512
NCIBLIND10/10-1,-152.9492194208
NCIBLIND10/10-2,-152.9673174021
NCIBLIND10/10-3,-152.9702148823
NCIBLIND10/10-4,-152.9690695017
NCIBLIND10/10-5,-152.9672860837
NCIBLIND10/10-6,-152.9649803766
NCIBLIND10/10-7,-152.9637902045
NCIBLIND10/10-8,-152.9630733338
NCIBLIND10/10-9,-152.962654992
NCIBLIND10/10-10,-152.9623921486
NCIBLIND10/10-11,-152.9622175072
NCIBLIND10/10-12,-152.9620979087
NCIBLIND10/10-13,-152.9620141284
NCIBLIND10/10-14,-152.9619521538
NCIBLIND10/10-15,-152.9619054395
NCIBLIND10/10-16,-152.9618694496
