system,LC-wPBEh(w=75)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8821300543
S66x8/66-150,-343.8811363891
S66x8/66-200,-343.8801494763
NCIBLIND10/01-A,-232.0592575575
NCIBLIND10/01-B,-40.4775334735
NCIBLIND10/01-1,-272.5335853427
NCIBLIND10/01-2,-272.537141124
NCIBLIND10/01-3,-272.537137265
NCIBLIND10/01-4,-272.5369004476
NCIBLIND10/01-5,-272.5368257201
NCIBLIND10/01-6,-272.5368055648
NCIBLIND10/01-7,-272.5367983185
NCIBLIND10/02-A,-232.0606933378
NCIBLIND10/02-B,-76.3872112878
NCIBLIND10/02-1,-308.4377961148
NCIBLIND10/02-2,-308.4504993088
NCIBLIND10/02-3,-308.4514079118
NCIBLIND10/02-4,-308.4505326985
NCIBLIND10/02-5,-308.4496776663
NCIBLIND10/02-6,-308.4490882595
NCIBLIND10/02-7,-308.4484703381
NCIBLIND10/02-8,-308.4482245789
NCIBLIND10/02-9,-308.4481038002
NCIBLIND10/03-A,-154.9336340312
NCIBLIND10/03-B,-154.9335143024
NCIBLIND10/03-1,-309.8655840546
NCIBLIND10/03-2,-309.868631055
NCIBLIND10/03-3,-309.8683965243
NCIBLIND10/03-4,-309.8676108789
NCIBLIND10/03-5,-309.8673463831
NCIBLIND10/03-6,-309.8672561522
NCIBLIND10/03-7,-309.8672176754
NCIBLIND10/04-A,-599.1552944833
NCIBLIND10/04-B,-599.1560436266
NCIBLIND10/04-1,-1198.3116348177
NCIBLIND10/04-2,-1198.3198017062
NCIBLIND10/04-3,-1198.3203931595
NCIBLIND10/04-4,-1198.3164708356
NCIBLIND10/04-5,-1198.31426046
NCIBLIND10/04-6,-1198.3130459043
NCIBLIND10/04-7,-1198.3123513345
NCIBLIND10/04-8,-1198.3119545855
NCIBLIND10/05-A,-597.988820004
NCIBLIND10/05-B,-597.9889391066
NCIBLIND10/05-1,-1195.9922859136
NCIBLIND10/05-2,-1195.9949290219
NCIBLIND10/05-3,-1195.9892802475
NCIBLIND10/05-4,-1195.9845018812
NCIBLIND10/05-5,-1195.9821657439
NCIBLIND10/05-6,-1195.9808527015
NCIBLIND10/06-A,-226.0579086627
NCIBLIND10/06-B,-226.0588642224
NCIBLIND10/06-1,-452.1258365012
NCIBLIND10/06-2,-452.1317998922
NCIBLIND10/06-3,-452.124702935
NCIBLIND10/06-4,-452.1204564908
NCIBLIND10/06-5,-452.1187994715
NCIBLIND10/06-6,-452.1180244936
NCIBLIND10/06-7,-452.1176088417
NCIBLIND10/07-A,-228.9193064805
NCIBLIND10/07-B,-228.9196763442
NCIBLIND10/07-1,-457.8408701382
NCIBLIND10/07-2,-457.8420850212
NCIBLIND10/07-3,-457.840771425
NCIBLIND10/07-4,-457.8396231234
NCIBLIND10/07-5,-457.8392342001
NCIBLIND10/07-6,-457.8390901515
NCIBLIND10/08-A,-436.4598520143
NCIBLIND10/08-B,-436.4598520143
NCIBLIND10/08-1,-872.9017026166
NCIBLIND10/08-2,-872.9164950335
NCIBLIND10/08-3,-872.9225868067
NCIBLIND10/08-4,-872.9212421847
NCIBLIND10/08-5,-872.9206365283
NCIBLIND10/08-6,-872.9203708844
NCIBLIND10/08-7,-872.9203256723
NCIBLIND10/09-A,-244.8718676558
NCIBLIND10/09-B,-244.8717779413
NCIBLIND10/09-1,-489.7418163139
NCIBLIND10/09-2,-489.7487185336
NCIBLIND10/09-3,-489.7479824842
NCIBLIND10/09-4,-489.7458255914
NCIBLIND10/09-5,-489.7448742757
NCIBLIND10/09-6,-489.7444150635
NCIBLIND10/09-7,-489.744163272
NCIBLIND10/10-A,-76.3873560873
NCIBLIND10/10-B,-76.3873562139
NCIBLIND10/10-1,-152.7632534693
NCIBLIND10/10-2,-152.7804316849
NCIBLIND10/10-3,-152.7830216023
NCIBLIND10/10-4,-152.7818941821
NCIBLIND10/10-5,-152.780230869
NCIBLIND10/10-6,-152.7780834909
NCIBLIND10/10-7,-152.7768928055
NCIBLIND10/10-8,-152.7761685075
NCIBLIND10/10-9,-152.7757390018
NCIBLIND10/10-10,-152.775469575
NCIBLIND10/10-11,-152.7752927492
NCIBLIND10/10-12,-152.7751725212
NCIBLIND10/10-13,-152.7750887147
NCIBLIND10/10-14,-152.7750267587
NCIBLIND10/10-15,-152.7749801424
NCIBLIND10/10-16,-152.7749442107
