system,cam-QTP-01(w=15)/def2-QZVP/Q-Chem
S66x8/66-125,-344.4090894499
S66x8/66-150,-344.4081925174
S66x8/66-200,-344.4073186387
NCIBLIND10/01-A,-232.4229198666
NCIBLIND10/01-B,-40.5480919757
NCIBLIND10/01-1,-272.9662601185
NCIBLIND10/01-2,-272.9708407905
NCIBLIND10/01-3,-272.9712349908
NCIBLIND10/01-4,-272.9710851713
NCIBLIND10/01-5,-272.9710373364
NCIBLIND10/01-6,-272.9710225987
NCIBLIND10/01-7,-272.9710171585
NCIBLIND10/02-A,-232.4244169356
NCIBLIND10/02-B,-76.4919884155
NCIBLIND10/02-1,-308.9025341922
NCIBLIND10/02-2,-308.9177395263
NCIBLIND10/02-3,-308.9194226809
NCIBLIND10/02-4,-308.9187679577
NCIBLIND10/02-5,-308.9180329457
NCIBLIND10/02-6,-308.9175077361
NCIBLIND10/02-7,-308.9169461165
NCIBLIND10/02-8,-308.9167113721
NCIBLIND10/02-9,-308.9165959043
NCIBLIND10/03-A,-155.1631409575
NCIBLIND10/03-B,-155.1630274191
NCIBLIND10/03-1,-310.3235011296
NCIBLIND10/03-2,-310.327123447
NCIBLIND10/03-3,-310.3272370414
NCIBLIND10/03-4,-310.3266042347
NCIBLIND10/03-5,-310.3263743368
NCIBLIND10/03-6,-310.3262818837
NCIBLIND10/03-7,-310.3262412968
NCIBLIND10/04-A,-599.9620147373
NCIBLIND10/04-B,-599.9626329388
NCIBLIND10/04-1,-1199.9215515497
NCIBLIND10/04-2,-1199.9314634288
NCIBLIND10/04-3,-1199.9334133895
NCIBLIND10/04-4,-1199.9296601428
NCIBLIND10/04-5,-1199.9275838878
NCIBLIND10/04-6,-1199.9264038461
NCIBLIND10/04-7,-1199.9256989615
NCIBLIND10/04-8,-1199.9252890788
NCIBLIND10/05-A,-598.7935727957
NCIBLIND10/05-B,-598.7936516616
NCIBLIND10/05-1,-1197.6009427543
NCIBLIND10/05-2,-1197.604112197
NCIBLIND10/05-3,-1197.5987723401
NCIBLIND10/05-4,-1197.5940195708
NCIBLIND10/05-5,-1197.5916927164
NCIBLIND10/05-6,-1197.590364391
NCIBLIND10/06-A,-226.3891179089
NCIBLIND10/06-B,-226.3902316007
NCIBLIND10/06-1,-452.7864564739
NCIBLIND10/06-2,-452.7935970981
NCIBLIND10/06-3,-452.7872331513
NCIBLIND10/06-4,-452.7830127291
NCIBLIND10/06-5,-452.7813773601
NCIBLIND10/06-6,-452.7806027697
NCIBLIND10/06-7,-452.7801868
NCIBLIND10/07-A,-229.2453828711
NCIBLIND10/07-B,-229.2457493494
NCIBLIND10/07-1,-458.492795643
NCIBLIND10/07-2,-458.4941158198
NCIBLIND10/07-3,-458.49283662
NCIBLIND10/07-4,-458.4917698557
NCIBLIND10/07-5,-458.4913924426
NCIBLIND10/07-6,-458.4912445003
NCIBLIND10/08-A,-437.0860746304
NCIBLIND10/08-B,-437.0860746304
NCIBLIND10/08-1,-874.1470368386
NCIBLIND10/08-2,-874.1656591225
NCIBLIND10/08-3,-874.1745092196
NCIBLIND10/08-4,-874.17364185
NCIBLIND10/08-5,-874.1731159556
NCIBLIND10/08-6,-874.1728475311
NCIBLIND10/08-7,-874.1727353444
NCIBLIND10/09-A,-245.2059859384
NCIBLIND10/09-B,-245.2059239833
NCIBLIND10/09-1,-490.4085439964
NCIBLIND10/09-2,-490.4166564
NCIBLIND10/09-3,-490.4162225311
NCIBLIND10/09-4,-490.4141284837
NCIBLIND10/09-5,-490.4131817878
NCIBLIND10/09-6,-490.4127061714
NCIBLIND10/09-7,-490.4124453755
NCIBLIND10/10-A,-76.4921431663
NCIBLIND10/10-B,-76.4921687624
NCIBLIND10/10-1,-152.9710059323
NCIBLIND10/10-2,-152.9893565455
NCIBLIND10/10-3,-152.9924734226
NCIBLIND10/10-4,-152.99149844
NCIBLIND10/10-5,-152.9898374285
NCIBLIND10/10-6,-152.9876519063
NCIBLIND10/10-7,-152.9864610958
NCIBLIND10/10-8,-152.9857558559
NCIBLIND10/10-9,-152.9853343846
NCIBLIND10/10-10,-152.9850661131
NCIBLIND10/10-11,-152.984888558
NCIBLIND10/10-12,-152.9847677005
NCIBLIND10/10-13,-152.9846833594
NCIBLIND10/10-14,-152.9846210316
NCIBLIND10/10-15,-152.9845740349
NCIBLIND10/10-16,-152.9845378553
