system,LC-wPBE08(w=25)/def2-QZVP/Q-Chem
S66x8/66-150,-343.8516079695
S66x8/66-200,-343.8505026241
NCIBLIND10/01-A,-232.0363887803
NCIBLIND10/01-B,-40.4676168323
NCIBLIND10/01-1,-272.5006072085
NCIBLIND10/01-2,-272.5043926523
NCIBLIND10/01-3,-272.5044321522
NCIBLIND10/01-4,-272.5041362506
NCIBLIND10/01-5,-272.5040392267
NCIBLIND10/01-6,-272.5040175508
NCIBLIND10/01-7,-272.5040113426
NCIBLIND10/02-A,-232.0368769167
NCIBLIND10/02-B,-76.3869498844
NCIBLIND10/02-1,-308.413313329
NCIBLIND10/02-2,-308.4262678818
NCIBLIND10/02-3,-308.4273986132
NCIBLIND10/02-4,-308.4265625845
NCIBLIND10/02-5,-308.4256678407
NCIBLIND10/02-6,-308.4250211691
NCIBLIND10/02-7,-308.4243572822
NCIBLIND10/02-8,-308.424118255
NCIBLIND10/02-9,-308.4240078204
NCIBLIND10/03-A,-154.9197872864
NCIBLIND10/03-B,-154.9196396886
NCIBLIND10/03-1,-309.8378324772
NCIBLIND10/03-2,-309.8410393259
NCIBLIND10/03-3,-309.8408504395
NCIBLIND10/03-4,-309.8399466328
NCIBLIND10/03-5,-309.8396266798
NCIBLIND10/03-6,-309.83952752
NCIBLIND10/03-7,-309.839490351
NCIBLIND10/04-A,-599.1842326921
NCIBLIND10/04-B,-599.1845159673
NCIBLIND10/04-1,-1198.3680384254
NCIBLIND10/04-2,-1198.3766359315
NCIBLIND10/04-3,-1198.3778866471
NCIBLIND10/04-4,-1198.3739669273
NCIBLIND10/04-5,-1198.3716833246
NCIBLIND10/04-6,-1198.3704314613
NCIBLIND10/04-7,-1198.3697313251
NCIBLIND10/04-8,-1198.3693445755
NCIBLIND10/05-A,-598.0260248154
NCIBLIND10/05-B,-598.0263550242
NCIBLIND10/05-1,-1196.0665265885
NCIBLIND10/05-2,-1196.0692887179
NCIBLIND10/05-3,-1196.0638476399
NCIBLIND10/05-4,-1196.0589965228
NCIBLIND10/05-5,-1196.0566515843
NCIBLIND10/05-6,-1196.0553622734
NCIBLIND10/06-A,-226.0496481569
NCIBLIND10/06-B,-226.0502478222
NCIBLIND10/06-1,-452.1086699086
NCIBLIND10/06-2,-452.1148508458
NCIBLIND10/06-3,-452.10788524
NCIBLIND10/06-4,-452.1035644364
NCIBLIND10/06-5,-452.1018823331
NCIBLIND10/06-6,-452.1011092377
NCIBLIND10/06-7,-452.1007027003
NCIBLIND10/07-A,-228.9178340191
NCIBLIND10/07-B,-228.9179787235
NCIBLIND10/07-1,-457.8373087759
NCIBLIND10/07-2,-457.8386750589
NCIBLIND10/07-3,-457.8376156019
NCIBLIND10/07-4,-457.8364394381
NCIBLIND10/07-5,-457.8360376339
NCIBLIND10/07-6,-457.8358995014
NCIBLIND10/08-A,-436.4611780285
NCIBLIND10/08-B,-436.4611780277
NCIBLIND10/08-1,-872.9034055938
NCIBLIND10/08-2,-872.9185434342
NCIBLIND10/08-3,-872.9254017365
NCIBLIND10/08-4,-872.9239594115
NCIBLIND10/08-5,-872.9232579752
NCIBLIND10/08-6,-872.9229841132
NCIBLIND10/08-7,-872.922901252
NCIBLIND10/09-A,-244.8850013734
NCIBLIND10/09-B,-244.8849404088
NCIBLIND10/09-1,-489.7669641786
NCIBLIND10/09-2,-489.7744138009
NCIBLIND10/09-3,-489.7742296834
NCIBLIND10/09-4,-489.7720488867
NCIBLIND10/09-5,-489.771091526
NCIBLIND10/09-6,-489.770652269
NCIBLIND10/09-7,-489.7704185238
NCIBLIND10/10-A,-76.3868973594
NCIBLIND10/10-B,-76.3865798947
NCIBLIND10/10-1,-152.7618291152
NCIBLIND10/10-2,-152.7793417939
NCIBLIND10/10-3,-152.7820509427
NCIBLIND10/10-4,-152.7809297446
NCIBLIND10/10-5,-152.7792162603
NCIBLIND10/10-6,-152.776955059
NCIBLIND10/10-7,-152.7759509842
NCIBLIND10/10-8,-152.7751900625
NCIBLIND10/10-9,-152.7747418318
NCIBLIND10/10-10,-152.7744649283
NCIBLIND10/10-11,-152.7742870527
NCIBLIND10/10-12,-152.7741684605
NCIBLIND10/10-13,-152.7740870126
NCIBLIND10/10-14,-152.7740272167
NCIBLIND10/10-15,-152.7739823427
NCIBLIND10/10-16,-152.7739478051
