system,cam-QTP-01(w=1)/def2-QZVP/Q-Chem
S66x8/66-150,-344.479821495
S66x8/66-200,-344.4793085273
NCIBLIND10/01-A,-232.4720828314
NCIBLIND10/01-B,-40.5626333868
NCIBLIND10/01-1,-273.0282229285
NCIBLIND10/01-2,-273.03347148
NCIBLIND10/01-3,-273.0345714753
NCIBLIND10/01-4,-273.0346815729
NCIBLIND10/01-5,-273.0347139112
NCIBLIND10/01-6,-273.0347206051
NCIBLIND10/01-7,-273.0347207475
NCIBLIND10/02-A,-232.4734946323
NCIBLIND10/02-B,-76.505528975
NCIBLIND10/02-1,-308.9625942448
NCIBLIND10/02-2,-308.9786923226
NCIBLIND10/02-3,-308.9810200888
NCIBLIND10/02-4,-308.9807958138
NCIBLIND10/02-5,-308.9803281714
NCIBLIND10/02-6,-308.9799573146
NCIBLIND10/02-7,-308.9795274923
NCIBLIND10/02-8,-308.979322136
NCIBLIND10/02-9,-308.9792117133
NCIBLIND10/03-A,-155.1955581267
NCIBLIND10/03-B,-155.1954365507
NCIBLIND10/03-1,-310.385879068
NCIBLIND10/03-2,-310.3901347311
NCIBLIND10/03-3,-310.3914651804
NCIBLIND10/03-4,-310.3912680351
NCIBLIND10/03-5,-310.3911657087
NCIBLIND10/03-6,-310.3911029718
NCIBLIND10/03-7,-310.3910670623
NCIBLIND10/04-A,-600.0495944817
NCIBLIND10/04-B,-600.0501466256
NCIBLIND10/04-1,-1200.0913743638
NCIBLIND10/04-2,-1200.1023688493
NCIBLIND10/04-3,-1200.1067012638
NCIBLIND10/04-4,-1200.1040444478
NCIBLIND10/04-5,-1200.1024274213
NCIBLIND10/04-6,-1200.1014280246
NCIBLIND10/04-7,-1200.1007802204
NCIBLIND10/04-8,-1200.1003837145
NCIBLIND10/05-A,-598.8772870626
NCIBLIND10/05-B,-598.8773657415
NCIBLIND10/05-1,-1197.7659293801
NCIBLIND10/05-2,-1197.7695506674
NCIBLIND10/05-3,-1197.7655781505
NCIBLIND10/05-4,-1197.7612924502
NCIBLIND10/05-5,-1197.7590919738
NCIBLIND10/05-6,-1197.7577895241
NCIBLIND10/06-A,-226.4307703337
NCIBLIND10/06-B,-226.4318688894
NCIBLIND10/06-1,-452.8679729501
NCIBLIND10/06-2,-452.8755679193
NCIBLIND10/06-3,-452.8700549558
NCIBLIND10/06-4,-452.8661702018
NCIBLIND10/06-5,-452.8646364699
NCIBLIND10/06-6,-452.8638875318
NCIBLIND10/06-7,-452.8634752126
NCIBLIND10/07-A,-229.2840160549
NCIBLIND10/07-B,-229.2843787065
NCIBLIND10/07-1,-458.5683622852
NCIBLIND10/07-2,-458.5699884158
NCIBLIND10/07-3,-458.569665244
NCIBLIND10/07-4,-458.5689219351
NCIBLIND10/07-5,-458.5686320835
NCIBLIND10/07-6,-458.5685032476
NCIBLIND10/08-A,-437.158347645
NCIBLIND10/08-B,-437.158347645
NCIBLIND10/08-1,-874.2858787569
NCIBLIND10/08-2,-874.3059974412
NCIBLIND10/08-3,-874.3176641231
NCIBLIND10/08-4,-874.3178033838
NCIBLIND10/08-5,-874.31756684
NCIBLIND10/08-6,-874.3173714976
NCIBLIND10/08-7,-874.3172697197
NCIBLIND10/09-A,-245.2441424962
NCIBLIND10/09-B,-245.2440824552
NCIBLIND10/09-1,-490.4817841181
NCIBLIND10/09-2,-490.4907742829
NCIBLIND10/09-3,-490.4918735827
NCIBLIND10/09-4,-490.4902835561
NCIBLIND10/09-5,-490.4894695882
NCIBLIND10/09-6,-490.4890175665
NCIBLIND10/09-7,-490.4887597606
NCIBLIND10/10-A,-76.5056769399
NCIBLIND10/10-B,-76.5056928984
NCIBLIND10/10-1,-152.9962463011
NCIBLIND10/10-2,-153.0150406155
NCIBLIND10/10-3,-153.0185191581
NCIBLIND10/10-4,-153.0178278187
NCIBLIND10/10-5,-153.0163818344
NCIBLIND10/10-6,-153.0144341512
NCIBLIND10/10-7,-153.0133875355
NCIBLIND10/10-8,-153.0127573236
NCIBLIND10/10-9,-153.0123736165
NCIBLIND10/10-10,-153.0121225676
NCIBLIND10/10-11,-153.011951173
NCIBLIND10/10-12,-153.0118322895
NCIBLIND10/10-13,-153.0117484267
NCIBLIND10/10-14,-153.0116863066
NCIBLIND10/10-15,-153.0116394201
NCIBLIND10/10-16,-153.0116033143
