system,wB97M(w=200)/def2-QZVP/Q-Chem
NCIBLIND10/04-5,-1199.77085799
NCIBLIND10/04-6,-1199.76966013
NCIBLIND10/04-7,-1199.76896053
NCIBLIND10/04-8,-1199.7685617
NCIBLIND10/05-A,-598.72075769
NCIBLIND10/05-B,-598.72084108
NCIBLIND10/05-1,-1197.4545535
NCIBLIND10/05-2,-1197.45781027
NCIBLIND10/05-3,-1197.45281323
NCIBLIND10/05-4,-1197.44827285
NCIBLIND10/05-5,-1197.44596764
NCIBLIND10/05-6,-1197.44465342
NCIBLIND10/06-A,-226.36738015
NCIBLIND10/06-B,-226.36830204
NCIBLIND10/06-1,-452.74204147
NCIBLIND10/06-2,-452.74935682
NCIBLIND10/06-3,-452.74343269
NCIBLIND10/06-4,-452.73935185
NCIBLIND10/06-5,-452.73772128
NCIBLIND10/06-6,-452.73693416
NCIBLIND10/06-7,-452.7365145
NCIBLIND10/07-A,-229.20438566
NCIBLIND10/07-B,-229.20468313
NCIBLIND10/07-1,-458.410463
NCIBLIND10/07-2,-458.41180955
NCIBLIND10/07-3,-458.41073485
NCIBLIND10/07-4,-458.40972009
NCIBLIND10/07-5,-458.40933108
NCIBLIND10/07-6,-458.40917931
NCIBLIND10/08-A,-437.0393094
NCIBLIND10/08-B,-437.03930941
NCIBLIND10/08-1,-874.05879954
NCIBLIND10/08-2,-874.07533692
NCIBLIND10/08-3,-874.08119883
NCIBLIND10/08-4,-874.08006804
NCIBLIND10/08-5,-874.07953715
NCIBLIND10/08-6,-874.07927419
NCIBLIND10/08-7,-874.07914576
NCIBLIND10/09-A,-245.16821385
NCIBLIND10/09-B,-245.16814644
NCIBLIND10/09-1,-490.33388684
NCIBLIND10/09-2,-490.34135173
NCIBLIND10/09-3,-490.34063666
NCIBLIND10/09-4,-490.33857705
NCIBLIND10/09-5,-490.33760704
NCIBLIND10/09-6,-490.33713363
NCIBLIND10/09-7,-490.3368799
NCIBLIND10/10-A,-76.47299187
NCIBLIND10/10-B,-76.4729885
NCIBLIND10/10-1,-152.93133529
NCIBLIND10/10-2,-152.9500596
NCIBLIND10/10-3,-152.95350241
NCIBLIND10/10-4,-152.952744
NCIBLIND10/10-5,-152.95124248
NCIBLIND10/10-6,-152.94923926
NCIBLIND10/10-7,-152.94813254
NCIBLIND10/10-8,-152.94743902
NCIBLIND10/10-9,-152.9470144
NCIBLIND10/10-10,-152.9467391
NCIBLIND10/10-11,-152.94655889
NCIBLIND10/10-12,-152.94643949
NCIBLIND10/10-13,-152.94635727
NCIBLIND10/10-14,-152.94629668
NCIBLIND10/10-15,-152.94625112
NCIBLIND10/10-16,-152.94621604
