system,LC-BLYP(w=400)/def2-QZVP/Q-Chem
S66x8/66-110,-343.3340128548
S66x8/66-125,-343.3325611062
S66x8/66-150,-343.3307898064
S66x8/66-200,-343.3295699724
NCIBLIND10/01-A,-231.644752159
NCIBLIND10/01-B,-40.3923308619
NCIBLIND10/01-1,-272.0362398693
NCIBLIND10/01-2,-272.0386640318
NCIBLIND10/01-3,-272.0375913504
NCIBLIND10/01-4,-272.0371873749
NCIBLIND10/01-5,-272.0371175494
NCIBLIND10/01-6,-272.0370988423
NCIBLIND10/01-7,-272.0370911242
NCIBLIND10/02-A,-231.647125814
NCIBLIND10/02-B,-76.3226865051
NCIBLIND10/02-1,-307.9636239338
NCIBLIND10/02-2,-307.9749853121
NCIBLIND10/02-3,-307.9745285463
NCIBLIND10/02-4,-307.9728643191
NCIBLIND10/02-5,-307.9717223838
NCIBLIND10/02-6,-307.971057393
NCIBLIND10/02-7,-307.9704163578
NCIBLIND10/02-8,-307.9701567347
NCIBLIND10/02-9,-307.9700267687
NCIBLIND10/03-A,-154.7260154047
NCIBLIND10/03-B,-154.7259521508
NCIBLIND10/03-1,-309.4551461523
NCIBLIND10/03-2,-309.456626848
NCIBLIND10/03-3,-309.4536653735
NCIBLIND10/03-4,-309.4524848297
NCIBLIND10/03-5,-309.4521976642
NCIBLIND10/03-6,-309.4520968209
NCIBLIND10/03-7,-309.4520512445
NCIBLIND10/04-A,-598.5433040126
NCIBLIND10/04-B,-598.5446424638
NCIBLIND10/04-1,-1197.1008611595
NCIBLIND10/04-2,-1197.1061078278
NCIBLIND10/04-3,-1197.0998050118
NCIBLIND10/04-4,-1197.0936780487
NCIBLIND10/04-5,-1197.0910379905
NCIBLIND10/04-6,-1197.0897476444
NCIBLIND10/04-7,-1197.0890253814
NCIBLIND10/04-8,-1197.0886058078
NCIBLIND10/05-A,-597.3873880318
NCIBLIND10/05-B,-597.3875786795
NCIBLIND10/05-1,-1194.7947740408
NCIBLIND10/05-2,-1194.7963848762
NCIBLIND10/05-3,-1194.7872881266
NCIBLIND10/05-4,-1194.7819004126
NCIBLIND10/05-5,-1194.7795031843
NCIBLIND10/05-6,-1194.7781564854
NCIBLIND10/06-A,-225.7305231016
NCIBLIND10/06-B,-225.7316487078
NCIBLIND10/06-1,-451.4735551566
NCIBLIND10/06-2,-451.4794040345
NCIBLIND10/06-3,-451.470913462
NCIBLIND10/06-4,-451.4661266408
NCIBLIND10/06-5,-451.4643516252
NCIBLIND10/06-6,-451.4635229193
NCIBLIND10/06-7,-451.4630757744
NCIBLIND10/07-A,-228.6709021928
NCIBLIND10/07-B,-228.6713098054
NCIBLIND10/07-1,-457.347872053
NCIBLIND10/07-2,-457.3481777934
NCIBLIND10/07-3,-457.3444273409
NCIBLIND10/07-4,-457.3429393549
NCIBLIND10/07-5,-457.3425092568
NCIBLIND10/07-6,-457.3423450992
NCIBLIND10/08-A,-435.8805591905
NCIBLIND10/08-B,-435.8805591906
NCIBLIND10/08-1,-871.7528880777
NCIBLIND10/08-2,-871.765215813
NCIBLIND10/08-3,-871.7650079849
NCIBLIND10/08-4,-871.7626874893
NCIBLIND10/08-5,-871.7620777877
NCIBLIND10/08-6,-871.7618116134
NCIBLIND10/08-7,-871.7618719926
NCIBLIND10/09-A,-244.6223134438
NCIBLIND10/09-B,-244.622224657
NCIBLIND10/09-1,-489.2511327481
NCIBLIND10/09-2,-489.255327142
NCIBLIND10/09-3,-489.2498546954
NCIBLIND10/09-4,-489.2469519811
NCIBLIND10/09-5,-489.245905005
NCIBLIND10/09-6,-489.245398259
NCIBLIND10/09-7,-489.2451174524
NCIBLIND10/10-A,-76.3227787619
NCIBLIND10/10-B,-76.3226205496
NCIBLIND10/10-1,-152.6380566507
NCIBLIND10/10-2,-152.6544553753
NCIBLIND10/10-3,-152.6561008808
NCIBLIND10/10-4,-152.654150047
NCIBLIND10/10-5,-152.6518818605
NCIBLIND10/10-6,-152.6491617316
NCIBLIND10/10-7,-152.6478992768
NCIBLIND10/10-8,-152.6471028983
NCIBLIND10/10-9,-152.6466436997
NCIBLIND10/10-10,-152.6463568441
NCIBLIND10/10-11,-152.6461672375
NCIBLIND10/10-12,-152.6460376109
NCIBLIND10/10-13,-152.6459466309
NCIBLIND10/10-14,-152.6458792501
NCIBLIND10/10-15,-152.6458283679
NCIBLIND10/10-16,-152.6457891393
