system,cam-B3LYP(w=150)/def2-QZVP/Q-Chem
S66x8/66-125,-344.2013933418
S66x8/66-150,-344.2000782136
S66x8/66-200,-344.199133445
NCIBLIND10/01-A,-232.2777350349
NCIBLIND10/01-B,-40.5119034045
NCIBLIND10/01-1,-272.7867554575
NCIBLIND10/01-2,-272.790224528
NCIBLIND10/01-3,-272.7898795911
NCIBLIND10/01-4,-272.7896741749
NCIBLIND10/01-5,-272.7896521949
NCIBLIND10/01-6,-272.7896472484
NCIBLIND10/01-7,-272.7896442353
NCIBLIND10/02-A,-232.2792550427
NCIBLIND10/02-B,-76.4552255236
NCIBLIND10/02-1,-308.7243114614
NCIBLIND10/02-2,-308.7376282567
NCIBLIND10/02-3,-308.7382139062
NCIBLIND10/02-4,-308.7370404983
NCIBLIND10/02-5,-308.7361220419
NCIBLIND10/02-6,-308.7355624878
NCIBLIND10/02-7,-308.7350163854
NCIBLIND10/02-8,-308.7347900861
NCIBLIND10/02-9,-308.7346745415
NCIBLIND10/03-A,-155.0724840366
NCIBLIND10/03-B,-155.0723873207
NCIBLIND10/03-1,-310.145133475
NCIBLIND10/03-2,-310.1475739042
NCIBLIND10/03-3,-310.1460576301
NCIBLIND10/03-4,-310.1452573705
NCIBLIND10/03-5,-310.1450590007
NCIBLIND10/03-6,-310.1449815549
NCIBLIND10/03-7,-310.1449438965
NCIBLIND10/04-A,-599.6984152547
NCIBLIND10/04-B,-599.6991354985
NCIBLIND10/04-1,-1199.4021560891
NCIBLIND10/04-2,-1199.4097471016
NCIBLIND10/04-3,-1199.407496634
NCIBLIND10/04-4,-1199.4026436929
NCIBLIND10/04-5,-1199.400416705
NCIBLIND10/04-6,-1199.3992602301
NCIBLIND10/04-7,-1199.3985831392
NCIBLIND10/04-8,-1199.3981842684
NCIBLIND10/05-A,-598.5375362002
NCIBLIND10/05-B,-598.5376745891
NCIBLIND10/05-1,-1197.0921148208
NCIBLIND10/05-2,-1197.0944052616
NCIBLIND10/05-3,-1197.0869592718
NCIBLIND10/05-4,-1197.0819555738
NCIBLIND10/05-5,-1197.0796553052
NCIBLIND10/05-6,-1197.0783395577
NCIBLIND10/06-A,-226.2666877189
NCIBLIND10/06-B,-226.267739361
NCIBLIND10/06-1,-452.5438246199
NCIBLIND10/06-2,-452.5501745058
NCIBLIND10/06-3,-452.5425499004
NCIBLIND10/06-4,-452.5381043796
NCIBLIND10/06-5,-452.536465863
NCIBLIND10/06-6,-452.5356922097
NCIBLIND10/06-7,-452.5352723348
NCIBLIND10/07-A,-229.1325827607
NCIBLIND10/07-B,-229.1329205832
NCIBLIND10/07-1,-458.2689637928
NCIBLIND10/07-2,-458.2697477102
NCIBLIND10/07-3,-458.2672588189
NCIBLIND10/07-4,-458.2661016219
NCIBLIND10/07-5,-458.265752503
NCIBLIND10/07-6,-458.2656137422
NCIBLIND10/08-A,-436.8664643534
NCIBLIND10/08-B,-436.8664643535
NCIBLIND10/08-1,-873.7158094405
NCIBLIND10/08-2,-873.7313206763
NCIBLIND10/08-3,-873.7357055893
NCIBLIND10/08-4,-873.7342879889
NCIBLIND10/08-5,-873.7338323236
NCIBLIND10/08-6,-873.733603091
NCIBLIND10/08-7,-873.7335282844
NCIBLIND10/09-A,-245.0946211142
NCIBLIND10/09-B,-245.0945578085
NCIBLIND10/09-1,-490.1901316956
NCIBLIND10/09-2,-490.1964315379
NCIBLIND10/09-3,-490.1936603597
NCIBLIND10/09-4,-490.1913397928
NCIBLIND10/09-5,-490.1904307022
NCIBLIND10/09-6,-490.189969419
NCIBLIND10/09-7,-490.1897117661
NCIBLIND10/10-A,-76.45534243
NCIBLIND10/10-B,-76.45529552
NCIBLIND10/10-1,-152.9002134024
NCIBLIND10/10-2,-152.9176232278
NCIBLIND10/10-3,-152.9200101036
NCIBLIND10/10-4,-152.918521585
NCIBLIND10/10-5,-152.9165295012
NCIBLIND10/10-6,-152.9140678349
NCIBLIND10/10-7,-152.9128484403
NCIBLIND10/10-8,-152.9121302656
NCIBLIND10/10-9,-152.9117131573
NCIBLIND10/10-10,-152.9114489167
NCIBLIND10/10-11,-152.9112723176
NCIBLIND10/10-12,-152.9111513994
NCIBLIND10/10-13,-152.911066711
NCIBLIND10/10-14,-152.9110041375
NCIBLIND10/10-15,-152.9109569437
NCIBLIND10/10-16,-152.9109205952
