system,LC-wPBE08(w=400)/def2-QZVP/Q-Chem
S66x8/66-150,-344.0243456298
S66x8/66-200,-344.0235330801
NCIBLIND10/01-A,-232.1447128397
NCIBLIND10/01-B,-40.5099027821
NCIBLIND10/01-1,-272.6514420915
NCIBLIND10/01-2,-272.6547795989
NCIBLIND10/01-3,-272.6548372575
NCIBLIND10/01-4,-272.654703507
NCIBLIND10/01-5,-272.6546517429
NCIBLIND10/01-6,-272.6546323961
NCIBLIND10/01-7,-272.6546242204
NCIBLIND10/02-A,-232.1467883624
NCIBLIND10/02-B,-76.4221879013
NCIBLIND10/02-1,-308.5591367378
NCIBLIND10/02-2,-308.5715391328
NCIBLIND10/02-3,-308.5722909279
NCIBLIND10/02-4,-308.5714307799
NCIBLIND10/02-5,-308.5706597458
NCIBLIND10/02-6,-308.5701499406
NCIBLIND10/02-7,-308.5695764344
NCIBLIND10/02-8,-308.5693210759
NCIBLIND10/02-9,-308.5691909618
NCIBLIND10/03-A,-155.0131580508
NCIBLIND10/03-B,-155.01307952
NCIBLIND10/03-1,-310.0238998527
NCIBLIND10/03-2,-310.0271773122
NCIBLIND10/03-3,-310.0272731872
NCIBLIND10/03-4,-310.0266667321
NCIBLIND10/03-5,-310.0264481178
NCIBLIND10/03-6,-310.0263577106
NCIBLIND10/03-7,-310.0263154748
NCIBLIND10/04-A,-599.3620177208
NCIBLIND10/04-B,-599.3632526739
NCIBLIND10/04-1,-1198.724896036
NCIBLIND10/04-2,-1198.7330090871
NCIBLIND10/04-3,-1198.7337186186
NCIBLIND10/04-4,-1198.7300997216
NCIBLIND10/04-5,-1198.7281016012
NCIBLIND10/04-6,-1198.7269793058
NCIBLIND10/04-7,-1198.7263036233
NCIBLIND10/04-8,-1198.7259022897
NCIBLIND10/05-A,-598.1769734756
NCIBLIND10/05-B,-598.1770823979
NCIBLIND10/05-1,-1196.3665809896
NCIBLIND10/05-2,-1196.3697128843
NCIBLIND10/05-3,-1196.3652068245
NCIBLIND10/05-4,-1196.36075697
NCIBLIND10/05-5,-1196.3584864813
NCIBLIND10/05-6,-1196.3571751756
NCIBLIND10/06-A,-226.1417705354
NCIBLIND10/06-B,-226.142867657
NCIBLIND10/06-1,-452.2922703394
NCIBLIND10/06-2,-452.2987551823
NCIBLIND10/06-3,-452.2924779968
NCIBLIND10/06-4,-452.288411838
NCIBLIND10/06-5,-452.2867576147
NCIBLIND10/06-6,-452.2859575301
NCIBLIND10/06-7,-452.2855224276
NCIBLIND10/07-A,-229.0105807538
NCIBLIND10/07-B,-229.0109809803
NCIBLIND10/07-1,-458.0229136759
NCIBLIND10/07-2,-458.024281098
NCIBLIND10/07-3,-458.0232654866
NCIBLIND10/07-4,-458.0222188012
NCIBLIND10/07-5,-458.0218402852
NCIBLIND10/07-6,-458.0216866084
NCIBLIND10/08-A,-436.5980959986
NCIBLIND10/08-B,-436.5980959986
NCIBLIND10/08-1,-873.1801463892
NCIBLIND10/08-2,-873.1939420918
NCIBLIND10/08-3,-873.1987119908
NCIBLIND10/08-4,-873.1975647835
NCIBLIND10/08-5,-873.1970961459
NCIBLIND10/08-6,-873.1968484517
NCIBLIND10/08-7,-873.1968732869
NCIBLIND10/09-A,-244.9587001381
NCIBLIND10/09-B,-244.9586052527
NCIBLIND10/09-1,-489.9156062636
NCIBLIND10/09-2,-489.9223346187
NCIBLIND10/09-3,-489.9215554873
NCIBLIND10/09-4,-489.9195430432
NCIBLIND10/09-5,-489.9186077078
NCIBLIND10/09-6,-489.918127469
NCIBLIND10/09-7,-489.9178593249
NCIBLIND10/10-A,-76.4223705528
NCIBLIND10/10-B,-76.4223873544
NCIBLIND10/10-1,-152.8316893856
NCIBLIND10/10-2,-152.8493109234
NCIBLIND10/10-3,-152.8522374417
NCIBLIND10/10-4,-152.8514066176
NCIBLIND10/10-5,-152.8499661636
NCIBLIND10/10-6,-152.8480250096
NCIBLIND10/10-7,-152.8469159261
NCIBLIND10/10-8,-152.8462279928
NCIBLIND10/10-9,-152.8458072318
NCIBLIND10/10-10,-152.8455356998
NCIBLIND10/10-11,-152.845354166
NCIBLIND10/10-12,-152.8452295107
NCIBLIND10/10-13,-152.8451418644
NCIBLIND10/10-14,-152.8450768365
NCIBLIND10/10-15,-152.8450277563
NCIBLIND10/10-16,-152.8449899053
