system,cam-QTP-01(w=300)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8976732186
S66x8/66-150,-343.8960126418
S66x8/66-200,-343.8948540444
NCIBLIND10/01-A,-232.0561848721
NCIBLIND10/01-B,-40.4744450057
NCIBLIND10/01-1,-272.5294738149
NCIBLIND10/01-2,-272.5320468155
NCIBLIND10/01-3,-272.5311046128
NCIBLIND10/01-4,-272.5307326577
NCIBLIND10/01-5,-272.5306642766
NCIBLIND10/01-6,-272.5306455161
NCIBLIND10/01-7,-272.5306378712
NCIBLIND10/02-A,-232.0586666197
NCIBLIND10/02-B,-76.4052170473
NCIBLIND10/02-1,-308.4569479221
NCIBLIND10/02-2,-308.4686984961
NCIBLIND10/02-3,-308.4684087768
NCIBLIND10/02-4,-308.466844864
NCIBLIND10/02-5,-308.465755532
NCIBLIND10/02-6,-308.4651135098
NCIBLIND10/02-7,-308.4644859716
NCIBLIND10/02-8,-308.4642279655
NCIBLIND10/02-9,-308.4640981268
NCIBLIND10/03-A,-154.9533880593
NCIBLIND10/03-B,-154.9533245917
NCIBLIND10/03-1,-309.9094207364
NCIBLIND10/03-2,-309.910976654
NCIBLIND10/03-3,-309.9082850474
NCIBLIND10/03-4,-309.9072062564
NCIBLIND10/03-5,-309.9069350521
NCIBLIND10/03-6,-309.9068378511
NCIBLIND10/03-7,-309.9067937295
NCIBLIND10/04-A,-599.2519303631
NCIBLIND10/04-B,-599.2532285655
NCIBLIND10/04-1,-1198.516801926
NCIBLIND10/04-2,-1198.5223428716
NCIBLIND10/04-3,-1198.5166475696
NCIBLIND10/04-4,-1198.510795951
NCIBLIND10/04-5,-1198.5082315231
NCIBLIND10/04-6,-1198.5069543088
NCIBLIND10/04-7,-1198.5062333346
NCIBLIND10/04-8,-1198.505814362
NCIBLIND10/05-A,-598.0867445546
NCIBLIND10/05-B,-598.0868184037
NCIBLIND10/05-1,-1196.1932162977
NCIBLIND10/05-2,-1196.1948084238
NCIBLIND10/05-3,-1196.1858106425
NCIBLIND10/05-4,-1196.1805118428
NCIBLIND10/05-5,-1196.1781189596
NCIBLIND10/05-6,-1196.1767683982
NCIBLIND10/06-A,-226.0731921858
NCIBLIND10/06-B,-226.0744669446
NCIBLIND10/06-1,-452.1589778426
NCIBLIND10/06-2,-452.1647171134
NCIBLIND10/06-3,-452.1562183777
NCIBLIND10/06-4,-452.1515364701
NCIBLIND10/06-5,-452.1497998231
NCIBLIND10/06-6,-452.1489863143
NCIBLIND10/06-7,-452.1485471794
NCIBLIND10/07-A,-228.9614301664
NCIBLIND10/07-B,-228.9619187309
NCIBLIND10/07-1,-457.9287884257
NCIBLIND10/07-2,-457.9290918338
NCIBLIND10/07-3,-457.9254919769
NCIBLIND10/07-4,-457.9240698882
NCIBLIND10/07-5,-457.9236466215
NCIBLIND10/07-6,-457.9234833159
NCIBLIND10/08-A,-436.4972793465
NCIBLIND10/08-B,-436.4972793468
NCIBLIND10/08-1,-872.9845406268
NCIBLIND10/08-2,-872.9975812642
NCIBLIND10/08-3,-872.998295035
NCIBLIND10/08-4,-872.9961437318
NCIBLIND10/08-5,-872.9955372899
NCIBLIND10/08-6,-872.995265971
NCIBLIND10/08-7,-872.9952849479
NCIBLIND10/09-A,-244.9100599292
NCIBLIND10/09-B,-244.9099652273
NCIBLIND10/09-1,-489.8258472553
NCIBLIND10/09-2,-489.8302735797
NCIBLIND10/09-3,-489.8252091314
NCIBLIND10/09-4,-489.8224247381
NCIBLIND10/09-5,-489.8213895267
NCIBLIND10/09-6,-489.8208841617
NCIBLIND10/09-7,-489.8206038228
NCIBLIND10/10-A,-76.4054235588
NCIBLIND10/10-B,-76.4054875307
NCIBLIND10/10-1,-152.8031335156
NCIBLIND10/10-2,-152.8195363327
NCIBLIND10/10-3,-152.8212539691
NCIBLIND10/10-4,-152.8193726377
NCIBLIND10/10-5,-152.8171711291
NCIBLIND10/10-6,-152.814554737
NCIBLIND10/10-7,-152.8131708708
NCIBLIND10/10-8,-152.812402834
NCIBLIND10/10-9,-152.8119569469
NCIBLIND10/10-10,-152.8116770877
NCIBLIND10/10-11,-152.8114917162
NCIBLIND10/10-12,-152.8113648056
NCIBLIND10/10-13,-152.8112756596
NCIBLIND10/10-14,-152.8112095975
NCIBLIND10/10-15,-152.8111597219
NCIBLIND10/10-16,-152.8111212735
