system,cam-QTP-01(w=125)/def2-QZVP/Q-Chem
S66x8/66-125,-344.0713214307
S66x8/66-150,-344.0692789695
S66x8/66-200,-344.067925149
NCIBLIND10/01-A,-232.1886657734
NCIBLIND10/01-B,-40.4873583993
NCIBLIND10/01-1,-272.6759640728
NCIBLIND10/01-2,-272.6781688328
NCIBLIND10/01-3,-272.6766501316
NCIBLIND10/01-4,-272.6761389431
NCIBLIND10/01-5,-272.6760577158
NCIBLIND10/01-6,-272.676038811
NCIBLIND10/01-7,-272.6760315212
NCIBLIND10/02-A,-232.1905097653
NCIBLIND10/02-B,-76.4292328655
NCIBLIND10/02-1,-308.6140455246
NCIBLIND10/02-2,-308.6256079168
NCIBLIND10/02-3,-308.62495337
NCIBLIND10/02-4,-308.6230278649
NCIBLIND10/02-5,-308.6217134178
NCIBLIND10/02-6,-308.6209764163
NCIBLIND10/02-7,-308.6203180777
NCIBLIND10/02-8,-308.6200678175
NCIBLIND10/02-9,-308.6199449542
NCIBLIND10/03-A,-155.013699361
NCIBLIND10/03-B,-155.0136228488
NCIBLIND10/03-1,-310.0316840364
NCIBLIND10/03-2,-310.0328739882
NCIBLIND10/03-3,-310.0291810026
NCIBLIND10/03-4,-310.0278288095
NCIBLIND10/03-5,-310.0275329758
NCIBLIND10/03-6,-310.027437769
NCIBLIND10/03-7,-310.0273965475
NCIBLIND10/04-A,-599.5205145695
NCIBLIND10/04-B,-599.5214493244
NCIBLIND10/04-1,-1199.0561006683
NCIBLIND10/04-2,-1199.0614659284
NCIBLIND10/04-3,-1199.054527586
NCIBLIND10/04-4,-1199.0478460809
NCIBLIND10/04-5,-1199.0450417896
NCIBLIND10/04-6,-1199.0437201037
NCIBLIND10/04-7,-1199.043004782
NCIBLIND10/04-8,-1199.0425971966
NCIBLIND10/05-A,-598.3648392759
NCIBLIND10/05-B,-598.364954671
NCIBLIND10/05-1,-1196.7509415816
NCIBLIND10/05-2,-1196.7523313034
NCIBLIND10/05-3,-1196.7423384462
NCIBLIND10/05-4,-1196.7366925967
NCIBLIND10/05-5,-1196.7342823525
NCIBLIND10/05-6,-1196.7329447523
NCIBLIND10/06-A,-226.1883420764
NCIBLIND10/06-B,-226.1894762758
NCIBLIND10/06-1,-452.3902029584
NCIBLIND10/06-2,-452.3956819258
NCIBLIND10/06-3,-452.3865350498
NCIBLIND10/06-4,-452.3816244617
NCIBLIND10/06-5,-452.3798909088
NCIBLIND10/06-6,-452.3790971833
NCIBLIND10/06-7,-452.3786715861
NCIBLIND10/07-A,-229.0579485732
NCIBLIND10/07-B,-229.0583347118
NCIBLIND10/07-1,-458.1225701702
NCIBLIND10/07-2,-458.1227425282
NCIBLIND10/07-3,-458.1185293687
NCIBLIND10/07-4,-458.1169725418
NCIBLIND10/07-5,-458.1165553181
NCIBLIND10/07-6,-458.1164018591
NCIBLIND10/08-A,-436.7254858265
NCIBLIND10/08-B,-436.7254858267
NCIBLIND10/08-1,-873.443965016
NCIBLIND10/08-2,-873.456502596
NCIBLIND10/08-3,-873.4555032816
NCIBLIND10/08-4,-873.4526426442
NCIBLIND10/08-5,-873.4519454507
NCIBLIND10/08-6,-873.4516695551
NCIBLIND10/08-7,-873.4516076685
NCIBLIND10/09-A,-245.0174564488
NCIBLIND10/09-B,-245.0173834183
NCIBLIND10/09-1,-490.0414163067
NCIBLIND10/09-2,-490.0458718382
NCIBLIND10/09-3,-490.0401532386
NCIBLIND10/09-4,-490.0371445719
NCIBLIND10/09-5,-490.0361256252
NCIBLIND10/09-6,-490.0356452723
NCIBLIND10/09-7,-490.0353817625
NCIBLIND10/10-A,-76.4293933315
NCIBLIND10/10-B,-76.4294127488
NCIBLIND10/10-1,-152.8516363638
NCIBLIND10/10-2,-152.8681133911
NCIBLIND10/10-3,-152.8697811666
NCIBLIND10/10-4,-152.8677587634
NCIBLIND10/10-5,-152.8653880147
NCIBLIND10/10-6,-152.8625499579
NCIBLIND10/10-7,-152.8610955918
NCIBLIND10/10-8,-152.8602997069
NCIBLIND10/10-9,-152.8598528242
NCIBLIND10/10-10,-152.8595769977
NCIBLIND10/10-11,-152.8593958046
NCIBLIND10/10-12,-152.8592726849
NCIBLIND10/10-13,-152.859186813
NCIBLIND10/10-14,-152.8591234374
NCIBLIND10/10-15,-152.8590756832
NCIBLIND10/10-16,-152.8590388918
