system,cam-B3LYP(w=25)/def2-QZVP/Q-Chem
S66x8/66-125,-344.4006988799
S66x8/66-150,-344.3998845088
S66x8/66-200,-344.3990912512
NCIBLIND10/01-A,-232.4165975403
NCIBLIND10/01-B,-40.5460517481
NCIBLIND10/01-1,-272.9575525257
NCIBLIND10/01-2,-272.9622442167
NCIBLIND10/01-3,-272.9627720636
NCIBLIND10/01-4,-272.9626827548
NCIBLIND10/01-5,-272.9626612256
NCIBLIND10/01-6,-272.9626563442
NCIBLIND10/01-7,-272.9626540733
NCIBLIND10/02-A,-232.4178975518
NCIBLIND10/02-B,-76.4917732598
NCIBLIND10/02-1,-308.8953690389
NCIBLIND10/02-2,-308.9106719583
NCIBLIND10/02-3,-308.9124655685
NCIBLIND10/02-4,-308.9118892397
NCIBLIND10/02-5,-308.9112054359
NCIBLIND10/02-6,-308.9107127215
NCIBLIND10/02-7,-308.9101887625
NCIBLIND10/02-8,-308.9099689038
NCIBLIND10/02-9,-308.9098577197
NCIBLIND10/03-A,-155.1595258564
NCIBLIND10/03-B,-155.1594079261
NCIBLIND10/03-1,-310.3158059068
NCIBLIND10/03-2,-310.3195300463
NCIBLIND10/03-3,-310.3198568481
NCIBLIND10/03-4,-310.3193134191
NCIBLIND10/03-5,-310.3191210995
NCIBLIND10/03-6,-310.3190424217
NCIBLIND10/03-7,-310.3190051901
NCIBLIND10/04-A,-599.9637922456
NCIBLIND10/04-B,-599.9643165222
NCIBLIND10/04-1,-1199.9239972944
NCIBLIND10/04-2,-1199.934076272
NCIBLIND10/04-3,-1199.9364503714
NCIBLIND10/04-4,-1199.932917175
NCIBLIND10/04-5,-1199.9309503406
NCIBLIND10/04-6,-1199.9298253312
NCIBLIND10/04-7,-1199.9291451989
NCIBLIND10/04-8,-1199.9287449738
NCIBLIND10/05-A,-598.7967798069
NCIBLIND10/05-B,-598.796898724
NCIBLIND10/05-1,-1197.6068906826
NCIBLIND10/05-2,-1197.6101324595
NCIBLIND10/05-3,-1197.6050427304
NCIBLIND10/05-4,-1197.6003916334
NCIBLIND10/05-5,-1197.598108319
NCIBLIND10/05-6,-1197.5967971072
NCIBLIND10/06-A,-226.3860113797
NCIBLIND10/06-B,-226.3870498892
NCIBLIND10/06-1,-452.7798238262
NCIBLIND10/06-2,-452.787047003
NCIBLIND10/06-3,-452.7808298228
NCIBLIND10/06-4,-452.7766749224
NCIBLIND10/06-5,-452.7750691813
NCIBLIND10/06-6,-452.7743065209
NCIBLIND10/06-7,-452.7738938738
NCIBLIND10/07-A,-229.243698721
NCIBLIND10/07-B,-229.2440211226
NCIBLIND10/07-1,-458.4889625402
NCIBLIND10/07-2,-458.4903520588
NCIBLIND10/07-3,-458.4892908724
NCIBLIND10/07-4,-458.4883068885
NCIBLIND10/07-5,-458.4879624258
NCIBLIND10/07-6,-458.4878259833
NCIBLIND10/08-A,-437.0831500885
NCIBLIND10/08-B,-437.0831500883
NCIBLIND10/08-1,-874.1402224315
NCIBLIND10/08-2,-874.158997279
NCIBLIND10/08-3,-874.1683189537
NCIBLIND10/08-4,-874.1676587273
NCIBLIND10/08-5,-874.1672151905
NCIBLIND10/08-6,-874.1669789633
NCIBLIND10/08-7,-874.1668688272
NCIBLIND10/09-A,-245.2072090996
NCIBLIND10/09-B,-245.2071532077
NCIBLIND10/09-1,-490.410264187
NCIBLIND10/09-2,-490.4185603065
NCIBLIND10/09-3,-490.4184682213
NCIBLIND10/09-4,-490.416499868
NCIBLIND10/09-5,-490.4156030315
NCIBLIND10/09-6,-490.4151444014
NCIBLIND10/09-7,-490.414889302
NCIBLIND10/10-A,-76.4918881931
NCIBLIND10/10-B,-76.491849215
NCIBLIND10/10-1,-152.9701153866
NCIBLIND10/10-2,-152.9885640005
NCIBLIND10/10-3,-152.9917394861
NCIBLIND10/10-4,-152.9908032039
NCIBLIND10/10-5,-152.9891690197
NCIBLIND10/10-6,-152.987012405
NCIBLIND10/10-7,-152.9858952286
NCIBLIND10/10-8,-152.9852061986
NCIBLIND10/10-9,-152.9847954062
NCIBLIND10/10-10,-152.9845336017
NCIBLIND10/10-11,-152.9843591929
NCIBLIND10/10-12,-152.9842398682
NCIBLIND10/10-13,-152.9841562713
NCIBLIND10/10-14,-152.9840944334
NCIBLIND10/10-15,-152.9840478093
NCIBLIND10/10-16,-152.9840118974
