system,LC-BLYP(w=250)/def2-QZVP/Q-Chem
S66x8/66-150,-343.431885713
S66x8/66-200,-343.4305410642
NCIBLIND10/01-A,-231.7325281915
NCIBLIND10/01-B,-40.3890332326
NCIBLIND10/01-1,-272.1222290016
NCIBLIND10/01-2,-272.1237826795
NCIBLIND10/01-3,-272.1221460585
NCIBLIND10/01-4,-272.121670253
NCIBLIND10/01-5,-272.1215949117
NCIBLIND10/01-6,-272.1215763917
NCIBLIND10/01-7,-272.1215689688
NCIBLIND10/02-A,-231.7339528827
NCIBLIND10/02-B,-76.3278467323
NCIBLIND10/02-1,-308.0585751443
NCIBLIND10/02-2,-308.0683827408
NCIBLIND10/02-3,-308.0671094829
NCIBLIND10/02-4,-308.0650659527
NCIBLIND10/02-5,-308.0637665832
NCIBLIND10/02-6,-308.0630383689
NCIBLIND10/02-7,-308.0623699628
NCIBLIND10/02-8,-308.062119584
NCIBLIND10/02-9,-308.0619985079
NCIBLIND10/03-A,-154.7475699068
NCIBLIND10/03-B,-154.7475019688
NCIBLIND10/03-1,-309.5008025038
NCIBLIND10/03-2,-309.5012577539
NCIBLIND10/03-3,-309.4969725205
NCIBLIND10/03-4,-309.4955989697
NCIBLIND10/03-5,-309.4952879802
NCIBLIND10/03-6,-309.4951883671
NCIBLIND10/03-7,-309.4951465101
NCIBLIND10/04-A,-598.7162550475
NCIBLIND10/04-B,-598.7172078019
NCIBLIND10/04-1,-1197.452313295
NCIBLIND10/04-2,-1197.4557418808
NCIBLIND10/04-3,-1197.4462648277
NCIBLIND10/04-4,-1197.4393181768
NCIBLIND10/04-5,-1197.436513931
NCIBLIND10/04-6,-1197.4352008904
NCIBLIND10/04-7,-1197.4344910318
NCIBLIND10/04-8,-1197.4340883922
NCIBLIND10/05-A,-597.575140107
NCIBLIND10/05-B,-597.5754472101
NCIBLIND10/05-1,-1195.1732615894
NCIBLIND10/05-2,-1195.1740399551
NCIBLIND10/05-3,-1195.1630402444
NCIBLIND10/05-4,-1195.1574077708
NCIBLIND10/05-5,-1195.1550120813
NCIBLIND10/05-6,-1195.1536842682
NCIBLIND10/06-A,-225.8073639867
NCIBLIND10/06-B,-225.8081827034
NCIBLIND10/06-1,-451.6291518636
NCIBLIND10/06-2,-451.6342005398
NCIBLIND10/06-3,-451.6244466403
NCIBLIND10/06-4,-451.6194619009
NCIBLIND10/06-5,-451.6176838156
NCIBLIND10/06-6,-451.6168604408
NCIBLIND10/06-7,-451.6164210024
NCIBLIND10/07-A,-228.7224612831
NCIBLIND10/07-B,-228.722680117
NCIBLIND10/07-1,-457.452021765
NCIBLIND10/07-2,-457.4519169475
NCIBLIND10/07-3,-457.447360831
NCIBLIND10/07-4,-457.4458204628
NCIBLIND10/07-5,-457.4454047058
NCIBLIND10/07-6,-457.4452528519
NCIBLIND10/08-A,-436.03866246
NCIBLIND10/08-B,-436.0386624597
NCIBLIND10/08-1,-872.0750160863
NCIBLIND10/08-2,-872.0848893317
NCIBLIND10/08-3,-872.0816165473
NCIBLIND10/08-4,-872.0788729176
NCIBLIND10/08-5,-872.0782299769
NCIBLIND10/08-6,-872.0779727356
NCIBLIND10/08-7,-872.0779673777
NCIBLIND10/09-A,-244.6877732597
NCIBLIND10/09-B,-244.6877113802
NCIBLIND10/09-1,-489.3845878085
NCIBLIND10/09-2,-489.3876469961
NCIBLIND10/09-3,-489.3807760591
NCIBLIND10/09-4,-489.3777607605
NCIBLIND10/09-5,-489.3767467282
NCIBLIND10/09-6,-489.3762722862
NCIBLIND10/09-7,-489.376014175
NCIBLIND10/10-A,-76.3278077366
NCIBLIND10/10-B,-76.3274662799
NCIBLIND10/10-1,-152.6503578605
NCIBLIND10/10-2,-152.666084146
NCIBLIND10/10-3,-152.6671275261
NCIBLIND10/10-4,-152.664703967
NCIBLIND10/10-5,-152.6621111931
NCIBLIND10/10-6,-152.6591125795
NCIBLIND10/10-7,-152.6579037896
NCIBLIND10/10-8,-152.6570868527
NCIBLIND10/10-9,-152.6566243136
NCIBLIND10/10-10,-152.6563383589
NCIBLIND10/10-11,-152.656151485
NCIBLIND10/10-12,-152.6560257898
NCIBLIND10/10-13,-152.6559388047
NCIBLIND10/10-14,-152.6558748837
NCIBLIND10/10-15,-152.6558267634
NCIBLIND10/10-16,-152.6557897089
