system,LC-BLYP(w=200)/def2-QZVP/Q-Chem
S66x8/66-125,-343.4885088477
S66x8/66-150,-343.4862060708
S66x8/66-200,-343.4847782558
NCIBLIND10/01-A,-231.7752912559
NCIBLIND10/01-B,-40.3914638275
NCIBLIND10/01-1,-272.168041492
NCIBLIND10/01-2,-272.1693302732
NCIBLIND10/01-3,-272.1673996823
NCIBLIND10/01-4,-272.1668690776
NCIBLIND10/01-5,-272.1667886896
NCIBLIND10/01-6,-272.1667698101
NCIBLIND10/01-7,-272.1667624238
NCIBLIND10/02-A,-231.7764562099
NCIBLIND10/02-B,-76.3344973513
NCIBLIND10/02-1,-308.10863772
NCIBLIND10/02-2,-308.1181646042
NCIBLIND10/02-3,-308.1166193332
NCIBLIND10/02-4,-308.1143755765
NCIBLIND10/02-5,-308.112971129
NCIBLIND10/02-6,-308.1122006251
NCIBLIND10/02-7,-308.1115148248
NCIBLIND10/02-8,-308.1112662705
NCIBLIND10/02-9,-308.111147773
NCIBLIND10/03-A,-154.7649715534
NCIBLIND10/03-B,-154.7648999742
NCIBLIND10/03-1,-309.5366072282
NCIBLIND10/03-2,-309.5367736217
NCIBLIND10/03-3,-309.5319039546
NCIBLIND10/03-4,-309.5304068949
NCIBLIND10/03-5,-309.5300834233
NCIBLIND10/03-6,-309.5299838571
NCIBLIND10/03-7,-309.5299431426
NCIBLIND10/04-A,-598.8047277876
NCIBLIND10/04-B,-598.8055298298
NCIBLIND10/04-1,-1197.630986759
NCIBLIND10/04-2,-1197.6340754891
NCIBLIND10/04-3,-1197.6236140747
NCIBLIND10/04-4,-1197.6162282452
NCIBLIND10/04-5,-1197.6133129697
NCIBLIND10/04-6,-1197.6119791022
NCIBLIND10/04-7,-1197.6112707071
NCIBLIND10/04-8,-1197.6108729292
NCIBLIND10/05-A,-597.6681305384
NCIBLIND10/05-B,-597.6684712984
NCIBLIND10/05-1,-1195.3602432627
NCIBLIND10/05-2,-1195.3608389561
NCIBLIND10/05-3,-1195.3491951147
NCIBLIND10/05-4,-1195.3433991037
NCIBLIND10/05-5,-1195.3409948238
NCIBLIND10/05-6,-1195.3396717917
NCIBLIND10/06-A,-225.844665521
NCIBLIND10/06-B,-225.8454208135
NCIBLIND10/06-1,-451.7043584242
NCIBLIND10/06-2,-451.7092244013
NCIBLIND10/06-3,-451.6990746723
NCIBLIND10/06-4,-451.6939751644
NCIBLIND10/06-5,-451.6921963454
NCIBLIND10/06-6,-451.6913793863
NCIBLIND10/06-7,-451.6909451286
NCIBLIND10/07-A,-228.7528368489
NCIBLIND10/07-B,-228.7530097022
NCIBLIND10/07-1,-457.5132677645
NCIBLIND10/07-2,-457.513047462
NCIBLIND10/07-3,-457.5081165749
NCIBLIND10/07-4,-457.5065150666
NCIBLIND10/07-5,-457.5061000147
NCIBLIND10/07-6,-457.5059515009
NCIBLIND10/08-A,-436.1143036686
NCIBLIND10/08-B,-436.1143036686
NCIBLIND10/08-1,-872.2283180023
NCIBLIND10/08-2,-872.2376420129
NCIBLIND10/08-3,-872.2332262827
NCIBLIND10/08-4,-872.2301854092
NCIBLIND10/08-5,-872.2295092874
NCIBLIND10/08-6,-872.2292501251
NCIBLIND10/08-7,-872.2292152552
NCIBLIND10/09-A,-244.7225004033
NCIBLIND10/09-B,-244.7224457838
NCIBLIND10/09-1,-489.4548457005
NCIBLIND10/09-2,-489.4577010512
NCIBLIND10/09-3,-489.4503093011
NCIBLIND10/09-4,-489.447187424
NCIBLIND10/09-5,-489.4461772798
NCIBLIND10/09-6,-489.4457120025
NCIBLIND10/09-7,-489.4454606552
NCIBLIND10/10-A,-76.3344360424
NCIBLIND10/10-B,-76.334070185
NCIBLIND10/10-1,-152.6641840335
NCIBLIND10/10-2,-152.6798353748
NCIBLIND10/10-3,-152.6807759676
NCIBLIND10/10-4,-152.6782332427
NCIBLIND10/10-5,-152.6755292922
NCIBLIND10/10-6,-152.672404127
NCIBLIND10/10-7,-152.6711604397
NCIBLIND10/10-8,-152.6703287505
NCIBLIND10/10-9,-152.669863783
NCIBLIND10/10-10,-152.669578083
NCIBLIND10/10-11,-152.6693921528
NCIBLIND10/10-12,-152.6692677454
NCIBLIND10/10-13,-152.6691820625
NCIBLIND10/10-14,-152.6691192688
NCIBLIND10/10-15,-152.6690720502
NCIBLIND10/10-16,-152.6690357035
