system,cam-B3LYP(w=350)/def2-QZVP/Q-Chem
S66x8/66-125,-344.1065270127
S66x8/66-150,-344.1054763707
S66x8/66-200,-344.1046403326
NCIBLIND10/01-A,-232.2025750036
NCIBLIND10/01-B,-40.5079547738
NCIBLIND10/01-1,-272.7067103624
NCIBLIND10/01-2,-272.7106110311
NCIBLIND10/01-3,-272.7106920641
NCIBLIND10/01-4,-272.7105613306
NCIBLIND10/01-5,-272.7105446112
NCIBLIND10/01-6,-272.710539318
NCIBLIND10/01-7,-272.710535973
NCIBLIND10/02-A,-232.2045916282
NCIBLIND10/02-B,-76.4443602151
NCIBLIND10/02-1,-308.6373625743
NCIBLIND10/02-2,-308.6512133018
NCIBLIND10/02-3,-308.6522193625
NCIBLIND10/02-4,-308.6513234983
NCIBLIND10/02-5,-308.6505438543
NCIBLIND10/02-6,-308.6500367608
NCIBLIND10/02-7,-308.649507151
NCIBLIND10/02-8,-308.6492750166
NCIBLIND10/02-9,-308.6491544308
NCIBLIND10/03-A,-155.0431557224
NCIBLIND10/03-B,-155.0430651784
NCIBLIND10/03-1,-310.085011768
NCIBLIND10/03-2,-310.0879236618
NCIBLIND10/03-3,-310.0872473368
NCIBLIND10/03-4,-310.0866052595
NCIBLIND10/03-5,-310.0864184522
NCIBLIND10/03-6,-310.0863387002
NCIBLIND10/03-7,-310.0862986381
NCIBLIND10/04-A,-599.5463102543
NCIBLIND10/04-B,-599.5472871176
NCIBLIND10/04-1,-1199.0953382101
NCIBLIND10/04-2,-1199.1035541383
NCIBLIND10/04-3,-1199.1028340599
NCIBLIND10/04-4,-1199.0985726842
NCIBLIND10/04-5,-1199.0964796719
NCIBLIND10/04-6,-1199.0953416714
NCIBLIND10/04-7,-1199.0946573491
NCIBLIND10/04-8,-1199.0942490506
NCIBLIND10/05-A,-598.3773562229
NCIBLIND10/05-B,-598.3774401997
NCIBLIND10/05-1,-1196.770217318
NCIBLIND10/05-2,-1196.7728377886
NCIBLIND10/05-3,-1196.7663896612
NCIBLIND10/05-4,-1196.7615979412
NCIBLIND10/05-5,-1196.7593003159
NCIBLIND10/05-6,-1196.7579729845
NCIBLIND10/06-A,-226.2012099335
NCIBLIND10/06-B,-226.202395212
NCIBLIND10/06-1,-452.4119342219
NCIBLIND10/06-2,-452.4186181662
NCIBLIND10/06-3,-452.4116296643
NCIBLIND10/06-4,-452.4073343099
NCIBLIND10/06-5,-452.4056899725
NCIBLIND10/06-6,-452.4049036819
NCIBLIND10/06-7,-452.4044748703
NCIBLIND10/07-A,-229.0809281006
NCIBLIND10/07-B,-229.0813542438
NCIBLIND10/07-1,-458.1650040286
NCIBLIND10/07-2,-458.1659713387
NCIBLIND10/07-3,-458.1640018317
NCIBLIND10/07-4,-458.1629101067
NCIBLIND10/07-5,-458.1625517355
NCIBLIND10/07-6,-458.1624050339
NCIBLIND10/08-A,-436.7345198305
NCIBLIND10/08-B,-436.7345198304
NCIBLIND10/08-1,-873.4487273163
NCIBLIND10/08-2,-873.46523877
NCIBLIND10/08-3,-873.4713784156
NCIBLIND10/08-4,-873.4703725321
NCIBLIND10/08-5,-873.4699568165
NCIBLIND10/08-6,-873.4697267395
NCIBLIND10/08-7,-873.4697018466
NCIBLIND10/09-A,-245.0349239379
NCIBLIND10/09-B,-245.0348453999
NCIBLIND10/09-1,-490.0695727522
NCIBLIND10/09-2,-490.0762335131
NCIBLIND10/09-3,-490.0742098523
NCIBLIND10/09-4,-490.0720095246
NCIBLIND10/09-5,-490.0710814157
NCIBLIND10/09-6,-490.0706008248
NCIBLIND10/09-7,-490.0703302619
NCIBLIND10/10-A,-76.4445272487
NCIBLIND10/10-B,-76.4445413837
NCIBLIND10/10-1,-152.877701739
NCIBLIND10/10-2,-152.8952691396
NCIBLIND10/10-3,-152.8978447875
NCIBLIND10/10-4,-152.8965509073
NCIBLIND10/10-5,-152.8947254174
NCIBLIND10/10-6,-152.8924389569
NCIBLIND10/10-7,-152.8912401486
NCIBLIND10/10-8,-152.8905373692
NCIBLIND10/10-9,-152.8901204128
NCIBLIND10/10-10,-152.8898537158
NCIBLIND10/10-11,-152.889674514
NCIBLIND10/10-12,-152.8895509714
NCIBLIND10/10-13,-152.8894639104
NCIBLIND10/10-14,-152.8893993484
NCIBLIND10/10-15,-152.8893505836
NCIBLIND10/10-16,-152.8893130027
