system,cam-QTP-01(w=200)/def2-QZVP/Q-Chem
S66x8/66-125,-343.9696700136
S66x8/66-150,-343.9677709343
S66x8/66-200,-343.9665230857
NCIBLIND10/01-A,-232.1144025935
NCIBLIND10/01-B,-40.4759805883
NCIBLIND10/01-1,-272.5901273164
NCIBLIND10/01-2,-272.5922628597
NCIBLIND10/01-3,-272.5909228975
NCIBLIND10/01-4,-272.5904900048
NCIBLIND10/01-5,-272.5904171598
NCIBLIND10/01-6,-272.5903983859
NCIBLIND10/01-7,-272.5903908801
NCIBLIND10/02-A,-232.1164694231
NCIBLIND10/02-B,-76.412775234
NCIBLIND10/02-1,-308.52372152
NCIBLIND10/02-2,-308.5349078542
NCIBLIND10/02-3,-308.5341921904
NCIBLIND10/02-4,-308.5323682062
NCIBLIND10/02-5,-308.5311592256
NCIBLIND10/02-6,-308.5304739226
NCIBLIND10/02-7,-308.5298316084
NCIBLIND10/02-8,-308.5295778528
NCIBLIND10/02-9,-308.5294520467
NCIBLIND10/03-A,-154.9741800546
NCIBLIND10/03-B,-154.9741120723
NCIBLIND10/03-1,-309.9524219888
NCIBLIND10/03-2,-309.9534978542
NCIBLIND10/03-3,-309.9499996262
NCIBLIND10/03-4,-309.9487887095
NCIBLIND10/03-5,-309.9485069772
NCIBLIND10/03-6,-309.9484110536
NCIBLIND10/03-7,-309.9483688107
NCIBLIND10/04-A,-599.3698516333
NCIBLIND10/04-B,-599.3709483491
NCIBLIND10/04-1,-1198.7553384895
NCIBLIND10/04-2,-1198.7602089813
NCIBLIND10/04-3,-1198.7529416937
NCIBLIND10/04-4,-1198.7465402329
NCIBLIND10/04-5,-1198.743859813
NCIBLIND10/04-6,-1198.7425663322
NCIBLIND10/04-7,-1198.7418509931
NCIBLIND10/04-8,-1198.7414398778
NCIBLIND10/05-A,-598.2119887218
NCIBLIND10/05-B,-598.2120989166
NCIBLIND10/05-1,-1196.4452091577
NCIBLIND10/05-2,-1196.4464676471
NCIBLIND10/05-3,-1196.436480112
NCIBLIND10/05-4,-1196.4309968681
NCIBLIND10/05-5,-1196.4285998159
NCIBLIND10/05-6,-1196.4272568438
NCIBLIND10/06-A,-226.1238336644
NCIBLIND10/06-B,-226.1249981006
NCIBLIND10/06-1,-452.2612314891
NCIBLIND10/06-2,-452.2666276091
NCIBLIND10/06-3,-452.2574891878
NCIBLIND10/06-4,-452.2526723426
NCIBLIND10/06-5,-452.2509394488
NCIBLIND10/06-6,-452.2501341229
NCIBLIND10/06-7,-452.2497013159
NCIBLIND10/07-A,-229.000400432
NCIBLIND10/07-B,-229.0008160593
NCIBLIND10/07-1,-458.0073951268
NCIBLIND10/07-2,-458.0075038067
NCIBLIND10/07-3,-458.0033886601
NCIBLIND10/07-4,-458.0019136083
NCIBLIND10/07-5,-458.0014976382
NCIBLIND10/07-6,-458.0013406257
NCIBLIND10/08-A,-436.6006944378
NCIBLIND10/08-B,-436.6006944378
NCIBLIND10/08-1,-873.1944603379
NCIBLIND10/08-2,-873.2065110096
NCIBLIND10/08-3,-873.2054950014
NCIBLIND10/08-4,-873.2029923161
NCIBLIND10/08-5,-873.2023535629
NCIBLIND10/08-6,-873.2020829768
NCIBLIND10/08-7,-873.2020584382
NCIBLIND10/09-A,-244.9559444027
NCIBLIND10/09-B,-244.9558632762
NCIBLIND10/09-1,-489.9188308622
NCIBLIND10/09-2,-489.9228585265
NCIBLIND10/09-3,-489.9170255202
NCIBLIND10/09-4,-489.9141395148
NCIBLIND10/09-5,-489.9131206797
NCIBLIND10/09-6,-489.9126315622
NCIBLIND10/09-7,-489.9123622557
NCIBLIND10/10-A,-76.4129409825
NCIBLIND10/10-B,-76.4129559229
NCIBLIND10/10-1,-152.8190783025
NCIBLIND10/10-2,-152.8352936626
NCIBLIND10/10-3,-152.8368079379
NCIBLIND10/10-4,-152.8347297889
NCIBLIND10/10-5,-152.832366644
NCIBLIND10/10-6,-152.82958934
NCIBLIND10/10-7,-152.8281862654
NCIBLIND10/10-8,-152.8274067183
NCIBLIND10/10-9,-152.8269608953
NCIBLIND10/10-10,-152.8266829053
NCIBLIND10/10-11,-152.8264996106
NCIBLIND10/10-12,-152.826374878
NCIBLIND10/10-13,-152.8262877293
NCIBLIND10/10-14,-152.8262233471
NCIBLIND10/10-15,-152.8261748019
NCIBLIND10/10-16,-152.8261373971
