system,wB97M(w=15)/def2-QZVP/Q-Chem
NCIBLIND10/04-5,-1200.19988759
NCIBLIND10/04-6,-1200.19865522
NCIBLIND10/04-7,-1200.19793322
NCIBLIND10/04-8,-1200.19752856
NCIBLIND10/05-A,-598.92811764
NCIBLIND10/05-B,-598.92815822
NCIBLIND10/05-1,-1197.86371618
NCIBLIND10/05-2,-1197.86847639
NCIBLIND10/05-3,-1197.86719297
NCIBLIND10/05-4,-1197.86297666
NCIBLIND10/05-5,-1197.86063074
NCIBLIND10/05-6,-1197.85931337
NCIBLIND10/06-A,-226.46618068
NCIBLIND10/06-B,-226.46708305
NCIBLIND10/06-1,-452.93609786
NCIBLIND10/06-2,-452.94446918
NCIBLIND10/06-3,-452.94059651
NCIBLIND10/06-4,-452.93685811
NCIBLIND10/06-5,-452.93524238
NCIBLIND10/06-6,-452.93447301
NCIBLIND10/06-7,-452.93406736
NCIBLIND10/07-A,-229.29548875
NCIBLIND10/07-B,-229.29579946
NCIBLIND10/07-1,-458.58927551
NCIBLIND10/07-2,-458.59166911
NCIBLIND10/07-3,-458.59281491
NCIBLIND10/07-4,-458.59194413
NCIBLIND10/07-5,-458.59154094
NCIBLIND10/07-6,-458.59138924
NCIBLIND10/08-A,-437.22254649
NCIBLIND10/08-B,-437.22254649
NCIBLIND10/08-1,-874.40860679
NCIBLIND10/08-2,-874.4313462
NCIBLIND10/08-3,-874.44671896
NCIBLIND10/08-4,-874.44665415
NCIBLIND10/08-5,-874.44606645
NCIBLIND10/08-6,-874.44577171
NCIBLIND10/08-7,-874.44557426
NCIBLIND10/09-A,-245.26180263
NCIBLIND10/09-B,-245.26174139
NCIBLIND10/09-1,-490.51253991
NCIBLIND10/09-2,-490.52357494
NCIBLIND10/09-3,-490.52748231
NCIBLIND10/09-4,-490.52574653
NCIBLIND10/09-5,-490.52476095
NCIBLIND10/09-6,-490.524292
NCIBLIND10/09-7,-490.52404589
NCIBLIND10/10-A,-76.5016537
NCIBLIND10/10-B,-76.50171299
NCIBLIND10/10-1,-152.98431216
NCIBLIND10/10-2,-153.00438867
NCIBLIND10/10-3,-153.00896795
NCIBLIND10/10-4,-153.00905274
NCIBLIND10/10-5,-153.00810351
NCIBLIND10/10-6,-153.00652552
NCIBLIND10/10-7,-153.00545702
NCIBLIND10/10-8,-153.00476503
NCIBLIND10/10-9,-153.00433731
NCIBLIND10/10-10,-153.00405787
NCIBLIND10/10-11,-153.00387933
NCIBLIND10/10-12,-153.00376328
NCIBLIND10/10-13,-153.00368341
NCIBLIND10/10-14,-153.00362444
NCIBLIND10/10-15,-153.00358015
NCIBLIND10/10-16,-153.00354606
