system,LC-wPBEh(w=400)/def2-QZVP/Q-Chem
S66x8/66-125,-344.0158083957
S66x8/66-150,-344.0149309866
S66x8/66-200,-344.014119552
NCIBLIND10/01-A,-232.1424638093
NCIBLIND10/01-B,-40.5102218682
NCIBLIND10/01-1,-272.6497780285
NCIBLIND10/01-2,-272.6529522657
NCIBLIND10/01-3,-272.6529170827
NCIBLIND10/01-4,-272.6527764137
NCIBLIND10/01-5,-272.6527237068
NCIBLIND10/01-6,-272.6527033152
NCIBLIND10/01-7,-272.652694732
NCIBLIND10/02-A,-232.1451112767
NCIBLIND10/02-B,-76.4149382837
NCIBLIND10/02-1,-308.5506216665
NCIBLIND10/02-2,-308.5628786502
NCIBLIND10/02-3,-308.5634665052
NCIBLIND10/02-4,-308.5625439283
NCIBLIND10/02-5,-308.5617606299
NCIBLIND10/02-6,-308.5612491219
NCIBLIND10/02-7,-308.5606726038
NCIBLIND10/02-8,-308.5604095199
NCIBLIND10/02-9,-308.5602738218
NCIBLIND10/03-A,-155.0066282371
NCIBLIND10/03-B,-155.0065541284
NCIBLIND10/03-1,-310.0112778506
NCIBLIND10/03-2,-310.014316373
NCIBLIND10/03-3,-310.014204042
NCIBLIND10/03-4,-310.0136084214
NCIBLIND10/03-5,-310.0133951448
NCIBLIND10/03-6,-310.0133051133
NCIBLIND10/03-7,-310.0132621562
NCIBLIND10/04-A,-599.2983256802
NCIBLIND10/04-B,-599.2997491011
NCIBLIND10/04-1,-1198.5990237366
NCIBLIND10/04-2,-1198.6067248965
NCIBLIND10/04-3,-1198.6067423313
NCIBLIND10/04-4,-1198.6029925066
NCIBLIND10/04-5,-1198.6009580571
NCIBLIND10/04-6,-1198.5998164007
NCIBLIND10/04-7,-1198.5991281558
NCIBLIND10/04-8,-1198.5987185012
NCIBLIND10/05-A,-598.1115837872
NCIBLIND10/05-B,-598.1115860042
NCIBLIND10/05-1,-1196.2366877177
NCIBLIND10/05-2,-1196.2395531016
NCIBLIND10/05-3,-1196.2344971289
NCIBLIND10/05-4,-1196.2299810601
NCIBLIND10/05-5,-1196.227681714
NCIBLIND10/05-6,-1196.2263512115
NCIBLIND10/06-A,-226.1294269782
NCIBLIND10/06-B,-226.1307671217
NCIBLIND10/06-1,-452.2684607049
NCIBLIND10/06-2,-452.2746714332
NCIBLIND10/06-3,-452.2680556248
NCIBLIND10/06-4,-452.2639658481
NCIBLIND10/06-5,-452.2623132041
NCIBLIND10/06-6,-452.2615154099
NCIBLIND10/06-7,-452.2610806772
NCIBLIND10/07-A,-228.9931246888
NCIBLIND10/07-B,-228.9936814375
NCIBLIND10/07-1,-457.9887355349
NCIBLIND10/07-2,-457.989921055
NCIBLIND10/07-3,-457.9885809584
NCIBLIND10/07-4,-457.9874964125
NCIBLIND10/07-5,-457.9871038372
NCIBLIND10/07-6,-457.9869429495
NCIBLIND10/08-A,-436.5673846054
NCIBLIND10/08-B,-436.5673846051
NCIBLIND10/08-1,-873.1195321123
NCIBLIND10/08-2,-873.1330901256
NCIBLIND10/08-3,-873.1373737078
NCIBLIND10/08-4,-873.1361991163
NCIBLIND10/08-5,-873.1357196708
NCIBLIND10/08-6,-873.1354615726
NCIBLIND10/08-7,-873.1355019126
NCIBLIND10/09-A,-244.9308588235
NCIBLIND10/09-B,-244.930739123
NCIBLIND10/09-1,-489.8610692886
NCIBLIND10/09-2,-489.8673032294
NCIBLIND10/09-3,-489.8659906482
NCIBLIND10/09-4,-489.8639145255
NCIBLIND10/09-5,-489.8629517956
NCIBLIND10/09-6,-489.8624547143
NCIBLIND10/09-7,-489.8621756791
NCIBLIND10/10-A,-76.4152605299
NCIBLIND10/10-B,-76.4155160217
NCIBLIND10/10-1,-152.8184619657
NCIBLIND10/10-2,-152.8356989101
NCIBLIND10/10-3,-152.8384245583
NCIBLIND10/10-4,-152.8374839845
NCIBLIND10/10-5,-152.8359943093
NCIBLIND10/10-6,-152.8340466421
NCIBLIND10/10-7,-152.8327520997
NCIBLIND10/10-8,-152.8320666339
NCIBLIND10/10-9,-152.8316472746
NCIBLIND10/10-10,-152.8313764209
NCIBLIND10/10-11,-152.8311948002
NCIBLIND10/10-12,-152.8310694192
NCIBLIND10/10-13,-152.8309808576
NCIBLIND10/10-14,-152.830914985
NCIBLIND10/10-15,-152.8308652211
NCIBLIND10/10-16,-152.8308268336
