system,LC-wPBEh(w=50)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8762538785
S66x8/66-150,-343.8752449622
S66x8/66-200,-343.8742340484
NCIBLIND10/01-A,-232.0550078717
NCIBLIND10/01-B,-40.4763331158
NCIBLIND10/01-1,-272.5281663898
NCIBLIND10/01-2,-272.5317315892
NCIBLIND10/01-3,-272.5317105661
NCIBLIND10/01-4,-272.5314562941
NCIBLIND10/01-5,-272.5313757051
NCIBLIND10/01-6,-272.5313551062
NCIBLIND10/01-7,-272.5313480334
NCIBLIND10/02-A,-232.0564321928
NCIBLIND10/02-B,-76.3864825145
NCIBLIND10/02-1,-308.4327832021
NCIBLIND10/02-2,-308.4455289963
NCIBLIND10/02-3,-308.4464529455
NCIBLIND10/02-4,-308.4455725895
NCIBLIND10/02-5,-308.444707426
NCIBLIND10/02-6,-308.4441069573
NCIBLIND10/02-7,-308.4434801163
NCIBLIND10/02-8,-308.4432336595
NCIBLIND10/02-9,-308.4431132742
NCIBLIND10/03-A,-154.9310781213
NCIBLIND10/03-B,-154.9309535782
NCIBLIND10/03-1,-309.8605278509
NCIBLIND10/03-2,-309.8635717094
NCIBLIND10/03-3,-309.8633112601
NCIBLIND10/03-4,-309.8625056797
NCIBLIND10/03-5,-309.8622314562
NCIBLIND10/03-6,-309.8621394189
NCIBLIND10/03-7,-309.8621008738
NCIBLIND10/04-A,-599.1495430107
NCIBLIND10/04-B,-599.150276732
NCIBLIND10/04-1,-1198.3001501164
NCIBLIND10/04-2,-1198.3083420943
NCIBLIND10/04-3,-1198.3089395628
NCIBLIND10/04-4,-1198.3049879738
NCIBLIND10/04-5,-1198.3027574358
NCIBLIND10/04-6,-1198.3015327583
NCIBLIND10/04-7,-1198.3008338247
NCIBLIND10/04-8,-1198.3004364908
NCIBLIND10/05-A,-597.9837000301
NCIBLIND10/05-B,-597.9838221498
NCIBLIND10/05-1,-1195.9821359578
NCIBLIND10/05-2,-1195.9847689413
NCIBLIND10/05-3,-1195.9790785076
NCIBLIND10/05-4,-1195.9742743503
NCIBLIND10/05-5,-1195.9719291616
NCIBLIND10/05-6,-1195.9706153135
NCIBLIND10/06-A,-226.0545096288
NCIBLIND10/06-B,-226.0554661614
NCIBLIND10/06-1,-452.1190942684
NCIBLIND10/06-2,-452.1250573358
NCIBLIND10/06-3,-452.1179313385
NCIBLIND10/06-4,-452.1136651478
NCIBLIND10/06-5,-452.1120008946
NCIBLIND10/06-6,-452.1112252877
NCIBLIND10/06-7,-452.1108104588
NCIBLIND10/07-A,-228.9167047401
NCIBLIND10/07-B,-228.9170739797
NCIBLIND10/07-1,-457.8357205881
NCIBLIND10/07-2,-457.836929464
NCIBLIND10/07-3,-457.8355916926
NCIBLIND10/07-4,-457.8344264772
NCIBLIND10/07-5,-457.8340306129
NCIBLIND10/07-6,-457.83388573
NCIBLIND10/08-A,-436.4545346126
NCIBLIND10/08-B,-436.4545346124
NCIBLIND10/08-1,-872.8910555638
NCIBLIND10/08-2,-872.9058883192
NCIBLIND10/08-3,-872.912017002
NCIBLIND10/08-4,-872.9106397171
NCIBLIND10/08-5,-872.9100072364
NCIBLIND10/08-6,-872.9097370337
NCIBLIND10/08-7,-872.9096902265
NCIBLIND10/09-A,-244.869520852
NCIBLIND10/09-B,-244.8694314476
NCIBLIND10/09-1,-489.7371451538
NCIBLIND10/09-2,-489.7440664422
NCIBLIND10/09-3,-489.743320441
NCIBLIND10/09-4,-489.7411416891
NCIBLIND10/09-5,-489.7401812303
NCIBLIND10/09-6,-489.7397209954
NCIBLIND10/09-7,-489.7394694279
NCIBLIND10/10-A,-76.3866255178
NCIBLIND10/10-B,-76.3866244348
NCIBLIND10/10-1,-152.7618379995
NCIBLIND10/10-2,-152.7790177139
NCIBLIND10/10-3,-152.7816045955
NCIBLIND10/10-4,-152.780470354
NCIBLIND10/10-5,-152.7787982442
NCIBLIND10/10-6,-152.7766373813
NCIBLIND10/10-7,-152.7754403055
NCIBLIND10/10-8,-152.7747111368
NCIBLIND10/10-9,-152.7742788899
NCIBLIND10/10-10,-152.7740084042
NCIBLIND10/10-11,-152.7738314517
NCIBLIND10/10-12,-152.7737113028
NCIBLIND10/10-13,-152.7736275635
NCIBLIND10/10-14,-152.7735656488
NCIBLIND10/10-15,-152.7735190534
NCIBLIND10/10-16,-152.7734831454
