system,LC-wPBEh(w=450)/def2-QZVP/Q-Chem
S66x8/66-150,-344.025428735
S66x8/66-200,-344.0246170154
NCIBLIND10/01-A,-232.147527442
NCIBLIND10/01-B,-40.5134318604
NCIBLIND10/01-1,-272.6582133452
NCIBLIND10/01-2,-272.6612888958
NCIBLIND10/01-3,-272.6611942971
NCIBLIND10/01-4,-272.6610511738
NCIBLIND10/01-5,-272.6609981379
NCIBLIND10/01-6,-272.6609773352
NCIBLIND10/01-7,-272.6609685669
NCIBLIND10/02-A,-232.1504272319
NCIBLIND10/02-B,-76.4186320907
NCIBLIND10/02-1,-308.5598602204
NCIBLIND10/02-2,-308.5720498561
NCIBLIND10/02-3,-308.57254158
NCIBLIND10/02-4,-308.5715778144
NCIBLIND10/02-5,-308.5707869025
NCIBLIND10/02-6,-308.5702739288
NCIBLIND10/02-7,-308.5696941321
NCIBLIND10/02-8,-308.5694268023
NCIBLIND10/02-9,-308.5692883046
NCIBLIND10/03-A,-155.0144656649
NCIBLIND10/03-B,-155.0143952852
NCIBLIND10/03-1,-310.0271571972
NCIBLIND10/03-2,-310.0301053351
NCIBLIND10/03-3,-310.0298841142
NCIBLIND10/03-4,-310.0292897334
NCIBLIND10/03-5,-310.0290770359
NCIBLIND10/03-6,-310.0289862146
NCIBLIND10/03-7,-310.0289424648
NCIBLIND10/04-A,-599.3105616666
NCIBLIND10/04-B,-599.3120747425
NCIBLIND10/04-1,-1198.6241477725
NCIBLIND10/04-2,-1198.6316930938
NCIBLIND10/04-3,-1198.6313875692
NCIBLIND10/04-4,-1198.6275828648
NCIBLIND10/04-5,-1198.6255401273
NCIBLIND10/04-6,-1198.6243931956
NCIBLIND10/04-7,-1198.6237001089
NCIBLIND10/04-8,-1198.623286655
NCIBLIND10/05-A,-598.1216088948
NCIBLIND10/05-B,-598.1215916289
NCIBLIND10/05-1,-1196.2569468419
NCIBLIND10/05-2,-1196.2597752303
NCIBLIND10/05-3,-1196.2545845522
NCIBLIND10/05-4,-1196.2500516023
NCIBLIND10/05-5,-1196.247742749
NCIBLIND10/05-6,-1196.2464052674
NCIBLIND10/06-A,-226.1339701998
NCIBLIND10/06-B,-226.135405566
NCIBLIND10/06-1,-452.2777415283
NCIBLIND10/06-2,-452.2839461882
NCIBLIND10/06-3,-452.2772655632
NCIBLIND10/06-4,-452.2731599817
NCIBLIND10/06-5,-452.2715031086
NCIBLIND10/06-6,-452.270703388
NCIBLIND10/06-7,-452.2702671121
NCIBLIND10/07-A,-229.00071697
NCIBLIND10/07-B,-229.001322005
NCIBLIND10/07-1,-458.0041931421
NCIBLIND10/07-2,-458.005320439
NCIBLIND10/07-3,-458.0038486588
NCIBLIND10/07-4,-458.002746047
NCIBLIND10/07-5,-458.0023459583
NCIBLIND10/07-6,-458.002181317
NCIBLIND10/08-A,-436.5739486182
NCIBLIND10/08-B,-436.573948618
NCIBLIND10/08-1,-873.133315951
NCIBLIND10/08-2,-873.1466570907
NCIBLIND10/08-3,-873.1505423007
NCIBLIND10/08-4,-873.1493489836
NCIBLIND10/08-5,-873.1488662705
NCIBLIND10/08-6,-873.1486040548
NCIBLIND10/08-7,-873.1486544842
NCIBLIND10/09-A,-244.9357230353
NCIBLIND10/09-B,-244.9355948296
NCIBLIND10/09-1,-489.8713171279
NCIBLIND10/09-2,-489.877348991
NCIBLIND10/09-3,-489.8757800054
NCIBLIND10/09-4,-489.873674306
NCIBLIND10/09-5,-489.8726977878
NCIBLIND10/09-6,-489.8721920875
NCIBLIND10/09-7,-489.8719075417
NCIBLIND10/10-A,-76.4189987869
NCIBLIND10/10-B,-76.419321636
NCIBLIND10/10-1,-152.8261129107
NCIBLIND10/10-2,-152.8433230986
NCIBLIND10/10-3,-152.8460266086
NCIBLIND10/10-4,-152.8450655405
NCIBLIND10/10-5,-152.8435609947
NCIBLIND10/10-6,-152.8416055997
NCIBLIND10/10-7,-152.8402565538
NCIBLIND10/10-8,-152.8395692622
NCIBLIND10/10-9,-152.8391483307
NCIBLIND10/10-10,-152.8388762807
NCIBLIND10/10-11,-152.8386936067
NCIBLIND10/10-12,-152.8385672078
NCIBLIND10/10-13,-152.8384777497
NCIBLIND10/10-14,-152.8384111331
NCIBLIND10/10-15,-152.8383607833
NCIBLIND10/10-16,-152.8383219363
