system,LC-wPBE08(w=100)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8737745305
S66x8/66-150,-343.8727862107
S66x8/66-200,-343.8717710545
NCIBLIND10/01-A,-232.0515710974
NCIBLIND10/01-B,-40.4720078141
NCIBLIND10/01-1,-272.5200486211
NCIBLIND10/01-2,-272.5238107901
NCIBLIND10/01-3,-272.5239201656
NCIBLIND10/01-4,-272.523688272
NCIBLIND10/01-5,-272.5236120463
NCIBLIND10/01-6,-272.5235923941
NCIBLIND10/01-7,-272.5235855442
NCIBLIND10/02-A,-232.0521134764
NCIBLIND10/02-B,-76.3896608032
NCIBLIND10/02-1,-308.4313078334
NCIBLIND10/02-2,-308.4441218563
NCIBLIND10/02-3,-308.4452071193
NCIBLIND10/02-4,-308.4443963678
NCIBLIND10/02-5,-308.4435416198
NCIBLIND10/02-6,-308.4429363738
NCIBLIND10/02-7,-308.4423055891
NCIBLIND10/02-8,-308.4420695728
NCIBLIND10/02-9,-308.4419577016
NCIBLIND10/03-A,-154.9290722978
NCIBLIND10/03-B,-154.9289428463
NCIBLIND10/03-1,-309.8561656051
NCIBLIND10/03-2,-309.8593949057
NCIBLIND10/03-3,-309.8593191514
NCIBLIND10/03-4,-309.8584913819
NCIBLIND10/03-5,-309.8582080153
NCIBLIND10/03-6,-309.8581160604
NCIBLIND10/03-7,-309.8580793302
NCIBLIND10/04-A,-599.2045842062
NCIBLIND10/04-B,-599.204934718
NCIBLIND10/04-1,-1198.4086199407
NCIBLIND10/04-2,-1198.4171477342
NCIBLIND10/04-3,-1198.4184117417
NCIBLIND10/04-4,-1198.414606879
NCIBLIND10/04-5,-1198.4123987259
NCIBLIND10/04-6,-1198.4111835346
NCIBLIND10/04-7,-1198.410499269
NCIBLIND10/04-8,-1198.4101144432
NCIBLIND10/05-A,-598.0438913169
NCIBLIND10/05-B,-598.0442015296
NCIBLIND10/05-1,-1196.1018684274
NCIBLIND10/05-2,-1196.1046908537
NCIBLIND10/05-3,-1196.0994324879
NCIBLIND10/05-4,-1196.0946808043
NCIBLIND10/05-5,-1196.0923688562
NCIBLIND10/05-6,-1196.0910815883
NCIBLIND10/06-A,-226.0617910376
NCIBLIND10/06-B,-226.0623917525
NCIBLIND10/06-1,-452.1327514298
NCIBLIND10/06-2,-452.1389374125
NCIBLIND10/06-3,-452.1320794774
NCIBLIND10/06-4,-452.1278335605
NCIBLIND10/06-5,-452.1261785558
NCIBLIND10/06-6,-452.1254069219
NCIBLIND10/06-7,-452.1249965826
NCIBLIND10/07-A,-228.9272368158
NCIBLIND10/07-B,-228.9273853456
NCIBLIND10/07-1,-457.8559030975
NCIBLIND10/07-2,-457.8572944526
NCIBLIND10/07-3,-457.8563316648
NCIBLIND10/07-4,-457.8552199173
NCIBLIND10/07-5,-457.8548445068
NCIBLIND10/07-6,-457.8547101441
NCIBLIND10/08-A,-436.4799868491
NCIBLIND10/08-B,-436.4799868491
NCIBLIND10/08-1,-872.9409336808
NCIBLIND10/08-2,-872.9559912007
NCIBLIND10/08-3,-872.9627781952
NCIBLIND10/08-4,-872.9614575856
NCIBLIND10/08-5,-872.9608534903
NCIBLIND10/08-6,-872.9605977161
NCIBLIND10/08-7,-872.9605206341
NCIBLIND10/09-A,-244.8933850137
NCIBLIND10/09-B,-244.8933233255
NCIBLIND10/09-1,-489.7836074798
NCIBLIND10/09-2,-489.7910109688
NCIBLIND10/09-3,-489.7908820328
NCIBLIND10/09-4,-489.7887822084
NCIBLIND10/09-5,-489.7878580763
NCIBLIND10/09-6,-489.7874225547
NCIBLIND10/09-7,-489.7871878092
NCIBLIND10/10-A,-76.3896162698
NCIBLIND10/10-B,-76.3893048886
NCIBLIND10/10-1,-152.7670733974
NCIBLIND10/10-2,-152.7845856073
NCIBLIND10/10-3,-152.7873090028
NCIBLIND10/10-4,-152.7862166796
NCIBLIND10/10-5,-152.7845399191
NCIBLIND10/10-6,-152.7823340031
NCIBLIND10/10-7,-152.7813550058
NCIBLIND10/10-8,-152.7806133954
NCIBLIND10/10-9,-152.7801758975
NCIBLIND10/10-10,-152.7799031752
NCIBLIND10/10-11,-152.7797258996
NCIBLIND10/10-12,-152.7796070952
NCIBLIND10/10-13,-152.7795253989
NCIBLIND10/10-14,-152.7794654258
NCIBLIND10/10-15,-152.7794204458
NCIBLIND10/10-16,-152.7793857975
