system,cam-B3LYP(w=400)/def2-QZVP/Q-Chem
S66x8/66-150,-344.0924793748
S66x8/66-200,-344.0916523415
NCIBLIND10/01-A,-232.1908624054
NCIBLIND10/01-B,-40.5087304514
NCIBLIND10/01-1,-272.695598706
NCIBLIND10/01-2,-272.6996128448
NCIBLIND10/01-3,-272.6997508475
NCIBLIND10/01-4,-272.6996250596
NCIBLIND10/01-5,-272.6996081577
NCIBLIND10/01-6,-272.6996026059
NCIBLIND10/01-7,-272.6995991441
NCIBLIND10/02-A,-232.1930314209
NCIBLIND10/02-B,-76.4441495469
NCIBLIND10/02-1,-308.625207856
NCIBLIND10/02-2,-308.6392952941
NCIBLIND10/02-3,-308.6404009406
NCIBLIND10/02-4,-308.6395411666
NCIBLIND10/02-5,-308.6387735793
NCIBLIND10/02-6,-308.6382707276
NCIBLIND10/02-7,-308.6377420053
NCIBLIND10/02-8,-308.6375079551
NCIBLIND10/02-9,-308.6373859418
NCIBLIND10/03-A,-155.0410187382
NCIBLIND10/03-B,-155.0409287591
NCIBLIND10/03-1,-310.0804520064
NCIBLIND10/03-2,-310.0834985216
NCIBLIND10/03-3,-310.0829616023
NCIBLIND10/03-4,-310.082333678
NCIBLIND10/03-5,-310.082147721
NCIBLIND10/03-6,-310.0820672442
NCIBLIND10/03-7,-310.0820265436
NCIBLIND10/04-A,-599.5241162737
NCIBLIND10/04-B,-599.52514898
NCIBLIND10/04-1,-1199.0502790698
NCIBLIND10/04-2,-1199.0587647161
NCIBLIND10/04-3,-1199.0584359571
NCIBLIND10/04-4,-1199.0542455741
NCIBLIND10/04-5,-1199.0521606716
NCIBLIND10/04-6,-1199.0510208291
NCIBLIND10/04-7,-1199.050333259
NCIBLIND10/04-8,-1199.0499221113
NCIBLIND10/05-A,-598.3529617109
NCIBLIND10/05-B,-598.3530265776
NCIBLIND10/05-1,-1196.7210652844
NCIBLIND10/05-2,-1196.7238080894
NCIBLIND10/05-3,-1196.7175894912
NCIBLIND10/05-4,-1196.7128135511
NCIBLIND10/05-5,-1196.7105116258
NCIBLIND10/05-6,-1196.709180159
NCIBLIND10/06-A,-226.1908914421
NCIBLIND10/06-B,-226.1921308412
NCIBLIND10/06-1,-452.3910632193
NCIBLIND10/06-2,-452.3978654848
NCIBLIND10/06-3,-452.391037792
NCIBLIND10/06-4,-452.3867587459
NCIBLIND10/06-5,-452.3851131791
NCIBLIND10/06-6,-452.3843257277
NCIBLIND10/06-7,-452.3838958167
NCIBLIND10/07-A,-229.0747810983
NCIBLIND10/07-B,-229.0752381808
NCIBLIND10/07-1,-458.1526274541
NCIBLIND10/07-2,-458.1536460102
NCIBLIND10/07-3,-458.1517511753
NCIBLIND10/07-4,-458.1506568611
NCIBLIND10/07-5,-458.1502943623
NCIBLIND10/07-6,-458.1501453597
NCIBLIND10/08-A,-436.713525851
NCIBLIND10/08-B,-436.713525851
NCIBLIND10/08-1,-873.4059929893
NCIBLIND10/08-2,-873.422866201
NCIBLIND10/08-3,-873.4293697012
NCIBLIND10/08-4,-873.4283961178
NCIBLIND10/08-5,-873.4279799887
NCIBLIND10/08-6,-873.4277472884
NCIBLIND10/08-7,-873.4277301391
NCIBLIND10/09-A,-245.0266377232
NCIBLIND10/09-B,-245.0265549055
NCIBLIND10/09-1,-490.0527054757
NCIBLIND10/09-2,-490.0595322919
NCIBLIND10/09-3,-490.0576586569
NCIBLIND10/09-4,-490.0554575589
NCIBLIND10/09-5,-490.054521453
NCIBLIND10/09-6,-490.0540353673
NCIBLIND10/09-7,-490.0537612352
NCIBLIND10/10-A,-76.4443407666
NCIBLIND10/10-B,-76.4443901325
NCIBLIND10/10-1,-152.8770280698
NCIBLIND10/10-2,-152.8947064547
NCIBLIND10/10-3,-152.8973739296
NCIBLIND10/10-4,-152.8961443481
NCIBLIND10/10-5,-152.8943576611
NCIBLIND10/10-6,-152.892100035
NCIBLIND10/10-7,-152.8908807965
NCIBLIND10/10-8,-152.890178747
NCIBLIND10/10-9,-152.8897613692
NCIBLIND10/10-10,-152.8894940994
NCIBLIND10/10-11,-152.8893143052
NCIBLIND10/10-12,-152.889190118
NCIBLIND10/10-13,-152.8891024576
NCIBLIND10/10-14,-152.8890373881
NCIBLIND10/10-15,-152.8889882226
NCIBLIND10/10-16,-152.8889503259
