system,cam-QTP-01(w=250)/def2-QZVP/Q-Chem
S66x8/66-150,-343.9263702572
S66x8/66-200,-343.9251753227
NCIBLIND10/01-A,-232.0817397753
NCIBLIND10/01-B,-40.474147306
NCIBLIND10/01-1,-272.5551823984
NCIBLIND10/01-2,-272.5575131882
NCIBLIND10/01-3,-272.5563871061
NCIBLIND10/01-4,-272.5559912192
NCIBLIND10/01-5,-272.555921221
NCIBLIND10/01-6,-272.5559025072
NCIBLIND10/01-7,-272.555894935
NCIBLIND10/02-A,-232.0839995067
NCIBLIND10/02-B,-76.4076845173
NCIBLIND10/02-1,-308.4855272719
NCIBLIND10/02-2,-308.4969151533
NCIBLIND10/02-3,-308.4963948402
NCIBLIND10/02-4,-308.4947108181
NCIBLIND10/02-5,-308.4935716648
NCIBLIND10/02-6,-308.492912011
NCIBLIND10/02-7,-308.4922782822
NCIBLIND10/02-8,-308.49202257
NCIBLIND10/02-9,-308.4918948273
NCIBLIND10/03-A,-154.9609979371
NCIBLIND10/03-B,-154.9609327492
NCIBLIND10/03-1,-309.9253621588
NCIBLIND10/03-2,-309.9266450081
NCIBLIND10/03-3,-309.9235583712
NCIBLIND10/03-4,-309.9224249298
NCIBLIND10/03-5,-309.922149161
NCIBLIND10/03-6,-309.9220526359
NCIBLIND10/03-7,-309.9220094935
NCIBLIND10/04-A,-599.3030663686
NCIBLIND10/04-B,-599.3042660864
NCIBLIND10/04-1,-1198.6205603806
NCIBLIND10/04-2,-1198.6256695174
NCIBLIND10/04-3,-1198.6191072353
NCIBLIND10/04-4,-1198.6130062658
NCIBLIND10/04-5,-1198.6103946223
NCIBLIND10/04-6,-1198.6091119006
NCIBLIND10/04-7,-1198.6083943502
NCIBLIND10/04-8,-1198.6079795965
NCIBLIND10/05-A,-598.1417960006
NCIBLIND10/05-B,-598.1418903097
NCIBLIND10/05-1,-1196.3041245336
NCIBLIND10/05-2,-1196.3055139333
NCIBLIND10/05-3,-1196.2959878502
NCIBLIND10/05-4,-1196.2906118111
NCIBLIND10/05-5,-1196.2882185822
NCIBLIND10/05-6,-1196.286872158
NCIBLIND10/06-A,-226.0954239507
NCIBLIND10/06-B,-226.0966343223
NCIBLIND10/06-1,-452.2039704788
NCIBLIND10/06-2,-452.2095066806
NCIBLIND10/06-3,-452.2006605068
NCIBLIND10/06-4,-452.1959194475
NCIBLIND10/06-5,-452.1941846561
NCIBLIND10/06-6,-452.1933743124
NCIBLIND10/06-7,-452.1929378821
NCIBLIND10/07-A,-228.9774632555
NCIBLIND10/07-B,-228.9779112441
NCIBLIND10/07-1,-457.9611805424
NCIBLIND10/07-2,-457.961372523
NCIBLIND10/07-3,-457.9575220212
NCIBLIND10/07-4,-457.956082319
NCIBLIND10/07-5,-457.9556634963
NCIBLIND10/07-6,-457.9555035134
NCIBLIND10/08-A,-436.5431661868
NCIBLIND10/08-B,-436.5431661868
NCIBLIND10/08-1,-873.077958475
NCIBLIND10/08-2,-873.0903957753
NCIBLIND10/08-3,-873.0902127136
NCIBLIND10/08-4,-873.0879184252
NCIBLIND10/08-5,-873.0873005601
NCIBLIND10/08-6,-873.0870306453
NCIBLIND10/08-7,-873.0870293276
NCIBLIND10/09-A,-244.9296660659
NCIBLIND10/09-B,-244.9295784791
NCIBLIND10/09-1,-489.8657358438
NCIBLIND10/09-2,-489.8698961832
NCIBLIND10/09-3,-489.8644283356
NCIBLIND10/09-4,-489.8616072787
NCIBLIND10/09-5,-489.8605818486
NCIBLIND10/09-6,-489.8600850768
NCIBLIND10/09-7,-489.8598105497
NCIBLIND10/10-A,-76.4078657912
NCIBLIND10/10-B,-76.4078971431
NCIBLIND10/10-1,-152.8085530123
NCIBLIND10/10-2,-152.8248176463
NCIBLIND10/10-3,-152.8264022752
NCIBLIND10/10-4,-152.8244059679
NCIBLIND10/10-5,-152.8221186256
NCIBLIND10/10-6,-152.8194249721
NCIBLIND10/10-7,-152.8180420295
NCIBLIND10/10-8,-152.8172696591
NCIBLIND10/10-9,-152.8168239604
NCIBLIND10/10-10,-152.8165449812
NCIBLIND10/10-11,-152.8163606165
NCIBLIND10/10-12,-152.816234807
NCIBLIND10/10-13,-152.8161466858
NCIBLIND10/10-14,-152.8160814895
NCIBLIND10/10-15,-152.8160323
NCIBLIND10/10-16,-152.8159943904
