system,LC-wPBEh(w=100)/def2-QZVP/Q-Chem
S66x8/66-150,-343.8895155391
S66x8/66-200,-343.8885576287
NCIBLIND10/01-A,-232.065153219
NCIBLIND10/01-B,-40.479294615
NCIBLIND10/01-1,-272.54119977
NCIBLIND10/01-2,-272.5447453485
NCIBLIND10/01-3,-272.5447676517
NCIBLIND10/01-4,-272.5445517604
NCIBLIND10/01-5,-272.5444825887
NCIBLIND10/01-6,-272.5444627448
NCIBLIND10/01-7,-272.5444553304
NCIBLIND10/02-A,-232.0666130724
NCIBLIND10/02-B,-76.38835867
NCIBLIND10/02-1,-308.4448852139
NCIBLIND10/02-2,-308.4575331263
NCIBLIND10/02-3,-308.458428394
NCIBLIND10/02-4,-308.4575644942
NCIBLIND10/02-5,-308.4567234573
NCIBLIND10/02-6,-308.4561469247
NCIBLIND10/02-7,-308.4555386552
NCIBLIND10/02-8,-308.4552930828
NCIBLIND10/02-9,-308.4551717495
NCIBLIND10/03-A,-154.9373979043
NCIBLIND10/03-B,-154.937283
NCIBLIND10/03-1,-309.8730247044
NCIBLIND10/03-2,-309.8760811775
NCIBLIND10/03-3,-309.8758905
NCIBLIND10/03-4,-309.8751322054
NCIBLIND10/03-5,-309.8748780369
NCIBLIND10/03-6,-309.8747890651
NCIBLIND10/03-7,-309.8747505179
NCIBLIND10/04-A,-599.1636298144
NCIBLIND10/04-B,-599.1644037748
NCIBLIND10/04-1,-1198.3282618407
NCIBLIND10/04-2,-1198.3364006492
NCIBLIND10/04-3,-1198.3370030522
NCIBLIND10/04-4,-1198.3331229749
NCIBLIND10/04-5,-1198.3309391672
NCIBLIND10/04-6,-1198.3297369647
NCIBLIND10/04-7,-1198.329046644
NCIBLIND10/04-8,-1198.3286501465
NCIBLIND10/05-A,-597.9961687708
NCIBLIND10/05-B,-597.9962835163
NCIBLIND10/05-1,-1196.0068497089
NCIBLIND10/05-2,-1196.0095097971
NCIBLIND10/05-3,-1196.0039284143
NCIBLIND10/05-4,-1195.9991861721
NCIBLIND10/05-5,-1195.9968601363
NCIBLIND10/05-6,-1195.995547364
NCIBLIND10/06-A,-226.0627095557
NCIBLIND10/06-B,-226.0636676688
NCIBLIND10/06-1,-452.1353635073
NCIBLIND10/06-2,-452.1413315403
NCIBLIND10/06-3,-452.1342766864
NCIBLIND10/06-4,-452.1300575845
NCIBLIND10/06-5,-452.1284079131
NCIBLIND10/06-6,-452.1276324768
NCIBLIND10/06-7,-452.1272155272
NCIBLIND10/07-A,-228.9231665396
NCIBLIND10/07-B,-228.923538308
NCIBLIND10/07-1,-457.848518504
NCIBLIND10/07-2,-457.8497419448
NCIBLIND10/07-3,-457.8484656716
NCIBLIND10/07-4,-457.8473386316
NCIBLIND10/07-5,-457.8469565722
NCIBLIND10/07-6,-457.8468128222
NCIBLIND10/08-A,-436.4672823018
NCIBLIND10/08-B,-436.4672823013
NCIBLIND10/08-1,-872.9165651943
NCIBLIND10/08-2,-872.9313050127
NCIBLIND10/08-3,-872.9373714966
NCIBLIND10/08-4,-872.9360694908
NCIBLIND10/08-5,-872.9354911208
NCIBLIND10/08-6,-872.9352294148
NCIBLIND10/08-7,-872.935187172
NCIBLIND10/09-A,-244.8752955854
NCIBLIND10/09-B,-244.8752054569
NCIBLIND10/09-1,-489.7486329361
NCIBLIND10/09-2,-489.7555159419
NCIBLIND10/09-3,-489.7548019839
NCIBLIND10/09-4,-489.7526733
NCIBLIND10/09-5,-489.7517312639
NCIBLIND10/09-6,-489.7512722142
NCIBLIND10/09-7,-489.7510198948
NCIBLIND10/10-A,-76.3885063339
NCIBLIND10/10-B,-76.3885094775
NCIBLIND10/10-1,-152.765483236
NCIBLIND10/10-2,-152.7826610654
NCIBLIND10/10-3,-152.7852573624
NCIBLIND10/10-4,-152.7841422959
NCIBLIND10/10-5,-152.7824934264
NCIBLIND10/10-6,-152.7803661563
NCIBLIND10/10-7,-152.7791841312
NCIBLIND10/10-8,-152.778466193
NCIBLIND10/10-9,-152.778039739
NCIBLIND10/10-10,-152.7777711865
NCIBLIND10/10-11,-152.7775943031
NCIBLIND10/10-12,-152.7774739077
NCIBLIND10/10-13,-152.7773899862
NCIBLIND10/10-14,-152.7773279562
NCIBLIND10/10-15,-152.7772812828
NCIBLIND10/10-16,-152.7772453051
