system,cam-QTP-01(w=175)/def2-QZVP/Q-Chem
S66x8/66-150,-343.9949540298
S66x8/66-200,-343.9936728421
NCIBLIND10/01-A,-232.1348792151
NCIBLIND10/01-B,-40.4782784673
NCIBLIND10/01-1,-272.613072094
NCIBLIND10/01-2,-272.6151615549
NCIBLIND10/01-3,-272.6137236369
NCIBLIND10/01-4,-272.6132665454
NCIBLIND10/01-5,-272.6131915828
NCIBLIND10/01-6,-272.6131727506
NCIBLIND10/01-7,-272.6131652883
NCIBLIND10/02-A,-232.1368629942
NCIBLIND10/02-B,-76.4168056126
NCIBLIND10/02-1,-308.5483048978
NCIBLIND10/02-2,-308.5595005296
NCIBLIND10/02-3,-308.5587359715
NCIBLIND10/02-4,-308.5568497066
NCIBLIND10/02-5,-308.555600742
NCIBLIND10/02-6,-308.5548993357
NCIBLIND10/02-7,-308.5542519844
NCIBLIND10/02-8,-308.553999211
NCIBLIND10/02-9,-308.5538743449
NCIBLIND10/03-A,-154.9840423963
NCIBLIND10/03-B,-154.9839723351
NCIBLIND10/03-1,-309.9723951527
NCIBLIND10/03-2,-309.9734309393
NCIBLIND10/03-3,-309.9697715929
NCIBLIND10/03-4,-309.9685135183
NCIBLIND10/03-5,-309.9682279969
NCIBLIND10/03-6,-309.9681323409
NCIBLIND10/03-7,-309.9680904886
NCIBLIND10/04-A,-599.4118022038
NCIBLIND10/04-B,-599.4128461167
NCIBLIND10/04-1,-1198.8395147504
NCIBLIND10/04-2,-1198.8444034518
NCIBLIND10/04-3,-1198.8369783699
NCIBLIND10/04-4,-1198.830433125
NCIBLIND10/04-5,-1198.8277109198
NCIBLIND10/04-6,-1198.826409704
NCIBLIND10/04-7,-1198.8256949123
NCIBLIND10/04-8,-1198.8252852903
NCIBLIND10/05-A,-598.2552048585
NCIBLIND10/05-B,-598.2553199342
NCIBLIND10/05-1,-1196.5318519156
NCIBLIND10/05-2,-1196.5330970044
NCIBLIND10/05-3,-1196.5229725603
NCIBLIND10/05-4,-1196.5174285621
NCIBLIND10/05-5,-1196.5150282152
NCIBLIND10/05-6,-1196.5136869267
NCIBLIND10/06-A,-226.1416416055
NCIBLIND10/06-B,-226.142790907
NCIBLIND10/06-1,-452.2969689891
NCIBLIND10/06-2,-452.3023410937
NCIBLIND10/06-3,-452.2931179724
NCIBLIND10/06-4,-452.2882615686
NCIBLIND10/06-5,-452.2865291976
NCIBLIND10/06-6,-452.2857272279
NCIBLIND10/06-7,-452.2852966122
NCIBLIND10/07-A,-229.015756131
NCIBLIND10/07-B,-229.0161593162
NCIBLIND10/07-1,-458.0382302302
NCIBLIND10/07-2,-458.0383251578
NCIBLIND10/07-3,-458.0341088179
NCIBLIND10/07-4,-458.0326086384
NCIBLIND10/07-5,-458.032193171
NCIBLIND10/07-6,-458.0320374639
NCIBLIND10/08-A,-436.6359133207
NCIBLIND10/08-B,-436.635913321
NCIBLIND10/08-1,-873.2653277876
NCIBLIND10/08-2,-873.2773510978
NCIBLIND10/08-3,-873.2760751964
NCIBLIND10/08-4,-873.2734466549
NCIBLIND10/08-5,-873.272792578
NCIBLIND10/08-6,-873.2725207657
NCIBLIND10/08-7,-873.2724838863
NCIBLIND10/09-A,-244.972802714
NCIBLIND10/09-B,-244.9727244811
NCIBLIND10/09-1,-489.9526471029
NCIBLIND10/09-2,-489.9567071657
NCIBLIND10/09-3,-489.9507751104
NCIBLIND10/09-4,-489.9478469007
NCIBLIND10/09-5,-489.9468296629
NCIBLIND10/09-6,-489.946343881
NCIBLIND10/09-7,-489.9460768283
NCIBLIND10/10-A,-76.4169674317
NCIBLIND10/10-B,-76.4169804214
NCIBLIND10/10-1,-152.8271834896
NCIBLIND10/10-2,-152.8434294381
NCIBLIND10/10-3,-152.8449503459
NCIBLIND10/10-4,-152.8428585381
NCIBLIND10/10-5,-152.8404719851
NCIBLIND10/10-6,-152.8376589169
NCIBLIND10/10-7,-152.8362390699
NCIBLIND10/10-8,-152.8354546723
NCIBLIND10/10-9,-152.8350086526
NCIBLIND10/10-10,-152.8347312712
NCIBLIND10/10-11,-152.8345485844
NCIBLIND10/10-12,-152.8344243836
NCIBLIND10/10-13,-152.8343376863
NCIBLIND10/10-14,-152.8342736734
NCIBLIND10/10-15,-152.8342254195
NCIBLIND10/10-16,-152.8341882419
