system,cam-QTP-01(w=150)/def2-QZVP/Q-Chem
S66x8/66-125,-344.0302312953
S66x8/66-150,-344.0282124988
S66x8/66-200,-344.0268946701
NCIBLIND10/01-A,-232.1592524397
NCIBLIND10/01-B,-40.4819301386
NCIBLIND10/01-1,-272.6411812306
NCIBLIND10/01-2,-272.6432852291
NCIBLIND10/01-3,-272.6417782785
NCIBLIND10/01-4,-272.6412940571
NCIBLIND10/01-5,-272.6412163499
NCIBLIND10/01-6,-272.6411974669
NCIBLIND10/01-7,-272.6411900711
NCIBLIND10/02-A,-232.1611623558
NCIBLIND10/02-B,-76.4221804606
NCIBLIND10/02-1,-308.5779498683
NCIBLIND10/02-2,-308.5892611615
NCIBLIND10/02-3,-308.5885081441
NCIBLIND10/02-4,-308.5865814757
NCIBLIND10/02-5,-308.5852943653
NCIBLIND10/02-6,-308.5845751753
NCIBLIND10/02-7,-308.5839224385
NCIBLIND10/02-8,-308.5836707892
NCIBLIND10/02-9,-308.5835468867
NCIBLIND10/03-A,-154.9969416173
NCIBLIND10/03-B,-154.9968687959
NCIBLIND10/03-1,-309.9982966094
NCIBLIND10/03-2,-309.9993621747
NCIBLIND10/03-3,-309.99562009
NCIBLIND10/03-4,-309.994312426
NCIBLIND10/03-5,-309.9940223035
NCIBLIND10/03-6,-309.9939268905
NCIBLIND10/03-7,-309.9938853796
NCIBLIND10/04-A,-599.4613997788
NCIBLIND10/04-B,-599.4623898842
NCIBLIND10/04-1,-1198.9385839311
NCIBLIND10/04-2,-1198.943625262
NCIBLIND10/04-3,-1198.9362768395
NCIBLIND10/04-4,-1198.9296239861
NCIBLIND10/04-5,-1198.9268581984
NCIBLIND10/04-6,-1198.9255475218
NCIBLIND10/04-7,-1198.9248327993
NCIBLIND10/04-8,-1198.9244243776
NCIBLIND10/05-A,-598.3055907197
NCIBLIND10/05-B,-598.3057077183
NCIBLIND10/05-1,-1196.6326614051
NCIBLIND10/05-2,-1196.6339450289
NCIBLIND10/05-3,-1196.6238008308
NCIBLIND10/05-4,-1196.6181986226
NCIBLIND10/05-5,-1196.6157939199
NCIBLIND10/05-6,-1196.6144544112
NCIBLIND10/06-A,-226.1628226299
NCIBLIND10/06-B,-226.1639620311
NCIBLIND10/06-1,-452.339334018
NCIBLIND10/06-2,-452.3447287137
NCIBLIND10/06-3,-452.33549271
NCIBLIND10/06-4,-452.3306020009
NCIBLIND10/06-5,-452.3288694875
NCIBLIND10/06-6,-452.3280714371
NCIBLIND10/06-7,-452.3276432401
NCIBLIND10/07-A,-229.0346399902
NCIBLIND10/07-B,-229.0350333794
NCIBLIND10/07-1,-458.0760424375
NCIBLIND10/07-2,-458.07615476
NCIBLIND10/07-3,-458.0718927497
NCIBLIND10/07-4,-458.0703638727
NCIBLIND10/07-5,-458.0699480592
NCIBLIND10/07-6,-458.0697935315
NCIBLIND10/08-A,-436.6769954794
NCIBLIND10/08-B,-436.6769954793
NCIBLIND10/08-1,-873.3475352053
NCIBLIND10/08-2,-873.3597020532
NCIBLIND10/08-3,-873.3583898962
NCIBLIND10/08-4,-873.355633464
NCIBLIND10/08-5,-873.3549600478
NCIBLIND10/08-6,-873.3546864505
NCIBLIND10/08-7,-873.3546370394
NCIBLIND10/09-A,-244.9930233215
NCIBLIND10/09-B,-244.9929477577
NCIBLIND10/09-1,-489.9929764379
NCIBLIND10/09-2,-489.997168809
NCIBLIND10/09-3,-489.991253863
NCIBLIND10/09-4,-489.9882815426
NCIBLIND10/09-5,-489.9872643968
NCIBLIND10/09-6,-489.9867815552
NCIBLIND10/09-7,-489.9865164493
NCIBLIND10/10-A,-76.4223406802
NCIBLIND10/10-B,-76.4223554441
NCIBLIND10/10-1,-152.8378338337
NCIBLIND10/10-2,-152.8541623985
NCIBLIND10/10-3,-152.8557305743
NCIBLIND10/10-4,-152.8536540118
NCIBLIND10/10-5,-152.851262167
NCIBLIND10/10-6,-152.8484257147
NCIBLIND10/10-7,-152.8469873026
NCIBLIND10/10-8,-152.8461972994
NCIBLIND10/10-9,-152.8457509536
NCIBLIND10/10-10,-152.8454742947
NCIBLIND10/10-11,-152.8452923013
NCIBLIND10/10-12,-152.8451686355
NCIBLIND10/10-13,-152.845082363
NCIBLIND10/10-14,-152.8450186866
NCIBLIND10/10-15,-152.844970697
NCIBLIND10/10-16,-152.8449337245
