system,cam-B3LYP(w=100)/def2-QZVP/Q-Chem
S66x8/66-125,-344.2565758203
S66x8/66-150,-344.2552608165
S66x8/66-200,-344.2542768905
NCIBLIND10/01-A,-232.3168686844
NCIBLIND10/01-B,-40.5197989323
NCIBLIND10/01-1,-272.8335974531
NCIBLIND10/01-2,-272.8372509089
NCIBLIND10/01-3,-272.8369427544
NCIBLIND10/01-4,-272.8367083343
NCIBLIND10/01-5,-272.8366812164
NCIBLIND10/01-6,-272.8366761255
NCIBLIND10/01-7,-272.8366732233
NCIBLIND10/02-A,-232.3183110034
NCIBLIND10/02-B,-76.4649028701
NCIBLIND10/02-1,-308.7724691024
NCIBLIND10/02-2,-308.7861826021
NCIBLIND10/02-3,-308.7869503083
NCIBLIND10/02-4,-308.7858138767
NCIBLIND10/02-5,-308.7848763586
NCIBLIND10/02-6,-308.7842975832
NCIBLIND10/02-7,-308.7837444478
NCIBLIND10/02-8,-308.7835199055
NCIBLIND10/02-9,-308.7834056638
NCIBLIND10/03-A,-155.0954889474
NCIBLIND10/03-B,-155.0953870902
NCIBLIND10/03-1,-310.1908069942
NCIBLIND10/03-2,-310.1934645223
NCIBLIND10/03-3,-310.1921137839
NCIBLIND10/03-4,-310.1912694918
NCIBLIND10/03-5,-310.1910627476
NCIBLIND10/03-6,-310.1909852955
NCIBLIND10/03-7,-310.190947921
NCIBLIND10/04-A,-599.7763244911
NCIBLIND10/04-B,-599.77697722
NCIBLIND10/04-1,-1199.5566828969
NCIBLIND10/04-2,-1199.564780181
NCIBLIND10/04-3,-1199.5632610496
NCIBLIND10/04-4,-1199.5584458855
NCIBLIND10/04-5,-1199.5561814944
NCIBLIND10/04-6,-1199.5550107959
NCIBLIND10/04-7,-1199.5543322174
NCIBLIND10/04-8,-1199.553934051
NCIBLIND10/05-A,-598.6150968598
NCIBLIND10/05-B,-598.615232564
NCIBLIND10/05-1,-1197.2467797929
NCIBLIND10/05-2,-1197.2492445139
NCIBLIND10/05-3,-1197.24211049
NCIBLIND10/05-4,-1197.2370732209
NCIBLIND10/05-5,-1197.2347653401
NCIBLIND10/05-6,-1197.2334520248
NCIBLIND10/06-A,-226.3005819639
NCIBLIND10/06-B,-226.3016284442
NCIBLIND10/06-1,-452.6112670642
NCIBLIND10/06-2,-452.6177644571
NCIBLIND10/06-3,-452.6103277538
NCIBLIND10/06-4,-452.605874581
NCIBLIND10/06-5,-452.604234142
NCIBLIND10/06-6,-452.6034658094
NCIBLIND10/06-7,-452.6030492181
NCIBLIND10/07-A,-229.1638049904
NCIBLIND10/07-B,-229.1641350673
NCIBLIND10/07-1,-458.3311883276
NCIBLIND10/07-2,-458.3320755249
NCIBLIND10/07-3,-458.329724347
NCIBLIND10/07-4,-458.3285383241
NCIBLIND10/07-5,-458.3281863037
NCIBLIND10/07-6,-458.3280486843
NCIBLIND10/08-A,-436.9301605336
NCIBLIND10/08-B,-436.9301605344
NCIBLIND10/08-1,-873.8421037958
NCIBLIND10/08-2,-873.8582139048
NCIBLIND10/08-3,-873.8632259647
NCIBLIND10/08-4,-873.8617185492
NCIBLIND10/08-5,-873.8612317375
NCIBLIND10/08-6,-873.8609991393
NCIBLIND10/08-7,-873.8609096567
NCIBLIND10/09-A,-245.1270325518
NCIBLIND10/09-B,-245.1269721953
NCIBLIND10/09-1,-490.2542105452
NCIBLIND10/09-2,-490.2609153676
NCIBLIND10/09-3,-490.2585135852
NCIBLIND10/09-4,-490.2561617328
NCIBLIND10/09-5,-490.2552485521
NCIBLIND10/09-6,-490.2547898431
NCIBLIND10/09-7,-490.2545338815
NCIBLIND10/10-A,-76.4650203432
NCIBLIND10/10-B,-76.4649793299
NCIBLIND10/10-1,-152.9190478255
NCIBLIND10/10-2,-152.9366827916
NCIBLIND10/10-3,-152.9392270118
NCIBLIND10/10-4,-152.937832282
NCIBLIND10/10-5,-152.9358859526
NCIBLIND10/10-6,-152.9334412102
NCIBLIND10/10-7,-152.9322083782
NCIBLIND10/10-8,-152.9314833703
NCIBLIND10/10-9,-152.9310651935
NCIBLIND10/10-10,-152.9308018736
NCIBLIND10/10-11,-152.9306262592
NCIBLIND10/10-12,-152.9305059925
NCIBLIND10/10-13,-152.9304217711
NCIBLIND10/10-14,-152.9303595361
NCIBLIND10/10-15,-152.9303126089
NCIBLIND10/10-16,-152.9302764638
