system,cam-B3LYP(w=200)/def2-QZVP/Q-Chem
S66x8/66-150,-344.1637478599
S66x8/66-200,-344.1628453552
NCIBLIND10/01-A,-232.2507905188
NCIBLIND10/01-B,-40.5083024639
NCIBLIND10/01-1,-272.7560490045
NCIBLIND10/01-2,-272.7595423091
NCIBLIND10/01-3,-272.7593005217
NCIBLIND10/01-4,-272.7591258575
NCIBLIND10/01-5,-272.7591068436
NCIBLIND10/01-6,-272.7591019722
NCIBLIND10/01-7,-272.7590988977
NCIBLIND10/02-A,-232.2524064631
NCIBLIND10/02-B,-76.449585567
NCIBLIND10/02-1,-308.6917295985
NCIBLIND10/02-2,-308.7049779923
NCIBLIND10/02-3,-308.7055920909
NCIBLIND10/02-4,-308.7044829637
NCIBLIND10/02-5,-308.7036117028
NCIBLIND10/02-6,-308.7030722389
NCIBLIND10/02-7,-308.7025322861
NCIBLIND10/02-8,-308.7023046978
NCIBLIND10/02-9,-308.7021879998
NCIBLIND10/03-A,-155.058778518
NCIBLIND10/03-B,-155.0586846589
NCIBLIND10/03-1,-310.1174971354
NCIBLIND10/03-2,-310.1199492356
NCIBLIND10/03-3,-310.1185874996
NCIBLIND10/03-4,-310.1178459602
NCIBLIND10/03-5,-310.1176526688
NCIBLIND10/03-6,-310.1175748885
NCIBLIND10/03-7,-310.1175367717
NCIBLIND10/04-A,-599.6433665262
NCIBLIND10/04-B,-599.644152475
NCIBLIND10/04-1,-1199.2919330815
NCIBLIND10/04-2,-1199.2994321101
NCIBLIND10/04-3,-1199.2972533865
NCIBLIND10/04-4,-1199.2925557958
NCIBLIND10/04-5,-1199.2903800682
NCIBLIND10/04-6,-1199.2892338191
NCIBLIND10/04-7,-1199.2885562883
NCIBLIND10/04-8,-1199.2881557494
NCIBLIND10/05-A,-598.4812359164
NCIBLIND10/05-B,-598.4813676021
NCIBLIND10/05-1,-1196.9793510317
NCIBLIND10/05-2,-1196.9816304856
NCIBLIND10/05-3,-1196.9742867913
NCIBLIND10/05-4,-1196.9693553133
NCIBLIND10/05-5,-1196.9670593842
NCIBLIND10/05-6,-1196.9657412221
NCIBLIND10/06-A,-226.2432617019
NCIBLIND10/06-B,-226.2443295719
NCIBLIND10/06-1,-452.4969001553
NCIBLIND10/06-2,-452.5032511014
NCIBLIND10/06-3,-452.4956849049
NCIBLIND10/06-4,-452.4912839032
NCIBLIND10/06-5,-452.4896449433
NCIBLIND10/06-6,-452.4888665358
NCIBLIND10/06-7,-452.4884436501
NCIBLIND10/07-A,-229.1120036864
NCIBLIND10/07-B,-229.1123553621
NCIBLIND10/07-1,-458.2276986912
NCIBLIND10/07-2,-458.2284822961
NCIBLIND10/07-3,-458.2260859135
NCIBLIND10/07-4,-458.2249613895
NCIBLIND10/07-5,-458.224612176
NCIBLIND10/07-6,-458.2244718829
NCIBLIND10/08-A,-436.8206164544
NCIBLIND10/08-B,-436.8206164541
NCIBLIND10/08-1,-873.6237660833
NCIBLIND10/08-2,-873.6392348921
NCIBLIND10/08-3,-873.6438338119
NCIBLIND10/08-4,-873.642568502
NCIBLIND10/08-5,-873.6421331665
NCIBLIND10/08-6,-873.6419058341
NCIBLIND10/08-7,-873.6418457046
NCIBLIND10/09-A,-245.0723384561
NCIBLIND10/09-B,-245.0722719426
NCIBLIND10/09-1,-490.1455462092
NCIBLIND10/09-2,-490.1517592924
NCIBLIND10/09-3,-490.1490521128
NCIBLIND10/09-4,-490.1467841886
NCIBLIND10/09-5,-490.1458741366
NCIBLIND10/09-6,-490.1454090511
NCIBLIND10/09-7,-490.1451488457
NCIBLIND10/10-A,-76.4497062299
NCIBLIND10/10-B,-76.4496601363
NCIBLIND10/10-1,-152.8889595116
NCIBLIND10/10-2,-152.90630326
NCIBLIND10/10-3,-152.9086593226
NCIBLIND10/10-4,-152.9071713396
NCIBLIND10/10-5,-152.9051977294
NCIBLIND10/10-6,-152.9027728852
NCIBLIND10/10-7,-152.9015747384
NCIBLIND10/10-8,-152.900863156
NCIBLIND10/10-9,-152.9004464887
NCIBLIND10/10-10,-152.90018149
NCIBLIND10/10-11,-152.9000041279
NCIBLIND10/10-12,-152.8998825742
NCIBLIND10/10-13,-152.8997973593
NCIBLIND10/10-14,-152.8997343599
NCIBLIND10/10-15,-152.8996868304
NCIBLIND10/10-16,-152.8996502205
