system,cam-QTP-01(w=350)/def2-QZVP/Q-Chem
S66x8/66-125,-343.8733180019
S66x8/66-150,-343.8717339907
S66x8/66-200,-343.8705997745
NCIBLIND10/01-A,-232.0346769211
NCIBLIND10/01-B,-40.4756440291
NCIBLIND10/01-1,-272.5087866019
NCIBLIND10/01-2,-272.5115861717
NCIBLIND10/01-3,-272.5107801379
NCIBLIND10/01-4,-272.5104231937
NCIBLIND10/01-5,-272.5103557105
NCIBLIND10/01-6,-272.5103368159
NCIBLIND10/01-7,-272.5103290813
NCIBLIND10/02-A,-232.0373994725
NCIBLIND10/02-B,-76.4042338201
NCIBLIND10/02-1,-308.433958216
NCIBLIND10/02-2,-308.4461175485
NCIBLIND10/02-3,-308.4460328642
NCIBLIND10/02-4,-308.4445557548
NCIBLIND10/02-5,-308.4434986385
NCIBLIND10/02-6,-308.4428681136
NCIBLIND10/02-7,-308.4422443874
NCIBLIND10/02-8,-308.4419836802
NCIBLIND10/02-9,-308.4418516057
NCIBLIND10/03-A,-154.9487514491
NCIBLIND10/03-B,-154.9486891885
NCIBLIND10/03-1,-309.8995364951
NCIBLIND10/03-2,-309.9013544162
NCIBLIND10/03-3,-309.8989759829
NCIBLIND10/03-4,-309.8979345323
NCIBLIND10/03-5,-309.8976669469
NCIBLIND10/03-6,-309.8975690392
NCIBLIND10/03-7,-309.8975239433
NCIBLIND10/04-A,-599.2104177969
NCIBLIND10/04-B,-599.2118078342
NCIBLIND10/04-1,-1198.4324061914
NCIBLIND10/04-2,-1198.4384231307
NCIBLIND10/04-3,-1198.43352131
NCIBLIND10/04-4,-1198.4278493361
NCIBLIND10/04-5,-1198.4253143356
NCIBLIND10/04-6,-1198.4240385212
NCIBLIND10/04-7,-1198.4233131719
NCIBLIND10/04-8,-1198.422889683
NCIBLIND10/05-A,-598.041318183
NCIBLIND10/05-B,-598.0413693559
NCIBLIND10/05-1,-1196.1016317787
NCIBLIND10/05-2,-1196.1034413928
NCIBLIND10/05-3,-1196.0949163982
NCIBLIND10/05-4,-1196.0896663817
NCIBLIND10/05-5,-1196.0872706164
NCIBLIND10/05-6,-1196.0859148837
NCIBLIND10/06-A,-226.0544396704
NCIBLIND10/06-B,-226.0557929436
NCIBLIND10/06-1,-452.1209828239
NCIBLIND10/06-2,-452.1269380906
NCIBLIND10/06-3,-452.1187628109
NCIBLIND10/06-4,-452.1141218276
NCIBLIND10/06-5,-452.112383921
NCIBLIND10/06-6,-452.1115685021
NCIBLIND10/06-7,-452.1111273969
NCIBLIND10/07-A,-228.9494222848
NCIBLIND10/07-B,-228.9499570093
NCIBLIND10/07-1,-457.9045340442
NCIBLIND10/07-2,-457.9049424311
NCIBLIND10/07-3,-457.9015314509
NCIBLIND10/07-4,-457.9001146439
NCIBLIND10/07-5,-457.8996860635
NCIBLIND10/07-6,-457.8995192688
NCIBLIND10/08-A,-436.4585500295
NCIBLIND10/08-B,-436.4585500298
NCIBLIND10/08-1,-872.9055918922
NCIBLIND10/08-2,-872.9192724615
NCIBLIND10/08-3,-872.9207549771
NCIBLIND10/08-4,-872.9186952936
NCIBLIND10/08-5,-872.9180940216
NCIBLIND10/08-6,-872.9178197564
NCIBLIND10/08-7,-872.9178556087
NCIBLIND10/09-A,-244.8944317885
NCIBLIND10/09-B,-244.8943296215
NCIBLIND10/09-1,-489.7939786729
NCIBLIND10/09-2,-489.7986985428
NCIBLIND10/09-3,-489.7939705031
NCIBLIND10/09-4,-489.7912007833
NCIBLIND10/09-5,-489.7901538825
NCIBLIND10/09-6,-489.7896394769
NCIBLIND10/09-7,-489.7893531233
NCIBLIND10/10-A,-76.4044734927
NCIBLIND10/10-B,-76.4045837486
NCIBLIND10/10-1,-152.8006855313
NCIBLIND10/10-2,-152.8172653799
NCIBLIND10/10-3,-152.8191372393
NCIBLIND10/10-4,-152.8173729754
NCIBLIND10/10-5,-152.8152482828
NCIBLIND10/10-6,-152.8126927238
NCIBLIND10/10-7,-152.8112893559
NCIBLIND10/10-8,-152.810523679
NCIBLIND10/10-9,-152.8100773376
NCIBLIND10/10-10,-152.8097965832
NCIBLIND10/10-11,-152.809610207
NCIBLIND10/10-12,-152.8094821999
NCIBLIND10/10-13,-152.8093920353
NCIBLIND10/10-14,-152.8093251136
NCIBLIND10/10-15,-152.809274557
NCIBLIND10/10-16,-152.8092355732
