system,LC-BLYP(w=350)/def2-QZVP/Q-Chem
S66x8/66-110,-343.362703194
S66x8/66-125,-343.3611314742
S66x8/66-150,-343.3592844149
S66x8/66-200,-343.3580374414
NCIBLIND10/01-A,-231.6703759621
NCIBLIND10/01-B,-40.3907185093
NCIBLIND10/01-1,-272.060637621
NCIBLIND10/01-2,-272.0628166044
NCIBLIND10/01-3,-272.0616172395
NCIBLIND10/01-4,-272.0611992309
NCIBLIND10/01-5,-272.0611284803
NCIBLIND10/01-6,-272.0611099794
NCIBLIND10/01-7,-272.06110239
NCIBLIND10/02-A,-231.6724183332
NCIBLIND10/02-B,-76.3231575704
NCIBLIND10/02-1,-307.9902406572
NCIBLIND10/02-2,-308.0010870088
NCIBLIND10/02-3,-308.0004123481
NCIBLIND10/02-4,-307.9986657208
NCIBLIND10/02-5,-307.9974925758
NCIBLIND10/02-6,-307.9968144047
NCIBLIND10/02-7,-307.9961679648
NCIBLIND10/02-8,-307.9959119621
NCIBLIND10/02-9,-307.9957850631
NCIBLIND10/03-A,-154.7308000214
NCIBLIND10/03-B,-154.7307355892
NCIBLIND10/03-1,-309.4653706138
NCIBLIND10/03-2,-309.4665576816
NCIBLIND10/03-3,-309.4632779722
NCIBLIND10/03-4,-309.4620545947
NCIBLIND10/03-5,-309.4617611998
NCIBLIND10/03-6,-309.4616608817
NCIBLIND10/03-7,-309.4616164921
NCIBLIND10/04-A,-598.5918936905
NCIBLIND10/04-B,-598.5931166962
NCIBLIND10/04-1,-1197.1995800654
NCIBLIND10/04-2,-1197.2042413286
NCIBLIND10/04-3,-1197.1970630748
NCIBLIND10/04-4,-1197.1907545344
NCIBLIND10/04-5,-1197.1880820972
NCIBLIND10/04-6,-1197.1867895289
NCIBLIND10/04-7,-1197.1860725061
NCIBLIND10/04-8,-1197.1856586845
NCIBLIND10/05-A,-597.4406299996
NCIBLIND10/05-B,-597.4408596934
NCIBLIND10/05-1,-1194.9020768762
NCIBLIND10/05-2,-1194.9034224934
NCIBLIND10/05-3,-1194.8938125189
NCIBLIND10/05-4,-1194.8883790091
NCIBLIND10/05-5,-1194.8859864727
NCIBLIND10/05-6,-1194.884647269
NCIBLIND10/06-A,-225.7530561957
NCIBLIND10/06-B,-225.7540657754
NCIBLIND10/06-1,-451.5191521814
NCIBLIND10/06-2,-451.5247443758
NCIBLIND10/06-3,-451.5158981117
NCIBLIND10/06-4,-451.5110688431
NCIBLIND10/06-5,-451.5092923306
NCIBLIND10/06-6,-451.5084641136
NCIBLIND10/06-7,-451.5080186169
NCIBLIND10/07-A,-228.6844946973
NCIBLIND10/07-B,-228.6848346842
NCIBLIND10/07-1,-457.3752657311
NCIBLIND10/07-2,-457.3754577722
NCIBLIND10/07-3,-457.3715305758
NCIBLIND10/07-4,-457.3700394786
NCIBLIND10/07-5,-457.3696152667
NCIBLIND10/07-6,-457.3694553497
NCIBLIND10/08-A,-435.9264421439
NCIBLIND10/08-B,-435.926442144
NCIBLIND10/08-1,-871.8462974652
NCIBLIND10/08-2,-871.8578502307
NCIBLIND10/08-3,-871.8568388393
NCIBLIND10/08-4,-871.8544344307
NCIBLIND10/08-5,-871.8538207886
NCIBLIND10/08-6,-871.8535592457
NCIBLIND10/08-7,-871.8536017754
NCIBLIND10/09-A,-244.6404989805
NCIBLIND10/09-B,-244.6404196508
NCIBLIND10/09-1,-489.2881829671
NCIBLIND10/09-2,-489.2920182083
NCIBLIND10/09-3,-489.2861989805
NCIBLIND10/09-4,-489.2832843237
NCIBLIND10/09-5,-489.282250511
NCIBLIND10/09-6,-489.281754802
NCIBLIND10/09-7,-489.2814815344
NCIBLIND10/10-A,-76.3231980424
NCIBLIND10/10-B,-76.3229643419
NCIBLIND10/10-1,-152.6395824555
NCIBLIND10/10-2,-152.6557361872
NCIBLIND10/10-3,-152.6571767994
NCIBLIND10/10-4,-152.6550814537
NCIBLIND10/10-5,-152.6527248244
NCIBLIND10/10-6,-152.6499366139
NCIBLIND10/10-7,-152.6487137611
NCIBLIND10/10-8,-152.6479132645
NCIBLIND10/10-9,-152.6474535332
NCIBLIND10/10-10,-152.6471671546
NCIBLIND10/10-11,-152.6469785079
NCIBLIND10/10-12,-152.6468501585
NCIBLIND10/10-13,-152.6467604468
NCIBLIND10/10-14,-152.6466941573
NCIBLIND10/10-15,-152.6466441446
NCIBLIND10/10-16,-152.6466056008
