system,LC-wPBE08(w=250)/def2-QZVP/Q-Chem
S66x8/66-150,-343.9586419869
S66x8/66-200,-343.9577978422
NCIBLIND10/01-A,-232.1074233155
NCIBLIND10/01-B,-40.4921610122
NCIBLIND10/01-1,-272.5959065842
NCIBLIND10/01-2,-272.5995613284
NCIBLIND10/01-3,-272.599807129
NCIBLIND10/01-4,-272.5996714831
NCIBLIND10/01-5,-272.5996178241
NCIBLIND10/01-6,-272.5995995599
NCIBLIND10/01-7,-272.599592039
NCIBLIND10/02-A,-232.1085547184
NCIBLIND10/02-B,-76.4051723522
NCIBLIND10/02-1,-308.5033141915
NCIBLIND10/02-2,-308.5158564195
NCIBLIND10/02-3,-308.5168864583
NCIBLIND10/02-4,-308.5161525193
NCIBLIND10/02-5,-308.5153893472
NCIBLIND10/02-6,-308.5148625992
NCIBLIND10/02-7,-308.5142837367
NCIBLIND10/02-8,-308.5140426004
NCIBLIND10/02-9,-308.5139232893
NCIBLIND10/03-A,-154.9725987661
NCIBLIND10/03-B,-154.9725009265
NCIBLIND10/03-1,-309.9424559729
NCIBLIND10/03-2,-309.9458574334
NCIBLIND10/03-3,-309.9461735029
NCIBLIND10/03-4,-309.9455290643
NCIBLIND10/03-5,-309.9452973429
NCIBLIND10/03-6,-309.9452087361
NCIBLIND10/03-7,-309.9451698316
NCIBLIND10/04-A,-599.2913677532
NCIBLIND10/04-B,-599.2921471772
NCIBLIND10/04-1,-1198.581950005
NCIBLIND10/04-2,-1198.5903824459
NCIBLIND10/04-3,-1198.5918622041
NCIBLIND10/04-4,-1198.5883486022
NCIBLIND10/04-5,-1198.5863187504
NCIBLIND10/04-6,-1198.5851821213
NCIBLIND10/04-7,-1198.5845134587
NCIBLIND10/04-8,-1198.5841236752
NCIBLIND10/05-A,-598.1178651497
NCIBLIND10/05-B,-598.1180752695
NCIBLIND10/05-1,-1196.2484711514
NCIBLIND10/05-2,-1196.2515325617
NCIBLIND10/05-3,-1196.2470172616
NCIBLIND10/05-4,-1196.2425375588
NCIBLIND10/05-5,-1196.2402749107
NCIBLIND10/05-6,-1196.2389803829
NCIBLIND10/06-A,-226.1090083199
NCIBLIND10/06-B,-226.1097751132
NCIBLIND10/06-1,-452.2266213424
NCIBLIND10/06-2,-452.2329557406
NCIBLIND10/06-3,-452.226550921
NCIBLIND10/06-4,-452.2224918502
NCIBLIND10/06-5,-452.2208532134
NCIBLIND10/06-6,-452.2200634997
NCIBLIND10/06-7,-452.219637602
NCIBLIND10/07-A,-228.9710673515
NCIBLIND10/07-B,-228.9712967294
NCIBLIND10/07-1,-457.9432179741
NCIBLIND10/07-2,-457.9446842971
NCIBLIND10/07-3,-457.9439705184
NCIBLIND10/07-4,-457.942963801
NCIBLIND10/07-5,-457.942606936
NCIBLIND10/07-6,-457.9424667101
NCIBLIND10/08-A,-436.5504841447
NCIBLIND10/08-B,-436.5504841447
NCIBLIND10/08-1,-873.0825054349
NCIBLIND10/08-2,-873.0971157113
NCIBLIND10/08-3,-873.1034176919
NCIBLIND10/08-4,-873.1023087829
NCIBLIND10/08-5,-873.101825449
NCIBLIND10/08-6,-873.1015854524
NCIBLIND10/08-7,-873.1015577902
NCIBLIND10/09-A,-244.9297173179
NCIBLIND10/09-B,-244.9296476726
NCIBLIND10/09-1,-489.856199496
NCIBLIND10/09-2,-489.8634732992
NCIBLIND10/09-3,-489.8634238556
NCIBLIND10/09-4,-489.8614711851
NCIBLIND10/09-5,-489.8605716221
NCIBLIND10/09-6,-489.8601211431
NCIBLIND10/09-7,-489.8598735908
NCIBLIND10/10-A,-76.4052039223
NCIBLIND10/10-B,-76.404998107
NCIBLIND10/10-1,-152.7974179391
NCIBLIND10/10-2,-152.8150016199
NCIBLIND10/10-3,-152.8178573108
NCIBLIND10/10-4,-152.8169529996
NCIBLIND10/10-5,-152.8154599347
NCIBLIND10/10-6,-152.8134649533
NCIBLIND10/10-7,-152.8125057508
NCIBLIND10/10-8,-152.8118107286
NCIBLIND10/10-9,-152.8113900389
NCIBLIND10/10-10,-152.8111203852
NCIBLIND10/10-11,-152.8109417426
NCIBLIND10/10-12,-152.8108207417
NCIBLIND10/10-13,-152.8107367311
NCIBLIND10/10-14,-152.8106748209
NCIBLIND10/10-15,-152.8106282294
NCIBLIND10/10-16,-152.8105923305
