system,LC-BLYP(w=100)/def2-QZVP/Q-Chem
S66x8/66-150,-343.6845373044
S66x8/66-200,-343.6829134364
NCIBLIND10/01-A,-231.918557815
NCIBLIND10/01-B,-40.4161585997
NCIBLIND10/01-1,-272.3359525517
NCIBLIND10/01-2,-272.3375935463
NCIBLIND10/01-3,-272.3355218425
NCIBLIND10/01-4,-272.3348509561
NCIBLIND10/01-5,-272.3347497274
NCIBLIND10/01-6,-272.3347300262
NCIBLIND10/01-7,-272.3347230471
NCIBLIND10/02-A,-231.9193345695
NCIBLIND10/02-B,-76.3676290644
NCIBLIND10/02-1,-308.2836408613
NCIBLIND10/02-2,-308.2941697645
NCIBLIND10/02-3,-308.2929637705
NCIBLIND10/02-4,-308.2906602146
NCIBLIND10/02-5,-308.2891013925
NCIBLIND10/02-6,-308.288231073
NCIBLIND10/02-7,-308.2875049923
NCIBLIND10/02-8,-308.2872617705
NCIBLIND10/02-9,-308.287148595
NCIBLIND10/03-A,-154.8443839439
NCIBLIND10/03-B,-154.8442942448
NCIBLIND10/03-1,-309.6952192397
NCIBLIND10/03-2,-309.6958221803
NCIBLIND10/03-3,-309.6909884832
NCIBLIND10/03-4,-309.6892465248
NCIBLIND10/03-5,-309.688884654
NCIBLIND10/03-6,-309.6887848219
NCIBLIND10/03-7,-309.6887457213
NCIBLIND10/04-A,-599.0942446045
NCIBLIND10/04-B,-599.0947231707
NCIBLIND10/04-1,-1198.2074383187
NCIBLIND10/04-2,-1198.2118012788
NCIBLIND10/04-3,-1198.2028244857
NCIBLIND10/04-4,-1198.1952022998
NCIBLIND10/04-5,-1198.1920730201
NCIBLIND10/04-6,-1198.1906764728
NCIBLIND10/04-7,-1198.1899642782
NCIBLIND10/04-8,-1198.189572189
NCIBLIND10/05-A,-597.9599967012
NCIBLIND10/05-B,-597.960363765
NCIBLIND10/05-1,-1195.9433843583
NCIBLIND10/05-2,-1195.9443639086
NCIBLIND10/05-3,-1195.9331783609
NCIBLIND10/05-4,-1195.927135549
NCIBLIND10/05-5,-1195.9246985851
NCIBLIND10/05-6,-1195.9233881195
NCIBLIND10/06-A,-225.9691333077
NCIBLIND10/06-B,-225.9698375171
NCIBLIND10/06-1,-451.9527232798
NCIBLIND10/06-2,-451.9578984462
NCIBLIND10/06-3,-451.9480205677
NCIBLIND10/06-4,-451.942795029
NCIBLIND10/06-5,-451.9410076699
NCIBLIND10/06-6,-451.9402145092
NCIBLIND10/06-7,-451.9397956439
NCIBLIND10/07-A,-228.865358574
NCIBLIND10/07-B,-228.8654811442
NCIBLIND10/07-1,-457.7380747261
NCIBLIND10/07-2,-457.7380784874
NCIBLIND10/07-3,-457.7332624851
NCIBLIND10/07-4,-457.7315076565
NCIBLIND10/07-5,-457.7310790808
NCIBLIND10/07-6,-457.7309354139
NCIBLIND10/08-A,-436.352393257
NCIBLIND10/08-B,-436.352393257
NCIBLIND10/08-1,-872.7028188612
NCIBLIND10/08-2,-872.7135121916
NCIBLIND10/08-3,-872.7100922961
NCIBLIND10/08-4,-872.7065145658
NCIBLIND10/08-5,-872.7057118594
NCIBLIND10/08-6,-872.7054396943
NCIBLIND10/08-7,-872.7053418696
NCIBLIND10/09-A,-244.841421481
NCIBLIND10/09-B,-244.8413788287
NCIBLIND10/09-1,-489.6911086664
NCIBLIND10/09-2,-489.6950071259
NCIBLIND10/09-3,-489.6883253554
NCIBLIND10/09-4,-489.6850111012
NCIBLIND10/09-5,-489.6839878887
NCIBLIND10/09-6,-489.6835360185
NCIBLIND10/09-7,-489.6832940259
NCIBLIND10/10-A,-76.3675587578
NCIBLIND10/10-B,-76.3672013711
NCIBLIND10/10-1,-152.7293330427
NCIBLIND10/10-2,-152.7455979847
NCIBLIND10/10-3,-152.7469352517
NCIBLIND10/10-4,-152.7445858191
NCIBLIND10/10-5,-152.7419339127
NCIBLIND10/10-6,-152.7387554987
NCIBLIND10/10-7,-152.7374287154
NCIBLIND10/10-8,-152.7365602403
NCIBLIND10/10-9,-152.7360886171
NCIBLIND10/10-10,-152.7358056361
NCIBLIND10/10-11,-152.7356232718
NCIBLIND10/10-12,-152.7355016124
NCIBLIND10/10-13,-152.7354181409
NCIBLIND10/10-14,-152.7353570744
NCIBLIND10/10-15,-152.7353112291
NCIBLIND10/10-16,-152.7352759439
