system,LC-BLYP(w=450)/def2-QZVP/Q-Chem
S66x8/66-125,-343.3057944484
S66x8/66-150,-343.3040733482
S66x8/66-200,-343.3028725205
NCIBLIND10/01-A,-231.6207749397
NCIBLIND10/01-B,-40.3936581194
NCIBLIND10/01-1,-272.0133139064
NCIBLIND10/01-2,-272.0159225294
NCIBLIND10/01-3,-272.0149324813
NCIBLIND10/01-4,-272.0145375039
NCIBLIND10/01-5,-272.0144681726
NCIBLIND10/01-6,-272.0144492013
NCIBLIND10/01-7,-272.0144413409
NCIBLIND10/02-A,-231.6234788456
NCIBLIND10/02-B,-76.322511867
NCIBLIND10/02-1,-307.9391403341
NCIBLIND10/02-2,-307.9509396908
NCIBLIND10/02-3,-307.9506384697
NCIBLIND10/02-4,-307.9490250906
NCIBLIND10/02-5,-307.9479016793
NCIBLIND10/02-6,-307.9472449978
NCIBLIND10/02-7,-307.9466067424
NCIBLIND10/02-8,-307.946343289
NCIBLIND10/02-9,-307.9462103124
NCIBLIND10/03-A,-154.7216940966
NCIBLIND10/03-B,-154.7216320875
NCIBLIND10/03-1,-309.4460423301
NCIBLIND10/03-2,-309.4477415055
NCIBLIND10/03-3,-309.4449924522
NCIBLIND10/03-4,-309.4438425395
NCIBLIND10/03-5,-309.4435603648
NCIBLIND10/03-6,-309.4434589865
NCIBLIND10/03-7,-309.4434123493
NCIBLIND10/04-A,-598.4988285039
NCIBLIND10/04-B,-598.5002678874
NCIBLIND10/04-1,-1197.0107816285
NCIBLIND10/04-2,-1197.0165064087
NCIBLIND10/04-3,-1197.0108442516
NCIBLIND10/04-4,-1197.0048329095
NCIBLIND10/04-5,-1197.0022110577
NCIBLIND10/04-6,-1197.0009193217
NCIBLIND10/04-7,-1197.0001911699
NCIBLIND10/04-8,-1196.999766008
NCIBLIND10/05-A,-597.3388173803
NCIBLIND10/05-B,-597.3389692092
NCIBLIND10/05-1,-1194.6970400834
NCIBLIND10/05-2,-1194.6988669459
NCIBLIND10/05-3,-1194.6901337092
NCIBLIND10/05-4,-1194.684768733
NCIBLIND10/05-5,-1194.6823637603
NCIBLIND10/05-6,-1194.6810086049
NCIBLIND10/06-A,-225.7092431898
NCIBLIND10/06-B,-225.7104910843
NCIBLIND10/06-1,-451.4306224725
NCIBLIND10/06-2,-451.4366830157
NCIBLIND10/06-3,-451.4284533948
NCIBLIND10/06-4,-451.423693621
NCIBLIND10/06-5,-451.4219204874
NCIBLIND10/06-6,-451.4210918428
NCIBLIND10/06-7,-451.4206436171
NCIBLIND10/07-A,-228.658670565
NCIBLIND10/07-B,-228.6591464399
NCIBLIND10/07-1,-457.3233236013
NCIBLIND10/07-2,-457.3237073523
NCIBLIND10/07-3,-457.3200532535
NCIBLIND10/07-4,-457.3185615003
NCIBLIND10/07-5,-457.3181251279
NCIBLIND10/07-6,-457.3179568266
NCIBLIND10/08-A,-435.8381885582
NCIBLIND10/08-B,-435.8381885582
NCIBLIND10/08-1,-871.6668874019
NCIBLIND10/08-2,-871.6798590813
NCIBLIND10/08-3,-871.6802393834
NCIBLIND10/08-4,-871.6779708538
NCIBLIND10/08-5,-871.6773612347
NCIBLIND10/08-6,-871.6770896914
NCIBLIND10/08-7,-871.6771641905
NCIBLIND10/09-A,-244.605640243
NCIBLIND10/09-B,-244.6055420096
NCIBLIND10/09-1,-489.2173191267
NCIBLIND10/09-2,-489.2217964027
NCIBLIND10/09-3,-489.2165477187
NCIBLIND10/09-4,-489.21364333
NCIBLIND10/09-5,-489.2125824975
NCIBLIND10/09-6,-489.2120650617
NCIBLIND10/09-7,-489.2117771187
NCIBLIND10/10-A,-76.3226602848
NCIBLIND10/10-B,-76.3225863545
NCIBLIND10/10-1,-152.6372716853
NCIBLIND10/10-2,-152.6538939221
NCIBLIND10/10-3,-152.6557167076
NCIBLIND10/10-4,-152.6538805497
NCIBLIND10/10-5,-152.6516770029
NCIBLIND10/10-6,-152.6490046238
NCIBLIND10/10-7,-152.6476892141
NCIBLIND10/10-8,-152.6468955154
NCIBLIND10/10-9,-152.6464364902
NCIBLIND10/10-10,-152.6461490251
NCIBLIND10/10-11,-152.64595846
NCIBLIND10/10-12,-152.645827658
NCIBLIND10/10-13,-152.6457355387
NCIBLIND10/10-14,-152.6456671838
NCIBLIND10/10-15,-152.6456155269
NCIBLIND10/10-16,-152.6455756881
