system,LC-wPBE08(w=200)/def2-QZVP/Q-Chem
S66x8/66-125,-343.930127408
S66x8/66-150,-343.9292753264
S66x8/66-200,-343.9283954645
NCIBLIND10/01-A,-232.0891031004
NCIBLIND10/01-B,-40.48493027
NCIBLIND10/01-1,-272.5703159355
NCIBLIND10/01-2,-272.5740293555
NCIBLIND10/01-3,-272.5742742442
NCIBLIND10/01-4,-272.5741237921
NCIBLIND10/01-5,-272.5740665015
NCIBLIND10/01-6,-272.5740481109
NCIBLIND10/01-7,-272.5740407679
NCIBLIND10/02-A,-232.089973415
NCIBLIND10/02-B,-76.3992000469
NCIBLIND10/02-1,-308.4787060972
NCIBLIND10/02-2,-308.4913012985
NCIBLIND10/02-3,-308.4923655631
NCIBLIND10/02-4,-308.4916318104
NCIBLIND10/02-5,-308.4908522732
NCIBLIND10/02-6,-308.4903080414
NCIBLIND10/02-7,-308.4897186737
NCIBLIND10/02-8,-308.4894806091
NCIBLIND10/02-9,-308.4893643567
NCIBLIND10/03-A,-154.9567657909
NCIBLIND10/03-B,-154.95665884
NCIBLIND10/03-1,-309.9109453871
NCIBLIND10/03-2,-309.9143014898
NCIBLIND10/03-3,-309.914545065
NCIBLIND10/03-4,-309.9138609956
NCIBLIND10/03-5,-309.913618938
NCIBLIND10/03-6,-309.9135301875
NCIBLIND10/03-7,-309.9134922605
NCIBLIND10/04-A,-599.2611046519
NCIBLIND10/04-B,-599.2617172838
NCIBLIND10/04-1,-1198.5213244879
NCIBLIND10/04-2,-1198.5297891811
NCIBLIND10/04-3,-1198.5312722315
NCIBLIND10/04-4,-1198.5277087226
NCIBLIND10/04-5,-1198.5256376655
NCIBLIND10/04-6,-1198.5244824435
NCIBLIND10/04-7,-1198.5238117778
NCIBLIND10/04-8,-1198.5234245557
NCIBLIND10/05-A,-598.0922285757
NCIBLIND10/05-B,-598.0924763195
NCIBLIND10/05-1,-1196.1975759934
NCIBLIND10/05-2,-1196.2005597641
NCIBLIND10/05-3,-1196.1958319354
NCIBLIND10/05-4,-1196.1912877144
NCIBLIND10/05-5,-1196.1890159317
NCIBLIND10/05-6,-1196.1877242885
NCIBLIND10/06-A,-226.0932374391
NCIBLIND10/06-B,-226.093923177
NCIBLIND10/06-1,-452.1952289518
NCIBLIND10/06-2,-452.2014962716
NCIBLIND10/06-3,-452.1949409201
NCIBLIND10/06-4,-452.1908427587
NCIBLIND10/06-5,-452.1892060111
NCIBLIND10/06-6,-452.1884221018
NCIBLIND10/06-7,-452.1880009046
NCIBLIND10/07-A,-228.9552749287
NCIBLIND10/07-B,-228.9554640849
NCIBLIND10/07-1,-457.9116367524
NCIBLIND10/07-2,-457.9130888042
NCIBLIND10/07-3,-457.9123465216
NCIBLIND10/07-4,-457.911327327
NCIBLIND10/07-5,-457.9109719277
NCIBLIND10/07-6,-457.9108351292
NCIBLIND10/08-A,-436.5272028893
NCIBLIND10/08-B,-436.5272028893
NCIBLIND10/08-1,-873.0354500114
NCIBLIND10/08-2,-873.0502718448
NCIBLIND10/08-3,-873.0569044352
NCIBLIND10/08-4,-873.0557674465
NCIBLIND10/08-5,-873.0552616128
NCIBLIND10/08-6,-873.055019601
NCIBLIND10/08-7,-873.0549723182
NCIBLIND10/09-A,-244.9170590564
NCIBLIND10/09-B,-244.9169938732
NCIBLIND10/09-1,-489.8307380106
NCIBLIND10/09-2,-489.838092072
NCIBLIND10/09-3,-489.8381036841
NCIBLIND10/09-4,-489.8361313021
NCIBLIND10/09-5,-489.8352335615
NCIBLIND10/09-6,-489.8347905622
NCIBLIND10/09-7,-489.8345487066
NCIBLIND10/10-A,-76.3991954428
NCIBLIND10/10-B,-76.3989380432
NCIBLIND10/10-1,-152.7856458377
NCIBLIND10/10-2,-152.8031986736
NCIBLIND10/10-3,-152.8060033766
NCIBLIND10/10-4,-152.8050338093
NCIBLIND10/10-5,-152.8034827372
NCIBLIND10/10-6,-152.8014276808
NCIBLIND10/10-7,-152.8004823659
NCIBLIND10/10-8,-152.7997768688
NCIBLIND10/10-9,-152.7993531515
NCIBLIND10/10-10,-152.7990832276
NCIBLIND10/10-11,-152.7989051845
NCIBLIND10/10-12,-152.7987851195
NCIBLIND10/10-13,-152.7987021397
NCIBLIND10/10-14,-152.7986411218
NCIBLIND10/10-15,-152.7985952588
NCIBLIND10/10-16,-152.7985599285
