system,LC-BLYP(w=25)/def2-QZVP/Q-Chem
S66x8/66-125,-343.9994399201
S66x8/66-150,-343.9981199077
S66x8/66-200,-343.9969706843
NCIBLIND10/01-A,-232.1349276644
NCIBLIND10/01-B,-40.4730024412
NCIBLIND10/01-1,-272.6046532009
NCIBLIND10/01-2,-272.6085635531
NCIBLIND10/01-3,-272.608362307
NCIBLIND10/01-4,-272.6080412831
NCIBLIND10/01-5,-272.607958707
NCIBLIND10/01-6,-272.6079402177
NCIBLIND10/01-7,-272.6079348811
NCIBLIND10/02-A,-232.1353868129
NCIBLIND10/02-B,-76.4259287213
NCIBLIND10/02-1,-308.5501192017
NCIBLIND10/02-2,-308.564094232
NCIBLIND10/02-3,-308.5651368327
NCIBLIND10/02-4,-308.5640920096
NCIBLIND10/02-5,-308.5631270479
NCIBLIND10/02-6,-308.5624739014
NCIBLIND10/02-7,-308.5618285541
NCIBLIND10/02-8,-308.561596447
NCIBLIND10/02-9,-308.5614899783
NCIBLIND10/03-A,-154.9830682439
NCIBLIND10/03-B,-154.9829433185
NCIBLIND10/03-1,-309.9656787515
NCIBLIND10/03-2,-309.968600331
NCIBLIND10/03-3,-309.9675204987
NCIBLIND10/03-4,-309.9665282793
NCIBLIND10/03-5,-309.9662174961
NCIBLIND10/03-6,-309.9661164078
NCIBLIND10/03-7,-309.9660778949
NCIBLIND10/04-A,-599.5008679306
NCIBLIND10/04-B,-599.501047284
NCIBLIND10/04-1,-1199.0036890467
NCIBLIND10/04-2,-1199.0123366204
NCIBLIND10/04-3,-1199.01192926
NCIBLIND10/04-4,-1199.0072827778
NCIBLIND10/04-5,-1199.0049028559
NCIBLIND10/04-6,-1199.0036358709
NCIBLIND10/04-7,-1199.0029243443
NCIBLIND10/04-8,-1199.0025281014
NCIBLIND10/05-A,-598.3543597753
NCIBLIND10/05-B,-598.3547021841
NCIBLIND10/05-1,-1196.7248979036
NCIBLIND10/05-2,-1196.7275424818
NCIBLIND10/05-3,-1196.7208603939
NCIBLIND10/05-4,-1196.7157448061
NCIBLIND10/05-5,-1196.7133815153
NCIBLIND10/05-6,-1196.7120778129
NCIBLIND10/06-A,-226.1545518587
NCIBLIND10/06-B,-226.1552343797
NCIBLIND10/06-1,-452.3184819682
NCIBLIND10/06-2,-452.3252235135
NCIBLIND10/06-3,-452.3180102598
NCIBLIND10/06-4,-452.3134786193
NCIBLIND10/06-5,-452.3117830555
NCIBLIND10/06-6,-452.3110050839
NCIBLIND10/06-7,-452.3105960259
NCIBLIND10/07-A,-229.0385023456
NCIBLIND10/07-B,-229.0386063007
NCIBLIND10/07-1,-458.0798152859
NCIBLIND10/07-2,-458.0809133363
NCIBLIND10/07-3,-458.078987932
NCIBLIND10/07-4,-458.0777397793
NCIBLIND10/07-5,-458.0773391057
NCIBLIND10/07-6,-458.0771985287
NCIBLIND10/08-A,-436.6844036202
NCIBLIND10/08-B,-436.6844036203
NCIBLIND10/08-1,-873.3494521491
NCIBLIND10/08-2,-873.3659135514
NCIBLIND10/08-3,-873.3719997699
NCIBLIND10/08-4,-873.3704130735
NCIBLIND10/08-5,-873.3697385516
NCIBLIND10/08-6,-873.3694614788
NCIBLIND10/08-7,-873.3693199064
NCIBLIND10/09-A,-245.0153303512
NCIBLIND10/09-B,-245.0152971334
NCIBLIND10/09-1,-490.0293576614
NCIBLIND10/09-2,-490.0367041934
NCIBLIND10/09-3,-490.0351581858
NCIBLIND10/09-4,-490.032777004
NCIBLIND10/09-5,-490.0318064653
NCIBLIND10/09-6,-490.0313559765
NCIBLIND10/09-7,-490.0311161914
NCIBLIND10/10-A,-76.4258516538
NCIBLIND10/10-B,-76.4254971953
NCIBLIND10/10-1,-152.840040383
NCIBLIND10/10-2,-152.8580631251
NCIBLIND10/10-3,-152.8607697186
NCIBLIND10/10-4,-152.8594224313
NCIBLIND10/10-5,-152.8574614423
NCIBLIND10/10-6,-152.8549366841
NCIBLIND10/10-7,-152.8538871864
NCIBLIND10/10-8,-152.8531110859
NCIBLIND10/10-9,-152.8526604726
NCIBLIND10/10-10,-152.8523819744
NCIBLIND10/10-11,-152.8522025543
NCIBLIND10/10-12,-152.8520831087
NCIBLIND10/10-13,-152.8520010326
NCIBLIND10/10-14,-152.8519408464
NCIBLIND10/10-15,-152.8518956516
NCIBLIND10/10-16,-152.8518608749
