system,cam-B3LYP(w=450)/def2-QZVP/Q-Chem
S66x8/66-125,-344.0813099716
S66x8/66-150,-344.0803125147
S66x8/66-200,-344.0794913249
NCIBLIND10/01-A,-232.1799202661
NCIBLIND10/01-B,-40.5093806901
NCIBLIND10/01-1,-272.6851808066
NCIBLIND10/01-2,-272.6892812963
NCIBLIND10/01-3,-272.6894569127
NCIBLIND10/01-4,-272.6893339702
NCIBLIND10/01-5,-272.6893167307
NCIBLIND10/01-6,-272.689310911
NCIBLIND10/01-7,-272.6893073327
NCIBLIND10/02-A,-232.1822415967
NCIBLIND10/02-B,-76.4440755021
NCIBLIND10/02-1,-308.6140427254
NCIBLIND10/02-2,-308.628332901
NCIBLIND10/02-3,-308.6295107807
NCIBLIND10/02-4,-308.6286736518
NCIBLIND10/02-5,-308.6279129623
NCIBLIND10/02-6,-308.6274125545
NCIBLIND10/02-7,-308.6268838686
NCIBLIND10/02-8,-308.6266478472
NCIBLIND10/02-9,-308.6265244242
NCIBLIND10/03-A,-155.0390937265
NCIBLIND10/03-B,-155.0390043213
NCIBLIND10/03-1,-310.0763984235
NCIBLIND10/03-2,-310.0795469205
NCIBLIND10/03-3,-310.0791045935
NCIBLIND10/03-4,-310.0784861011
NCIBLIND10/03-5,-310.0783006937
NCIBLIND10/03-6,-310.0782195471
NCIBLIND10/03-7,-310.0781782693
NCIBLIND10/04-A,-599.5037416609
NCIBLIND10/04-B,-599.5048241669
NCIBLIND10/04-1,-1199.0090344712
NCIBLIND10/04-2,-1199.017742829
NCIBLIND10/04-3,-1199.0177040909
NCIBLIND10/04-4,-1199.0135574971
NCIBLIND10/04-5,-1199.0114753131
NCIBLIND10/04-6,-1199.010332429
NCIBLIND10/04-7,-1199.0096414516
NCIBLIND10/04-8,-1199.0092275424
NCIBLIND10/05-A,-598.3306426852
NCIBLIND10/05-B,-598.3306878363
NCIBLIND10/05-1,-1196.6761604245
NCIBLIND10/05-2,-1196.6790041185
NCIBLIND10/05-3,-1196.672950914
NCIBLIND10/05-4,-1196.6681812596
NCIBLIND10/05-5,-1196.6658738758
NCIBLIND10/05-6,-1196.664537915
NCIBLIND10/06-A,-226.1811496029
NCIBLIND10/06-B,-226.1824461162
NCIBLIND10/06-1,-452.3714131941
NCIBLIND10/06-2,-452.3783135953
NCIBLIND10/06-3,-452.3716062429
NCIBLIND10/06-4,-452.3673374961
NCIBLIND10/06-5,-452.3656911117
NCIBLIND10/06-6,-452.3649029148
NCIBLIND10/06-7,-452.3644722079
NCIBLIND10/07-A,-229.0692313295
NCIBLIND10/07-B,-229.069719996
NCIBLIND10/07-1,-458.1414978409
NCIBLIND10/07-2,-458.1425522449
NCIBLIND10/07-3,-458.1406980351
NCIBLIND10/07-4,-458.1395984752
NCIBLIND10/07-5,-458.1392318316
NCIBLIND10/07-6,-458.1390806137
NCIBLIND10/08-A,-436.694133474
NCIBLIND10/08-B,-436.694133474
NCIBLIND10/08-1,-873.3666328014
NCIBLIND10/08-2,-873.3838079089
NCIBLIND10/08-3,-873.3905799782
NCIBLIND10/08-4,-873.3896252663
NCIBLIND10/08-5,-873.3892072527
NCIBLIND10/08-6,-873.3889716307
NCIBLIND10/08-7,-873.3889604175
NCIBLIND10/09-A,-245.0190229009
NCIBLIND10/09-B,-245.0189358964
NCIBLIND10/09-1,-490.0372717906
NCIBLIND10/09-2,-490.0442309255
NCIBLIND10/09-3,-490.0424546292
NCIBLIND10/09-4,-490.0402475926
NCIBLIND10/09-5,-490.0393034853
NCIBLIND10/09-6,-490.0388121477
NCIBLIND10/09-7,-490.0385346455
NCIBLIND10/10-A,-76.4442930963
NCIBLIND10/10-B,-76.4443819702
NCIBLIND10/10-1,-152.8766897428
NCIBLIND10/10-2,-152.8944698969
NCIBLIND10/10-3,-152.8972177235
NCIBLIND10/10-4,-152.896040079
NCIBLIND10/10-5,-152.8942824281
NCIBLIND10/10-6,-152.8920455522
NCIBLIND10/10-7,-152.8908000762
NCIBLIND10/10-8,-152.8900982934
NCIBLIND10/10-9,-152.8896804381
NCIBLIND10/10-10,-152.8894126043
NCIBLIND10/10-11,-152.8892322476
NCIBLIND10/10-12,-152.8891074659
NCIBLIND10/10-13,-152.889019258
NCIBLIND10/10-14,-152.8889537259
NCIBLIND10/10-15,-152.8889041955
NCIBLIND10/10-16,-152.8888660111
